,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.4778325123152707
train tissue 1,0.0,50.00000000000002,0.0,0.432678821879383
train tissue 2,0.0,49.999999999999986,0.0,0.5789835164835162
train tissue 3,0.0,50.000000000000014,0.0,0.5199999999999999
train tissue 4,0.0,49.999999999999986,0.0,0.5827586206896547
train tissue 5,0.0,49.999999999999986,0.0,0.5219780219780218
train tissue 6,0.0,50.000000000000014,0.0,0.5886939571150098
train tissue 7,0.0,50.000000000000014,0.0,0.4772727272727276
train tissue 8,0.0,50.000000000000014,0.0,0.6046195652173915
train tissue 9,0.0,49.999999999999986,0.0,0.4938271604938271
train tissue 10,0.0,50.00000000000002,0.0,0.6221719457013575
train tissue 11,0.0,49.99999999999999,0.0,0.528322440087146
train tissue 12,0.0,50.000000000000014,0.0,0.5593645484949833
train tissue 13,0.0,50.000000000000014,0.0,0.5220338983050848
train tissue 14,0.0,49.999999999999986,0.0,0.44617224880382755
train tissue 15,0.0,50.0,0.0,0.6342329545454546
train tissue 16,0.0,50.0,0.0,0.3762626262626261
train tissue 17,0.0,49.999999999999986,0.0,0.5095628415300542
train tissue 18,0.0,49.999999999999986,0.0,0.4832162373145978
train mean,0.0,50.0,0.0,0.5242097181310491
train std,0.0,1.4117052668876551e-14,0.0,0.06631747538709565
test tissue 0,0.0,50.0,0.0,0.5444096133751304
test tissue 1,0.0,49.99999999999999,0.0,0.605295566502463
test tissue 2,0.0,50.0,0.0,0.3348484848484852
test tissue 3,0.0,50.0,0.0,0.5059171597633136
test tissue 4,0.0,50.00000000000002,0.0,0.37878787878787934
test tissue 5,0.0,49.99999999999999,0.0,0.4160919540229885
test tissue 6,0.0,49.999999999999986,0.0,0.4230769230769234
test tissue 7,0.0,50.000000000000014,0.0,0.521969696969697
test mean,0.0,50.0,0.0,0.46629965966836
test std,0.0,1.0950198975068616e-14,0.0,0.08618038362254914
