,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.4645328719723183
train tissue 1,0.0,50.00000000000002,0.0,0.4616858237547897
train tissue 2,0.0,50.000000000000014,0.0,0.49454545454545445
train tissue 3,0.0,50.000000000000014,0.0,0.5938775510204083
train tissue 4,0.0,49.99999999999997,0.0,0.48302469135802456
train tissue 5,0.0,50.000000000000014,0.0,0.47678018575851405
train tissue 6,0.0,50.000000000000014,0.0,0.5714285714285716
train tissue 7,0.0,49.999999999999986,0.0,0.5077966101694915
train tissue 8,0.0,50.00000000000002,0.0,0.4660326086956523
train tissue 9,0.0,49.999999999999986,0.0,0.5706760316066722
train tissue 10,0.0,49.999999999999964,0.0,0.3915094339622642
train tissue 11,0.0,50.000000000000014,0.0,0.5750000000000003
train tissue 12,0.0,50.0,0.0,0.5644028103044497
train tissue 13,0.0,50.0,0.0,0.5399820305480681
train tissue 14,0.0,49.999999999999986,0.0,0.4221052631578944
train tissue 15,0.0,50.0,0.0,0.5423076923076924
train tissue 16,0.0,50.000000000000014,0.0,0.5420454545454542
train tissue 17,0.0,50.00000000000002,0.0,0.5893333333333334
train tissue 18,0.0,50.0,0.0,0.5092114959469418
train mean,0.0,50.0,0.0,0.5140146270745262
train std,0.0,1.6623791107849736e-14,0.0,0.05657227471447122
test tissue 0,0.0,50.000000000000036,0.0,0.5964102564102567
test tissue 1,0.0,50.000000000000014,0.0,0.395039322444041
test tissue 2,0.0,49.999999999999986,0.0,0.5269841269841269
test tissue 3,0.0,50.0,0.0,0.3616071428571429
test tissue 4,0.0,50.000000000000014,0.0,0.4813333333333334
test tissue 5,0.0,50.0,0.0,0.48499999999999993
test tissue 6,0.0,50.000000000000014,0.0,0.4621040723981903
test tissue 7,0.0,49.999999999999986,0.0,0.5464441219158199
test mean,0.0,50.00000000000001,0.0,0.48186529704286385
test std,0.0,1.5688358818848954e-14,0.0,0.07222194093070443
