,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4936,0.0,50.0,0.0,0.4788
split 1,0.0,50.0,0.0,0.5259,0.0,50.0,0.0,0.4862
split 2,0.0,50.0,0.0,0.5414,0.0,50.0,0.0,0.4513
split 3,0.0,50.0,0.0,0.529,0.0,50.0,0.0,0.5353
split 4,0.0,50.0,0.0,0.5125,0.0,50.0,0.0,0.5558
split 5,0.0,50.0,0.0,0.5106,0.0,50.0,0.0,0.5501
mean,0.0,50.0,0.0,0.5188,0.0,50.0,0.0,0.5096
std,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0394
test mean,0.0,50.0,0.0,0.5140146270745262,0.0,50.00000000000001,0.0,0.48186529704286385
test std,0.0,1.6623791107849736e-14,0.0,0.05657227471447122,0.0,1.5688358818848954e-14,0.0,0.07222194093070443
