Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
3584,0,22.0389,23.1745,-8.92358,0.100102
3648,0,23.2023,-7.47772,-37.9807,11.6539
3904,0,20.1059,-2.08426,-9.47397,10.2954
3776,0,27.8174,-29.2276,-34.3208,15.5645
4032,0,27.2854,-13.5675,-30.6198,13.4001
4128,0,14.2328,35.0096,-12.9168,-6.39903
3616,0,29.4444,-19.1601,-14.5797,14.4838
3872,1,38.7211,-3.73379,-89.3732,-5.83533
3744,0,35.2754,-20.653,10.1542,14.482
4000,0,13.8677,-36.8814,-2.02404,15.6293
3680,0,32.2665,19.9347,-17.1337,2.27776
3936,0,20.5223,-41.9943,11.4665,18.0677
3808,0,15.9805,-56.6043,-32.6223,17.7654
4064,0,11.5313,-42.9304,0.00263915,16.361
4112,1,13.9338,-15.4934,37.69,4.46102
3728,0,44.7193,-46.1469,26.4211,21.4481
3664,0,15.0773,-1.065,-33.9106,10.2959
4048,0,19.5468,-31.2853,8.05041,15.0286
4144,0,12.8108,-0.000162233,5.15448,8.87753
3632,0,32.0625,-8.63887,-59.69,8.51896
3888,0,16.2155,-48.9417,9.41914,22.2473
3760,0,28.8067,-20.9273,-45.9111,13.3168
3952,1,31.7277,-52.5495,-24.4107,16.4409
3568,0,30.83,-29.5943,-40.7446,15.4867
3592,0,25.9022,-24.0403,-22.9801,15.0483
3848,0,15.9325,-20.4016,-37.1804,13.9277
3656,0,47.7176,-3.23382,-84.6912,-0.098702
3912,1,18.1201,-25.9494,37.4571,4.11433
3784,0,30.7544,-11.3217,-34.3694,12.7361
4040,0,17.3549,1.04353,15.7854,8.78748
4136,0,13.4965,-19.0952,-40.418,13.4424
3624,0,33.2331,1.41209,-40.2824,8.60877
3880,0,24.3527,14.8225,-9.17568,3.75036
3752,1,42.737,-21.0747,36.2161,5.51567
3944,0,72.5392,3.0317,-80.7057,1.0961
3816,0,24.1571,37.7699,-30.4799,-9.59494
4072,0,16.9091,-38.1837,-28.1233,16.9739
4120,0,10.421,-32.202,-29.0764,16.0935
3608,1,22.0123,-22.1765,-71.876,5.5557
3864,1,38.3522,-50.1092,-19.9752,16.7642
3736,0,21.958,19.2834,-2.11036,2.11764
3672,0,34.2039,32.987,-18.6403,-5.29705
3800,0,43.2238,22.2773,-28.6914,1.47574
4056,0,31.0649,-34.3443,31.1294,9.8452
3640,0,28.5572,24.4277,-16.6163,0.0165049
3896,0,28.0202,-45.1399,11.52,20.412
3768,0,11.8974,-28.6286,-24.7605,15.5866
4024,0,18.9192,-17.8591,-63.3582,8.52831
3704,1,46.0765,20.6161,-78.2212,-6.31375
3832,0,17.0225,-9.81659,-47.1524,10.8385
3576,0,27.3416,14.5876,-70.0095,0.925252
4088,0,17.3545,7.20407,-72.8037,3.49964
4100,0,15.4,41.9623,-22.6595,-8.94666
3844,0,19.0381,-7.22809,-1.75845,11.254
3972,1,25.5521,-52.196,-13.3398,15.6266
3780,1,23.0738,-51.8603,-43.9011,17.731
4036,0,26.6694,-0.628213,22.8663,10.6093
4132,0,8.80733,28.1675,7.20667,-2.82984
3620,0,17.0179,-21.7444,-50.5614,12.6849
3876,0,32.8773,-35.2322,-49.8652,15.4022
3748,0,35.6363,4.51414,-29.8623,8.6808
3940,1,43.1554,13.7771,41.8027,7.34815
3812,0,43.6321,-43.2369,18.2063,20.3086
4068,1,18.0331,-55.497,-5.25147,17.0963
4116,0,41.0504,-47.0385,-5.20353,16.765
3732,0,27.7205,-24.3111,14.9154,13.6481
3988,0,15.2724,6.6142,18.9685,8.85004
3668,0,25.2663,11.651,15.76,6.57295
3924,0,15.6015,0.458825,-0.803258,9.05398
4052,0,24.8509,-30.2161,20.2565,12.4477
4148,0,26.6249,-7.69772,-29.1918,12.614
3636,0,35.2007,19.776,-23.1252,2.53301
3892,0,19.7822,15.4061,1.45508,3.4744
4020,0,15.1737,32.1222,-22.8342,-4.16398
3700,0,22.8976,-20.0831,-55.5615,10.9667
3956,0,32.4212,-47.8731,-9.93228,16.8454
3828,0,26.8267,23.6402,15.3073,2.49254
4108,0,31.9152,36.6092,-4.39315,-6.61343
3596,0,22.4042,13.6286,9.85289,4.67488
3852,0,27.5905,-8.42569,15.4214,10.8488
3724,0,21.2975,9.56648,11.4372,6.27996
3660,0,33.3169,30.2206,-30.6678,-3.54642
3916,0,22.4939,-31.4564,1.13084,15.3199
4044,0,11.9567,8.49826,-19.3909,7.19578
4140,0,19.1241,10.873,-44.6594,4.22113
3628,1,36.8734,22.8991,-72.9804,-5.9038
3884,0,21.9447,-34.8421,-38.6802,17.0275
3756,0,30.1098,19.0928,-7.01639,1.89058
3948,0,13.7488,17.9703,-12.8544,2.47869
3820,0,22.5271,9.16369,-40.7589,5.71496
4076,0,31.9502,-38.3588,-33.972,17.593
4124,0,14.8727,-12.4119,-50.3724,10.806
3612,0,23.6251,8.74236,-51.8321,4.47692
3868,0,27.2014,-19.7186,-31.6334,14.0482
3740,0,27.7684,-15.5112,8.17827,13.7226
3676,0,41.89,27.8758,-23.5242,-1.51031
3804,1,28.0145,36.2008,-40.6053,-10.3577
4060,0,15.1928,-34.0051,15.4258,14.4943
3644,1,59.648,-39.9886,35.4059,11.5322
3900,1,29.5422,26.3824,-61.3306,-6.52705
3772,0,28.4279,10.5266,-63.0417,4.01328
3708,0,25.9352,-41.3328,-9.89775,16.5617
3836,0,18.1652,38.1787,-18.0457,-7.79097
4098,0,15.4318,40.8711,-29.9549,-11.485
3586,0,20.9711,4.4311,-60.9773,5.47018
3842,0,21.0382,-6.5978,-9.18582,11.3079
3714,0,18.3261,6.17012,9.87341,7.07505
3970,0,16.9714,-43.819,-22.0053,17.2935
3650,0,17.2969,3.18101,12.6363,7.94028
3906,0,33.0135,-27.8525,-53.4576,12.7076
3778,0,16.4158,-37.9472,-5.49919,15.915
4034,0,39.3351,-2.77032,34.4762,9.69268
4130,0,26.1879,-17.705,-69.713,6.35475
3618,0,24.0141,-29.8702,-16.2393,15.9189
3874,0,29.8512,-51.1036,-32.8389,18.6697
3746,0,33.2926,-18.1072,27.5363,9.16362
3682,1,43.4674,-44.6191,32.0297,18.1223
3810,0,19.5778,12.9675,-48.9176,2.89177
4066,0,13.8206,-39.5621,9.94943,16.3725
3858,0,20.1783,-23.9121,-33.1178,14.587
3730,1,28.7751,12.8562,-84.8571,-6.71271
3666,0,35.3106,-3.4373,-25.7359,11.8839
3922,0,31.3905,-4.22818,28.0071,10.6316
3794,0,30.3712,23.4804,-38.2543,-0.262183
4050,0,18.7046,-31.3138,14.0659,14.2378
3634,0,21.2557,-13.3383,-45.7583,11.7725
3890,0,34.8435,-0.20645,-55.633,7.02208
3762,0,17.9391,-42.5055,-31.8764,18.1095
4018,0,19.8386,2.70875,-36.1211,8.78135
3698,0,20.6889,9.04598,-58.7836,4.18859
3954,0,12.5826,26.8191,4.29694,-1.91639
3826,0,42.4927,-7.27583,-80.2741,3.39653
3570,0,36.3231,7.7013,-83.792,-2.87159
4082,1,19.293,-25.8845,-62.5868,9.83224
4106,0,20.2067,32.4763,-13.4434,-5.34477
3594,0,16.0654,-20.7764,-26.1772,14.4342
3850,0,23.2028,-6.59721,9.85834,10.8478
3914,0,20.2882,27.8463,-50.1885,-6.67435
3786,0,21.123,11.0205,-55.1193,3.6286
4042,0,16.8916,18.9791,4.28378,2.02104
4138,0,13.8494,-28.981,-46.4162,14.7913
3626,0,23.9038,-28.2286,-10.1272,15.5789
3882,1,64.6886,26.4541,21.4548,0.65353
3754,0,11.2658,3.27869,-43.7126,7.27014
3690,0,37.0596,15.1788,35.4782,9.38997
3946,0,41.9628,2.42085,-72.7087,4.8323
3818,0,19.9032,26.7275,0.302903,-2.02499
4074,0,12.1217,-35.6402,-26.9599,16.6092
4122,0,25.3947,25.3689,-5.00351,-1.19522
3610,0,20.0798,5.06402,-56.0133,5.54937
3738,1,46.1453,14.6362,-80.5003,-4.51423
3674,0,42.3481,26.5612,-32.6916,-1.19748
3802,0,15.8159,-10.7162,8.837,12.2234
4058,0,14.6756,-33.7691,20.4458,13.563
4154,0,19.3344,17.4916,-33.3385,3.23397
3642,1,28.6645,6.24461,42.7344,6.88
3898,0,26.992,-33.7426,-15.0808,16.2139
3770,0,34.3305,-11.8335,-76.2901,4.85484
4026,1,14.9311,-13.9059,-85.328,-2.71613
3706,0,28.9953,-20.7416,-65.294,8.18656
3962,0,18.8562,-25.3151,-49.8967,13.4431
3834,0,23.2743,0.868088,-29.3303,10.093
3578,0,19.6487,-14.3471,-60.0785,9.06216
4090,1,28.2526,29.9378,-53.252,-9.33971
3590,0,20.6294,14.4873,-52.3749,1.97775
3846,0,37.0763,-7.11459,4.35701,11.1912
3718,0,18.9093,29.6433,3.36748,-3.92062
3654,0,16.3156,6.58168,15.3377,7.48775
3910,0,35.3405,-48.4982,14.6164,23.5119
3782,1,48.7729,-55.5161,18.1529,26.7586
4038,0,11.0266,-3.07072,17.3792,9.82942
4134,0,9.8381,30.253,11.7426,-4.53773
3622,0,18.4446,-28.2492,26.8148,9.79928
3878,0,29.5811,-2.70772,-69.5666,6.53668
3750,0,15.2899,-26.8864,23.2067,10.9381
3686,0,21.5819,2.52469,7.80591,8.04288
3942,0,34.7622,1.00286,-87.8054,-4.0223
3814,1,26.9421,32.8897,-47.9721,-10.3287
4070,0,28.0722,-38.3368,-22.7377,16.7987
4118,0,12.2441,-21.0669,-18.2557,14.8459
3606,1,41.134,6.05556,-88.0805,-6.22398
3862,1,31.4366,-56.9078,3.01723,21.2619
3734,0,23.4472,-19.6857,-3.19827,14.4149
3990,0,12.9771,14.3991,19.1242,7.50581
4054,0,10.4654,-30.6068,28.627,9.62487
3638,1,20.7894,-10.0433,37.7259,5.453
3894,0,20.2652,-32.6851,-25.0255,16.1712
3766,0,35.1414,-48.8182,-38.7009,18.7763
3702,0,20.7896,18.1955,-45.0939,0.935479
3958,0,36.0556,5.58087,34.637,11.2649
3830,0,38.1558,36.1776,-24.2048,-6.96363
3574,0,20.4847,-35.1933,2.62873,15.3677
4086,0,18.4047,4.39704,-64.9978,5.7036
4110,1,12.5783,39.0856,0.520748,-6.86731
3598,0,14.3785,29.5605,-42.7912,-5.79486
3854,0,24.7903,-46.9519,-28.815,17.9894
3982,0,14.2685,9.41551,-4.76916,6.05274
3662,0,22.5812,-0.44738,-45.2481,8.52185
3918,0,25.7309,4.70172,-19.2761,8.77413
4046,0,12.3091,-27.8892,3.24853,15.1954
4142,0,28.8632,22.9997,-44.1411,-1.77662
3630,0,30.7176,-38.7663,-16.7356,16.6251
3886,0,19.7453,11.482,-1.50052,5.02382
3758,0,24.531,-38.6045,-39.8656,17.9031
4014,0,19.4329,11.5786,-73.4737,1.01259
3694,0,40.9102,19.0816,-67.5192,-0.91712
3950,0,24.3826,-23.4896,26.9267,9.23785
3822,0,31.796,-9.05126,-85.4025,-0.835847
4078,0,31.0106,-40.4054,-45.3069,17.3042
4126,0,13.5616,-15.1864,-54.0221,10.5694
3614,0,52.1021,-49.0851,20.9346,24.4347
3870,0,24.0644,-28.9058,-3.91232,15.4104
3742,0,27.2514,-17.3479,14.0635,13.16
3678,0,30.7604,28.3353,-12.0984,-2.91617
3934,1,43.8629,-30.0049,36.2907,5.2585
3806,0,17.7348,-13.9037,27.3867,9.59562
4062,0,13.2932,-37.6624,4.43967,15.4832
3646,1,21.8708,-35.8023,36.7069,5.95914
3902,0,26.8284,-32.4037,-9.04227,15.8517
3774,0,13.882,-9.35381,-64.2797,7.77341
3710,0,42.7539,16.3388,-60.7098,1.32416
3838,0,31.1003,12.1041,-31.9142,5.43742
3582,0,24.324,-10.4263,19.8171,10.6745
4094,0,17.6216,40.9188,-34.208,-13.2996
4097,0,16.4978,43.7596,-29.8744,-12.4737
3585,0,16.6546,-37.6408,13.8388,15.8589
3841,1,54.6147,21.4109,38.4285,5.36463
3713,0,19.4884,7.54265,-47.2292,5.05259
3649,0,23.643,32.9308,-44.4206,-8.96879
3777,0,25.6625,21.901,-56.5169,-2.10979
4033,1,37.9936,-1.44809,39.5362,7.43
4129,0,11.5998,-15.7992,-73.5605,5.00534
3617,0,25.9526,-18.4409,-10.0672,14.1749
3873,1,42.6815,-54.8958,-28.5073,17.0053
3745,0,18.4797,-25.5812,-13.3244,15.3883
3681,0,20.1983,-20.3342,-6.56609,14.466
3937,0,21.8022,24.4552,-22.0736,0.483893
3809,0,16.8447,37.7319,-35.0936,-10.4622
4065,0,29.3437,-41.8961,4.12395,16.4325
4113,0,34.6242,-48.1151,0.614591,17.8908
3601,0,22.1803,28.9064,-16.4529,-2.87437
3857,0,25.926,-8.91527,27.3692,9.95229
3665,0,25.8435,13.2468,4.35311,4.31574
3793,0,20.9215,-12.8078,-9.16586,12.8923
4049,0,15.8291,-33.9453,8.75641,15.0668
3889,0,30.8012,2.94919,-23.628,9.58458
3697,0,16.4443,-17.0613,-58.1317,9.95266
3953,0,19.4787,0.397592,-66.1861,6.23607
3569,0,57.03,16.1711,24.1189,9.59722
4081,1,30.0937,-33.0954,-54.3949,13.3609
3593,0,26.7197,14.743,-4.10959,3.74715
3849,0,21.338,16.79,-29.4659,3.61938
3721,0,23.8274,-24.6322,20.2348,11.8051
3657,0,30.9738,15.2215,-16.7097,4.23568
3913,0,17.9698,15.1403,-65.5245,1.67939
4041,0,16.0095,19.0867,7.2349,1.90212
4137,0,16.9643,-26.2745,-44.9723,14.4873
3625,0,45.475,11.5083,-77.3484,-0.851498
3881,0,30.1234,-34.2657,-44.0025,16.3296
3753,0,19.8312,2.93335,-47.5962,6.89469
3945,0,36.7387,4.8524,-7.36892,8.0715
3817,0,17.7094,20.9119,0.420972,1.40706
4073,0,17.6525,-41.3702,-28.8003,17.4258
4121,0,11.6191,24.1193,-1.57652,-0.3455
3609,0,33.9341,-53.1574,12.6098,25.0826
3737,0,30.4608,-17.1274,1.24419,14.0788
3673,0,62.2525,8.37413,24.2264,11.4695
3929,0,27.9802,3.50641,2.42992,7.83819
3801,0,24.8543,-11.8902,12.5905,12.0933
4057,0,14.243,-35.3805,24.2659,13.293
4153,0,29.9658,20.7168,-35.7161,1.79867
3897,0,15.0007,10.4572,7.06719,5.53664
3769,0,16.7875,-29.3443,-21.2453,15.8291
3705,0,28.2171,-45.3148,-13.9771,17.0623
3961,0,16.1768,-23.7859,-55.3366,11.5705
3833,0,26.0157,-4.82016,-46.8012,9.70435
4089,0,14.1665,6.28799,-75.7,2.25505
4101,1,25.3148,44.6921,-21.7282,-8.42373
3589,0,33.4988,-10.7276,-40.7076,12.0303
3845,0,19.0738,-47.1789,5.50913,19.5657
3653,0,24.8425,30.4348,-36.8203,-4.5228
3909,1,35.3263,26.2467,-55.5622,-6.03468
3781,1,48.0797,-55.6613,-37.7744,17.7697
4037,0,17.5878,-1.94573,19.8725,9.87606
4133,0,13.4861,30.902,8.77284,-5.1216
3877,0,24.0199,34.5462,-34.0193,-7.57213
3749,0,16.0315,-21.0123,32.0222,7.57927
3685,0,42.2695,3.69643,30.794,12.2099
3941,0,19.9952,27.4797,-8.33237,-2.68229
3813,0,21.7867,8.14971,0.368289,6.29501
4069,0,10.9518,-52.8177,-2.30059,18.0661
4117,0,30.2926,-25.173,-18.0623,15.3924
3733,0,34.9668,-19.5777,19.1934,11.981
3989,0,18.7233,10.8975,19.8784,8.78153
3925,0,24.7213,4.26903,-3.07195,7.99097
3797,0,36.1095,-12.0886,-0.454231,12.7219
4053,0,20.6878,-32.3476,25.1519,11.4275
3637,0,19.2074,-12.1095,31.1253,8.71928
3893,0,22.6293,-5.56899,-42.8398,10.5203
3765,1,37.0637,-9.80525,-88.4533,-5.48665
4021,0,27.6778,33.2531,-1.51141,-5.92729
3701,0,29.4251,3.70857,-51.7482,6.20835
3829,0,31.8414,-5.47184,-56.0175,8.45527
4109,1,11.1522,40.1554,-4.75898,-6.20084
3597,0,32.3752,2.31547,-11.8597,9.20427
3853,0,24.7041,39.3644,-10.577,-6.5597
3725,0,28.5581,-25.4628,31.5274,7.70708
3981,0,31.8636,22.1271,11.0508,1.79107
3661,0,20.8328,-1.65972,-50.2848,8.05682
3917,0,20.9497,0.799093,-17.0283,10.1189
3789,1,14.6822,-58.8073,-33.7718,16.0462
4045,0,37.1124,-24.6879,-0.22175,15.0802
4141,0,10.2184,19.6275,-42.2262,0.701539
3629,1,62.3309,-14.7844,-81.5956,0.803733
3885,0,40.6726,1.27285,27.1634,11.8452
3757,0,61.3091,7.25776,38.7565,9.30526
3693,0,21.6123,-53.2068,0.875818,19.7783
3949,0,16.0169,-23.3434,-10.1614,14.9992
3821,0,33.1652,-37.2175,29.2357,12.8918
4077,0,15.9378,-33.1016,-35.8493,16.4504
4125,0,19.3485,-12.2171,-55.5759,9.81987
3613,0,27.5672,-44.1062,-18.0545,17.1878
3869,0,37.9317,14.9208,-24.0312,4.47552
3741,0,23.4306,17.3591,-73.9191,-2.90055
3677,0,16.759,30.6601,-6.22941,-4.88567
3805,0,30.9862,-13.3032,22.9293,10.5041
4061,0,19.729,-36.6362,9.3678,15.3814
3645,0,29.0185,-5.32816,-64.8035,7.35841
3901,0,33.1546,-3.70419,-14.6303,11.2184
3773,0,27.2646,-13.5502,-64.6046,7.94098
3837,1,29.7218,24.2473,33.1327,4.1372
3581,0,37.7849,-8.87988,-71.5004,6.56573
4093,0,13.508,9.30487,-37.549,6.13677
4099,0,25.9695,39.9313,-24.2616,-8.85249
3843,0,17.9634,-9.11908,-5.36781,11.7901
3715,0,26.627,-16.2231,-36.352,13.3639
3971,0,14.3895,-50.149,-15.9796,17.0856
3651,1,20.1113,36.3449,2.8982,-7.06291
3907,0,19.399,-33.3261,-3.45134,15.5679
3779,0,18.0979,-36.1837,-8.40564,16.026
4035,1,9.35911,-5.53933,38.9088,6.03134
4131,0,27.5982,26.2655,9.1619,-1.34912
3875,0,19.8874,11.8911,-12.759,5.39047
3747,0,23.1642,9.52183,-28.8354,6.65353
3683,0,19.9032,-40.3804,29.8611,15.8357
3811,0,24.9169,-39.6454,17.1892,17.2651
4067,1,28.5694,-53.7543,-7.95631,16.2056
3603,0,19.7923,-20.9547,23.7447,10.3532
3859,0,35.9763,-8.21028,34.177,8.12154
3731,0,36.9971,-26.2272,9.7154,14.8271
3987,0,15.8699,3.12012,18.8191,9.18366
3923,0,34.11,18.1035,16.032,4.98256
3795,0,24.955,-14.1808,-5.43953,13.1697
4051,0,15.658,-28.2667,16.1582,13.4248
4147,0,23.5971,-4.22346,-31.2723,11.4588
3635,0,28.8033,23.4965,-49.5292,-3.05533
3891,0,36.0732,33.0225,-28.0642,-5.36717
4019,0,18.4782,21.9512,-11.9302,0.816777
3699,1,15.0837,17.8303,42.8736,6.01549
3955,0,16.1059,-25.3207,-5.67944,15.1791
3827,0,14.496,-10.9362,-67.9072,7.15143
4083,1,27.8531,-24.5307,-66.9846,8.1497
4107,0,13.9775,33.6261,-8.42727,-6.03512
3595,1,25.564,46.0851,-28.3734,-11.5623
3851,0,20.6854,-47.4539,-24.5874,17.6351
3723,0,23.4372,-16.9952,-26.492,14.0999
3659,0,51.8475,-3.46562,-75.8257,5.26988
3915,0,32.553,-1.9545,11.8811,9.47791
3787,0,28.8909,15.8568,-56.5325,1.54251
4043,0,25.2736,11.4458,-18.3247,5.89842
4139,0,13.0815,14.6571,-46.3543,2.47315
3627,0,29.5364,-42.8232,-39.6501,18.5047
3883,0,34.6627,-1.25294,-61.1812,7.08637
3691,0,54.8362,20.001,30.4332,8.17124
3947,0,19.4675,29.5555,-2.27942,-4.07729
3819,0,24.5998,23.4051,4.07469,0.0207025
4075,0,14.4197,-33.575,-31.5614,16.3999
4123,0,30.8211,-7.94289,-51.6453,9.57966
3611,0,36.8183,-21.1982,4.46024,14.769
3867,0,24.555,-24.576,-28.2081,14.8006
3739,0,28.5207,6.9751,-34.7165,7.31107
3675,0,44.7836,12.1752,30.942,11.5118
3931,1,18.9969,42.1659,-11.5258,-6.00655
3803,0,20.2178,-14.8121,17.4635,11.8203
4059,0,12.3962,-36.1353,18.0972,15.0621
4155,0,33.9196,15.9831,-40.71,2.80697
3643,0,21.466,18.4109,-48.9961,0.0772137
3899,0,23.9588,-1.7229,-20.5819,11.2975
3771,0,13.2659,-13.987,-70.4963,6.29053
3707,1,15.9442,-21.3053,-76.9222,2.94655
3835,1,71.9505,23.9109,26.2692,4.72635
4103,1,27.4346,42.6863,-16.6245,-7.35367
3591,0,34.9285,9.33571,-24.2207,6.86032
3847,1,22.9319,-57.3732,-2.31927,18.6968
3719,0,14.7539,6.41608,-43.1725,6.21366
3975,1,56.5915,24.5879,-67.62,-5.15242
3655,1,18.4019,-27.4123,-59.2035,10.9764
3911,0,15.2886,-2.76557,7.43298,9.74352
3783,0,25.3717,-45.6973,-34.3103,18.7717
4039,0,15.0232,-5.56761,17.6235,10.2299
4135,0,29.1628,-16.0484,-42.8143,12.6289
3623,1,46.236,27.9344,15.3611,-1.53802
3879,0,20.5869,-31.4496,-49.1001,14.7397
4007,0,14.7044,-37.631,-12.2913,16.3887
3943,0,28.8937,9.7521,-9.50142,6.16602
3815,0,21.6408,-37.8734,22.3438,15.6745
4071,0,11.8338,-42.6433,-24.9758,17.2795
4119,0,21.2264,-28.5397,-29.3046,15.4273
3607,1,33.8777,-18.6543,-77.0762,2.84667
3863,0,27.4347,32.7224,-39.7229,-7.11907
3735,0,18.1927,-22.3486,-59.5549,10.1761
3671,0,30.1979,26.7221,-40.9002,-3.08736
3927,1,22.2117,32.4307,4.88211,-5.79467
3799,0,18.6832,-12.5083,4.71182,12.9759
4055,0,22.0328,-31.3461,32.8407,7.77264
4151,0,30.0712,13.5705,-37.1182,4.43828
3639,1,26.2418,39.2774,-38.7429,-12.8115
3895,0,30.9575,-3.40196,-37.0683,10.6473
4023,1,26.8505,-56.8455,-42.2144,17.2662
3703,0,32.0489,-17.2786,-50.4097,11.7392
3959,0,21.4318,-6.40137,-21.9435,12.9041
3831,0,24.7254,19.9573,20.0025,5.93143
4087,0,57.4017,8.79034,-68.2978,4.74137
4111,0,36.4509,-15.2361,33.8834,7.21494
3855,0,16.6774,-6.51214,23.0105,10.3037
3727,0,28.8351,-18.177,-20.7315,14.4678
3983,0,12.926,-10.1139,-11.2417,12.3639
3663,0,20.8748,-33.7457,-20.5951,16.3221
