Label, Parent Label
1152,3759
1216,4070
800,3660
976,3657
1200,4031
880,3881
808,3591
872,3846
1156,4076
1220,3736
980,3756
1100,3797
844,3568
972,3867
1068,3660
1132,3643
1154,3776
1090,3657
802,3616
930,3715
1202,4143
1226,3881
1194,3903
1050,3739
1210,3569
954,4155
1062,3744
806,3891
934,3616
1046,3891
1110,3731
886,3744
910,3800
1070,3715
1118,3756
862,3674
1086,4151
830,3838
958,4151
1153,3568
897,3739
929,4135
993,4031
913,3676
977,3842
1201,3846
937,3668
873,4143
1081,3791
953,4155
1029,3731
901,3591
965,3869
1125,3852
869,3923
997,3923
981,3903
1205,3867
1141,3852
941,3668
1133,3643
877,3611
1005,3569
1181,3676
989,3776
835,3869
1219,3736
1123,3842
883,3611
1067,3838
1019,4045
967,3800
935,3791
1079,3923
823,3797
1207,3759
815,4135
1119,4076
863,3674
1215,4070
959,4045
