,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5616,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5296
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5529,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.542
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5511,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5608
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5533,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5579999999999999
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5567,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5294
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5557,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5568
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5552,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5461
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132
test mean,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111112,33.33333333333335,0.0,0.0,0.5666524161009534,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111112,33.33333333333335,0.0,0.0,0.523907437637208
test std,1.3589572834042284e-14,4.0490765305428995e-14,0.0,0.0,7.645831869481446e-15,1.2082250885530345e-14,3.688488075812587e-14,0.0,0.0,0.05259546425959079,8.97016233590804e-15,2.5741856195419356e-14,0.0,0.0,9.729507111180988e-15,7.510230004687097e-15,2.20440086557809e-14,0.0,0.0,0.05890049783692315
