,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6139,0.0,50.0,0.0,0.4604
split 1,0.0,50.0,0.0,0.5875,0.0,50.0,0.0,0.6068
split 2,0.0,50.0,0.0,0.615,0.0,50.0,0.0,0.4616
split 3,0.0,50.0,0.0,0.5981,0.0,50.0,0.0,0.5182
split 4,0.0,50.0,0.0,0.6007,0.0,50.0,0.0,0.4624
split 5,0.0,50.0,0.0,0.6101,0.0,50.0,0.0,0.4383
mean,0.0,50.0,0.0,0.6042,0.0,50.0,0.0,0.4913
std,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0571
test mean,0.0,50.0,0.0,0.5864326151197369,0.0,50.00000000000001,0.0,0.5375682293122962
test std,0.0,1.670352197825861e-14,0.0,0.07338101827576511,0.0,2.260933140504636e-14,0.0,0.059320360544081324
