,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5449804432855275
train tissue 1,0.0,49.999999999999986,0.0,0.5406301824212268
train tissue 2,0.0,49.999999999999986,0.0,0.46011396011396005
train tissue 3,0.0,50.000000000000014,0.0,0.7156862745098038
train tissue 4,0.0,50.000000000000036,0.0,0.5322580645161293
train tissue 5,0.0,50.000000000000014,0.0,0.3918918918918922
train tissue 6,0.0,50.0,0.0,0.5299999999999999
train tissue 7,0.0,50.000000000000014,0.0,0.4497505345687812
train tissue 8,0.0,49.99999999999999,0.0,0.5190476190476188
train tissue 9,0.0,50.00000000000002,0.0,0.43695014662756637
train tissue 10,0.0,50.000000000000014,0.0,0.6020408163265305
train tissue 11,0.0,50.0,0.0,0.399425287356322
train tissue 12,0.0,49.999999999999986,0.0,0.39770723104056416
train tissue 13,0.0,50.0,0.0,0.4851752021563339
train tissue 14,0.0,50.0,0.0,0.6569444444444443
train tissue 15,0.0,49.99999999999998,0.0,0.5671182266009852
train tissue 16,0.0,50.000000000000014,0.0,0.6121593291404615
train tissue 17,0.0,50.000000000000014,0.0,0.5860215053763445
train tissue 18,0.0,49.999999999999986,0.0,0.5865880619012527
train mean,0.0,50.0,0.0,0.527078380069776
train std,0.0,1.6300968317080003e-14,0.0,0.0877105109941265
test tissue 0,0.0,50.0,0.0,0.5276907001044929
test tissue 1,0.0,50.0,0.0,0.5717329545454546
test tissue 2,0.0,50.000000000000014,0.0,0.5216802168021679
test tissue 3,0.0,50.00000000000002,0.0,0.47282608695652195
test tissue 4,0.0,49.999999999999986,0.0,0.5752688172043016
test tissue 5,0.0,49.99999999999999,0.0,0.446135831381733
test tissue 6,0.0,49.999999999999986,0.0,0.604679802955665
test tissue 7,0.0,50.000000000000014,0.0,0.4022727272727272
test mean,0.0,50.0,0.0,0.515285892152883
test std,0.0,1.2809491335957507e-14,0.0,0.06550458140974133
