Label, Parent Label
2560,2309
2368,2108
2384,2311
2480,2247
2472,2100
2392,2205
2488,2086
2424,2111
2552,2094
2596,2200
2340,2262
2388,2025
2516,2292
2420,2075
2548,2304
2476,2240
2412,2262
2540,2101
2332,2112
2434,2179
2498,2088
2466,2214
2578,2157
2354,2240
2482,2239
2570,2131
2410,2259
2394,2131
2502,2202
2470,2099
2406,2136
2454,2212
2486,2257
2550,2109
2574,2063
2446,2267
2414,2063
2542,2094
2558,2115
2497,2269
2465,2078
2481,2238
2441,2092
2505,2287
2537,2321
2393,2201
2521,2274
2361,2270
2489,2267
2469,2322
2389,2075
2517,2304
2573,2082
2381,2176
2509,2250
2349,2089
2589,2158
2333,2082
2525,2293
2499,2271
2595,2238
2339,2182
2531,2191
2571,2170
2379,2101
2507,2274
2539,2294
2567,2136
2535,2306
2583,2183
2391,2112
2519,2271
2359,2201
2487,2248
2423,2191
2551,2308
2575,2311
2351,2111
2479,2158
2527,2189
