Label, Parent Label
2304,1710
2176,1803
2112,1667
2240,1936
2080,1668
2208,1912
2192,1691
2056,1718
2248,1895
2088,1920
2152,1723
2072,1853
2200,1839
2136,1762
2296,1930
2308,1958
2084,1659
2212,1673
2260,1928
2100,1858
2228,1726
2292,1878
2036,1862
2188,1787
2092,1744
2284,1681
2076,1795
2268,1850
2108,1893
2172,1855
2306,1931
2178,1810
2114,1948
2242,1889
2082,1789
2274,1736
2066,1882
2322,1677
2258,1666
2098,1864
2314,1641
2250,1708
2090,1872
2154,1798
2074,1922
2202,1747
2266,1683
2106,1892
2170,1957
2182,1842
2086,1933
2214,1896
2262,1774
2230,1959
2294,1861
2318,1877
2190,1796
2094,1697
2158,1750
2078,1703
2206,1947
2270,1711
2110,1880
2238,1865
2177,1822
2113,1693
2209,1785
2321,1932
2129,1929
2257,1879
2089,1758
2025,1779
2073,1854
2201,1843
2297,1753
2309,1890
2181,1883
2325,1651
2101,1772
2229,1943
2293,1725
2317,1742
2189,1833
2253,1824
2157,1844
2205,1802
2269,1851
2109,1735
2237,1837
2045,1663
2179,1752
2115,1724
2147,1740
2067,1713
2131,1956
2259,1940
2099,1827
2291,1695
2315,1818
2251,1714
2091,1816
2283,1836
2027,1908
2075,1804
2267,1884
2311,1687
2183,1763
2247,1852
2087,1701
2215,1720
2151,1709
2071,1955
2263,1946
2103,1784
2231,1960
2063,1860
2319,1773
2191,1692
2127,1906
2223,1672
2159,1905
2287,1909
2079,1954
2271,1945
2111,1642
2239,1712
