Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1436,24.3839,24.3839,-44.6121,-8.07811,-0.644403
1596,39.3514,39.3514,-15.2677,-7.09539,13.6591
1340,29.8239,29.8239,6.09636,-39.0555,1.59207
1660,39.1129,39.1129,29.82,-0.541134,8.98928
1276,27.6751,27.6751,-32.7312,-16.7594,5.59832
1282,44.6015,44.6015,-30.4665,22.1385,4.27479
1410,21.2848,21.2848,0.519594,46.6062,2.46675
1602,41.354,41.354,25.9042,-23.71,7.02205
1474,27.6406,27.6406,-39.2478,17.5292,-0.561753
1634,39.2374,39.2374,-7.57833,-1.21811,14.9452
1554,26.685,26.685,-23.94,12.3655,10.9073
1298,29.0363,29.0363,-24.0462,-15.4197,9.55043
1618,48.8156,48.8156,-10.01,-16.6239,12.9091
1362,42.0035,42.0035,0.134788,-25.0379,11.2308
1330,31.6632,31.6632,-4.10854,-13.971,14.1693
1458,44.3237,44.3237,12.9171,39.9072,3.92724
1522,15.5353,15.5353,-28.7429,-14.5136,7.7918
1290,24.3428,24.3428,2.44982,-18.6893,13.6256
1674,19.6361,19.6361,-2.91282,10.075,15.1257
1418,31.3269,31.3269,9.38919,27.229,10.009
1610,33.9719,33.9719,-12.2016,42.9568,1.08931
1482,26.2655,26.2655,-36.9065,-1.48732,5.62672
1578,29.0678,29.0678,23.719,4.65878,11.6017
1322,41.7436,41.7436,-8.19828,-39.8394,-0.308166
1642,24.4554,24.4554,-8.43454,47.0955,-0.0612689
1258,50.3136,50.3136,-43.3745,12.3135,-3.16236
1306,25.5653,25.5653,1.92661,15.6884,14.1364
1498,36.3533,36.3533,-33.9066,3.01012,7.54734
1594,39.7956,39.7956,-17.444,-15.086,11.9473
1530,37.8034,37.8034,-28.8269,32.6653,-1.84057
1286,26.6955,26.6955,18.4495,23.0647,9.44276
1670,58.8673,58.8673,30.2347,34.7376,-1.91945
1606,32.6394,32.6394,-13.8068,17.0629,12.7648
1478,34.3895,34.3895,-36.4904,-17.9867,3.77132
1574,34.3411,34.3411,22.6098,-8.65929,11.7043
1638,28.4343,28.4343,-8.73676,15.5962,14.2022
1254,35.6815,35.6815,10.107,46.0303,1.18139
1302,32.2708,32.2708,-20.3837,-7.69713,12.4386
1590,21.8749,21.8749,2.05924,6.78347,15.0806
1334,38.2342,38.2342,-2.66614,-0.840023,15.0478
1462,33.3903,33.3903,13.3626,50.6636,-3.95325
1526,33.3646,33.3646,-29.9846,3.08966,9.5013
1550,30.4981,30.4981,21.103,30.1298,5.75666
1422,27.3485,27.3485,-46.6668,-0.0790829,-3.36912
1614,27.0333,27.0333,26.0357,31.1687,2.83391
1486,39.7514,39.7514,15.4764,27.3554,8.69427
1582,42.5229,42.5229,22.96,23.8795,7.5987
1326,40.4138,40.4138,-8.65817,32.5901,7.82584
1454,36.5483,36.5483,12.1886,34.3505,6.69817
1646,27.3176,27.3176,-5.7719,-32.6771,6.94786
1518,26.3731,26.3731,18.6964,12.6662,12.2933
1566,24.6902,24.6902,-21.8151,-11.4027,11.3424
1310,22.8333,22.8333,-14.364,45.6717,-2.04329
1438,28.3115,28.3115,-42.5594,-5.39184,0.827975
1598,37.8322,37.8322,-17.0479,7.81222,13.7423
1342,34.7613,34.7613,6.81873,-26.3062,11.3701
1470,36.1888,36.1888,-38.6745,-11.1858,3.30565
1662,26.0625,26.0625,31.3352,8.15672,8.09227
1278,27.7898,27.7898,-35.9937,18.1383,2.35125
1534,42.4741,42.4741,-24.5626,-25.9158,6.06166
1537,24.0075,24.0075,-27.7666,-18.2653,7.23239
1281,18.291,18.291,-33.1734,-5.84791,7.46855
1665,27.5818,27.5818,31.1338,16.8922,6.32437
1345,43.9002,43.9002,6.07435,-14.3388,14.3836
1473,39.7735,39.7735,-38.668,12.1591,2.17757
1569,41.5263,41.5263,-22.3013,22.781,8.0221
1441,27.7047,27.7047,12.5105,-23.0854,12.3938
1505,28.5927,28.5927,18.4955,-33.978,4.55733
1553,23.5731,23.5731,21.5454,40.5093,-0.396535
1297,32.054,32.054,19.1085,18.6493,10.6671
1425,25.1843,25.1843,34.1144,14.1847,5.86919
1361,38.5677,38.5677,7.61601,-31.2405,8.90168
1233,23.8297,23.8297,34.0869,6.14437,7.41662
1489,31.3707,31.3707,34.1112,21.7311,3.02445
1585,33.3022,33.3022,-18.3664,41.0269,-0.882717
1393,33.249,33.249,1.93834,20.5346,13.0291
1521,26.3376,26.3376,18.6078,36.6012,3.62061
1673,19.328,19.328,-1.97509,5.25549,15.1338
1609,20.2784,20.2784,-14.3314,38.7558,2.92222
1321,39.8717,39.8717,27.5535,11.1724,9.16991
1641,25.3558,25.3558,-8.65837,40.087,4.16318
1513,35.3577,35.3577,17.9288,-9.96921,13.2927
1561,34.7956,34.7956,4.95546,-8.28203,15.0525
1689,29.5587,29.5587,-28.0013,37.0101,-5.37048
1433,20.468,20.468,-42.5396,-16.5894,0.960505
1625,22.8959,22.8959,-10.856,49.2679,-2.84623
1241,46.0851,46.0851,0.195327,-35.3833,5.53257
1593,27.9159,27.9159,-15.1167,-20.8237,10.8812
1337,32.7593,32.7593,-1.65827,38.677,6.26166
1657,33.4305,33.4305,-3.03612,-39.3269,0.94974
1273,27.5999,27.5999,13.747,16.8564,12.5851
1541,42.2182,42.2182,-26.9689,18.3559,7.75511
1669,23.3518,23.3518,-1.43581,-19.3155,13.1562
1605,19.9971,19.9971,-12.6654,-12.1687,13.5914
1573,33.3896,33.3896,-20.708,36.5419,1.08538
1317,32.8523,32.8523,-8.57863,-9.55632,14.6202
1445,24.0701,24.0701,12.5245,-13.0484,14.2079
1509,21.3919,21.3919,-29.7644,-22.4396,5.58604
1557,34.26,34.26,-23.6076,39.0106,-3.13271
1621,26.6563,26.6563,-12.4877,3.50812,14.5192
1493,28.3484,28.3484,14.904,45.9142,-0.642268
1333,27.8602,27.8602,30.198,29.503,1.40146
1653,22.4931,22.4931,-4.84199,51.3172,-1.95296
1397,39.8435,39.8435,0.0493725,26.8449,10.9585
1525,16.4605,16.4605,18.7029,43.6744,-0.984162
1549,24.6972,24.6972,-23.1077,-22.2206,7.97635
1293,24.2223,24.2223,-26.0777,-8.14869,10.2614
1677,20.6692,20.6692,-2.31651,33.9881,8.05138
1581,28.5486,28.5486,-19.8738,-20.2518,9.77843
1453,27.498,27.498,-41.036,19.2581,-3.81196
1309,29.6833,29.6833,24.525,15.6818,9.48296
1437,34.4424,34.4424,14.3585,-32.0331,7.57941
1629,38.1286,38.1286,-8.57397,-35.2593,4.24821
1373,41.2066,41.2066,6.87653,10.1162,14.4787
1597,30.6517,30.6517,-16.0167,1.38292,13.9192
1341,39.7566,39.7566,7.46997,-35.5367,5.69905
1469,21.3203,21.3203,-38.3428,-21.3051,2.61149
1661,23.7058,23.7058,-3.04721,30.4801,9.44225
1277,38.6615,38.6615,-32.7999,15.2069,5.79367
1539,38.485,38.485,20.6796,-24.1501,9.33808
1283,36.2836,36.2836,-30.6887,26.4939,1.58546
1667,29.7743,29.7743,30.7236,24.1273,3.74009
1411,34.3496,34.3496,11.3776,9.39364,14.3382
1347,19.1877,19.1877,-0.954897,43.1213,4.30422
1571,31.5014,31.5014,-20.713,31.8728,4.02397
1635,34.0373,34.0373,27.6556,-7.99599,9.51539
1379,23.3478,23.3478,1.47106,11.1468,14.7914
1251,20.6867,20.6867,-47.6335,-3.63679,-3.82328
1555,50.2805,50.2805,20.5029,46.5445,-4.8906
1363,26.709,26.709,0.0178409,-12.5758,14.6139
1235,24.1452,24.1452,6.12251,24.9405,11.3074
1651,30.485,30.485,-6.95866,5.19316,14.9417
1523,21.6643,21.6643,16.9223,40.9911,1.88641
1355,41.7766,41.7766,6.62443,48.577,0.49114
1483,32.594,32.594,15.1929,10.7417,13.5712
1579,29.108,29.108,-18.4491,-28.1502,6.86442
1323,29.3901,29.3901,26.6359,25.5025,5.33213
1451,34.1705,34.1705,12.1759,21.5054,11.4802
1643,26.0478,26.0478,27.6763,19.1648,7.23062
1515,40.43,40.43,-33.391,9.84225,6.90185
1563,41.0533,41.0533,-21.0382,-36.2526,0.326843
1307,40.4272,40.4272,24.4172,-2.05898,11.3269
1435,29.0617,29.0617,-42.9635,-12.9456,0.634004
1499,26.1964,26.1964,-33.5068,29.4001,-3.49826
1659,46.7321,46.7321,-3.77305,16.7464,14.0933
1671,39.0305,39.0305,-2.40123,-7.32454,15.0186
1415,27.4352,27.4352,0.556566,50.5186,-0.19143
1607,38.2504,38.2504,-14.8456,32.0805,6.42848
1319,26.3719,26.3719,27.7927,4.72012,9.83364
1447,29.7283,29.7283,13.6142,-7.32434,14.5454
1639,35.1102,35.1102,-8.79499,21.785,12.5076
1383,32.7013,32.7013,7.69167,39.481,5.40516
1511,32.4414,32.4414,19.3383,-16.2047,11.8725
1303,32.8324,32.8324,-19.093,11.8623,12.5833
1623,20.9181,20.9181,-12.4627,12.6089,14.0819
1495,20.0728,20.0728,-32.2577,-24.0432,4.29746
1591,42.3349,42.3349,-15.9472,-33.0542,4.18423
1655,37.5543,37.5543,3.8931,41.8801,4.81636
1271,17.3117,17.3117,-37.1823,6.68942,4.91494
1527,28.5709,28.5709,-27.9534,12.6697,9.10831
1295,48.9651,48.9651,-25.4324,6.69822,11.0758
1679,21.1711,21.1711,-33.0259,-26.7784,3.13646
1615,37.5955,37.5955,25.1424,40.5618,-2.99926
1487,21.8631,21.8631,17.725,32.5513,5.99372
1583,29.9135,29.9135,23.2015,35.4036,1.94084
1327,22.7927,22.7927,-7.62592,36.9037,6.12852
1647,39.6056,39.6056,-5.9642,-26.5865,9.74394
1263,25.6343,25.6343,-40.7278,-22.9525,1.26393
1519,32.9796,32.9796,-28.3929,-33.2273,1.03141
1567,43.466,43.466,-19.9627,-0.130547,12.9996
1439,39.9394,39.9394,-44.21,5.0824,-1.70427
1631,27.7663,27.7663,-10.795,-23.2964,10.4702
1375,25.9533,25.9533,2.23878,1.43904,15.2648
1343,34.5613,34.5613,6.4975,-21.4369,13.0861
1471,31.1997,31.1997,-38.1122,-5.34122,4.3501
1663,25.4519,25.4519,-3.81978,47.4675,1.15965
1279,24.4208,24.4208,17.1755,-21.5339,11.646


Area HeatMap results for mesh 2
Signal range: 15.5353-58.8673 micro m^2
