Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1152,0,24.7718,-12.5613,38.7348,2.65329
1088,0,27.0309,-23.7187,25.916,5.55576
832,1,40.5457,7.346360000000001,-31.8719,5.477469999999999
960,1,25.875,3.9884,46.9271,-1.57991
1056,0,43.5262,-30.4237,7.44883,8.598980000000001
1184,0,24.1147,-9.649519999999999,4.07011,14.606
928,0,29.1542,25.7629,1.4557799999999999,9.60235
1120,0,40.1332,-19.0743,13.7583,11.6212
864,0,28.7408,-31.7185,25.7313,0.16709300000000002
992,0,32.4477,40.1276,10.9049,1.9069
1040,0,27.5954,-30.4363,-7.53615,9.54531
1168,0,25.5124,44.7498,0.915212,1.15707
912,1,21.1747,1.2339,-34.9246,3.6915400000000003
1104,0,21.0668,-21.7783,35.0801,0.522497
848,0,27.3966,8.38386,-0.035652699999999996,14.1898
1072,0,24.5982,-25.9559,5.34162,11.2508
816,0,24.7558,21.7875,-11.309000000000001,10.9714
1200,0,27.1336,-7.68,18.0493,12.9701
1136,0,34.6579,-16.2168,26.8563,8.18143
1008,0,27.7138,10.8629,-28.2279,7.915769999999999
1032,1,29.1828,30.3568,-28.1408,-0.423828
1160,0,27.7912,17.9233,26.6943,6.39646
840,1,25.581999999999997,-41.347,-17.2166,2.36343
1064,1,23.1668,42.4694,-13.467,-0.76072
1192,0,40.4372,20.2222,6.71082,10.9011
936,0,39.8867,-4.49482,15.6239,13.7069
1128,0,26.7899,14.6777,32.777,4.87213
872,0,32.2675,-26.2205,-29.4146,4.49179
1000,0,36.2684,-38.6962,0.638667,4.34061
1048,0,27.7105,-1.29015,7.43085,14.5184
1112,0,24.5915,-20.7684,-22.9352,9.35855
1080,0,35.9945,37.3882,4.41591,4.31644
1028,0,32.9946,-33.6058,2.62818,7.852239999999999
836,0,28.4531,37.830999999999996,-14.3994,2.11274
804,0,36.7326,25.494,-11.0382,9.21773
1188,0,42.7252,21.6173,-17.2986,9.61784
932,0,40.199,-4.19635,-11.7351,14.5378
1124,0,38.0044,33.001,9.12463,5.55319
868,0,42.5215,-29.2236,-0.638465,10.3239
996,0,35.3805,-38.0677,-12.9136,5.24815
1044,0,17.4309,-29.6808,30.128,-1.23943
916,0,21.3123,-6.53285,5.788469999999999,14.6136
1076,0,19.3094,-26.0988,32.1797,-0.25436
820,0,25.3135,2.47819,36.8633,5.927569999999999
884,0,23.2422,-22.3539,-26.2398,7.341010000000001
1012,1,24.5195,-35.3007,-21.4454,5.37023
1036,1,29.9546,-32.1099,-29.6248,2.5965599999999998
1164,0,41.4589,-11.0854,-15.1272,13.4462
908,0,35.9466,-10.2389,-30.7908,6.3646400000000005
1100,0,33.3225,-20.1992,-5.28825,12.6707
972,1,23.052,-43.4507,-4.77719,0.43986899999999995
1068,0,27.9608,-26.7635,-21.6692,8.41977
1196,0,43.5912,21.0574,21.0187,7.44163
1132,1,30.1887,16.3989,41.6808,-1.6217700000000002
1004,0,20.3516,27.3819,24.8165,3.35209
1052,1,24.6172,-27.5772,-33.2529,1.38919
1180,0,32.7407,-10.7489,-25.9338,9.20915
1116,0,24.5874,32.2741,-2.23965,6.88017
860,0,38.9413,21.4671,33.8397,1.1547100000000001
988,0,26.2211,28.5283,-3.8286599999999997,8.70071
1084,0,23.5496,-25.0688,-12.1757,11.1326
956,1,33.9327,-5.19876,44.9291,-0.0498979
1148,0,32.2514,-13.4491,18.3916,11.8351
892,1,31.226,-2.22914,48.3607,-2.68549
1026,0,37.7534,-34.2243,-10.7688,7.55755
1154,1,32.75,38.8719,17.2851,0.5423640000000001
1090,0,37.3252,-22.3468,38.2525,-1.9442099999999998
1218,1,23.0815,-31.0853,36.8436,-5.10099
1058,1,48.013999999999996,9.78819,43.7041,-0.541265
1186,0,30.4676,-9.17625,26.6567,10.0094
930,0,38.2771,26.771,7.18128,8.50394
1122,0,32.8388,-19.7769,18.9191,10.041
1042,0,40.5381,-29.8075,18.1731,5.645919999999999
914,0,35.6713,20.4313,1.03425,11.5711
850,0,21.2686,-35.8762,19.8332,0.562833
1074,0,28.4754,-25.2417,16.0683,8.99238
1202,0,41.041000000000004,-8.00888,41.4078,1.8077599999999998
1138,1,24.8764,-16.1088,44.1065,-3.34681
882,1,29.735,-20.7189,-36.2265,0.710306
1010,1,41.2851,29.3558,32.8298,-2.22123
1162,0,37.6735,-11.6498,-20.6516,11.6096
906,0,22.8367,34.5187,-15.4991,3.80248
1098,0,38.3012,-21.2682,-31.4129,4.32224
1226,1,26.1084,-20.8626,43.3639,-4.8179
970,1,22.291999999999998,-42.7492,-13.0356,1.39835
938,1,30.6918,48.3052,-3.98245,-1.2752
1130,0,25.4784,33.9812,21.2842,1.2914700000000001
1002,1,39.2784,-39.919000000000004,20.5753,-3.06944
1178,1,32.2164,-10.23,-34.4692,3.6383
1114,0,45.8349,16.614,-19.340999999999998,10.9234
986,0,32.1564,4.7919599999999996,26.4358,10.0862
1146,0,44.4628,18.6384,-25.9056,7.29656
890,0,34.1291,16.3292,-12.4836,12.6684
1018,0,16.6786,-36.5402,22.9041,-1.6711
1094,1,25.5533,43.7501,14.8052,-0.9386899999999999
806,0,35.7414,1.64353,43.9886,1.17154
1190,0,26.0683,20.5024,-5.51728,11.9331
934,0,21.7829,25.9788,16.51,6.867839999999999
870,0,37.0451,30.2419,18.1617,4.35936
998,0,28.8285,-39.5496,-6.24526,4.23934
1110,0,25.3818,32.407,-12.0654,5.853219999999999
982,0,34.5921,5.27541,8.21964,13.7215
1078,0,25.6727,15.0275,-29.5065,5.99826
822,1,44.5132,40.2953,-19.2182,-2.3031599999999997
886,0,33.7497,-22.5589,5.57504,12.6743
1166,0,26.5653,35.3339,-19.817,1.29008
910,0,37.2356,35.518,13.9221,3.29536
974,0,32.0818,40.3015,-9.54829,2.04556
1198,0,35.3616,20.9445,29.7894,3.7406099999999998
942,0,32.5077,-3.44317,31.544,8.70838
1134,0,22.3603,-17.2646,-10.6032,13.2614
878,1,20.6787,43.6353,9.15292,0.8860959999999999
1054,0,33.8452,-29.1307,-24.9121,6.50049
926,0,25.8319,24.3018,-4.35954,10.539000000000001
1118,0,20.7689,16.0879,-8.47001,13.3473
862,0,39.1054,-31.5609,-17.4899,8.03776
1214,1,13.8074,-35.1052,30.4118,-4.291180000000001
958,0,35.0277,2.0261,31.0907,8.63058
1150,0,23.3481,-14.6917,30.8066,6.83427
894,0,45.6322,-15.8798,-27.3674,7.64345
1022,0,32.9974,24.5272,23.54,5.2744
1025,1,31.4743,-34.2866,-25.608,4.12448
1153,0,31.226999999999997,-14.8095,41.6347,-0.5833470000000001
1089,0,28.2613,-22.0756,31.3359,3.06431
1217,1,14.3644,-33.4942,36.9491,-5.90998
1185,0,31.329,-10.82,9.7873,14.2269
1121,0,36.7854,15.4551,-3.8643699999999996,13.1211
865,0,23.1646,11.2905,6.067419999999999,13.171
993,0,32.0045,28.5172,12.6193,6.782039999999999
1041,0,27.9942,-30.6774,13.2624,6.92265
1169,1,26.9339,-10.7118,46.2699,-3.0891900000000003
913,1,23.8371,37.7789,22.016,-1.04205
849,0,36.5476,-35.4076,13.2798,3.5222599999999997
1073,0,29.9027,-25.5617,11.5329,10.2323
1201,0,24.1332,0.697024,-31.4417,6.38394
945,0,42.138000000000005,3.1099900000000003,-8.98836,14.3593
1137,0,24.7063,-17.4403,36.8931,1.77205
1009,0,47.6018,-2.85028,-26.8989,9.24013
1161,1,20.9411,34.804,-23.9459,-0.8222229999999999
905,1,25.2933,45.3059,-9.6093,-1.11619
841,1,41.9879,-41.441,6.42866,0.792361
1065,0,24.5372,-3.04985,22.1182,12.324000000000002
1193,1,37.3087,35.0598,27.518,-2.38148
937,0,32.3645,22.9507,-22.97,7.092560000000001
1129,1,34.5905,-16.4532,-33.9366,3.26207
873,1,28.0484,-25.22,41.0664,-5.02581
1049,1,39.8958,22.910999999999998,37.7009,-2.34234
1113,0,34.0499,-17.968,-19.8219,10.9944
857,0,22.6748,-33.4014,19.71,2.62752
985,0,30.6836,29.4523,-10.2928,7.58674
1145,0,43.0203,-14.2342,-5.401,13.9866
1017,0,20.5698,7.144939999999999,4.06819,13.9702
1157,0,46.5439,16.7657,11.7764,10.9833
837,0,46.8148,28.3311,-17.6646,6.188359999999999
805,0,37.0296,0.571379,40.5243,3.7364599999999997
1189,0,30.397,-8.75085,35.4296,5.76802
933,0,39.0967,-4.139419999999999,-6.718560000000001,14.9444
1125,0,44.1737,16.1788,19.9722,9.19485
869,0,23.0154,10.5416,37.3433,3.9400699999999995
1045,0,35.4714,10.3572,-9.89098,13.9821
853,0,44.2949,6.761889999999999,19.2818,11.6597
981,0,33.179,39.4946,-2.85181,3.43853
1077,0,28.5713,43.9003,-4.66573,1.08243
1165,0,30.6877,-11.1426,-10.4028,14.3683
909,0,26.5675,-9.03325,22.4528,11.5969
845,1,29.2681,-39.1305,10.546,1.55897
973,1,33.1759,-42.6121,0.08168910000000001,1.00363
1069,1,36.0467,49.0992,2.10665,-1.22632
813,0,37.7705,-3.35656,36.6849,5.897130000000001
941,0,37.8517,4.64163,-23.9908,11.0551
