Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1536,1,47.0484,21.2988,-29.6022,6.40449
1408,0,53.5463,10.5616,-0.767676,14.9485
1600,0,39.8261,-15.1253,27.1333,8.6708
1472,0,40.5566,-39.4579,4.90757,3.01801
1568,0,44.0595,-19.9099,17.7419,10.7903
1312,0,39.9498,-11.2156,-29.6558,7.54533
1440,0,35.5564,13.9552,-27.3548,10.2211
1632,1,39.7595,28.7601,-15.2766,7.9771
1376,0,47.2668,7.58352,17.8317,13.2227
1552,0,22.3357,-24.7962,1.3964,11.6565
1296,0,35.3615,19.4024,4.59617,13.1693
1680,1,22.865,-34.8501,-28.2606,2.04528
1360,0,43.1781,0.316373,-30.483,8.882480000000001
1328,0,24.8003,-5.46774,42.8953,3.48539
1648,0,29.8411,-6.10728,-20.9198,12.0563
1264,0,37.8703,-41.9438,0.169946,1.2177200000000001
1544,0,37.309,-25.7885,31.5457,1.54574
1608,0,21.6479,-14.5764,35.9602,4.5157300000000005
1480,0,25.0022,15.1533,3.83776,14.2449
1576,0,32.9272,3.62074,-3.27224,15.2805
1320,0,26.9282,3.55896,30.8902,9.37916
1640,0,36.7469,-8.51398,26.7088,10.5321
1512,0,30.7289,-30.7997,-3.3115099999999997,9.00361
1432,1,38.0968,12.5054,-36.9554,3.5369900000000003
1368,0,22.8672,9.74131,-8.529630000000001,15.0086
1496,0,36.3205,-33.8191,-10.8187,6.1891300000000005
1592,0,26.1953,-16.4128,-25.3726,8.78011
1336,0,25.9214,-2.68975,23.4745,12.2774
1540,0,32.1917,-25.1299,-2.90274,11.3302
1604,1,47.8844,-14.6096,-38.3599,-0.134415
1348,0,29.1238,6.94347,3.29638,15.0721
1476,1,26.5967,1.9392599999999998,-40.0146,0.38421900000000003
1572,0,50.2264,23.9893,-15.9971,9.91635
1444,0,42.6307,12.9491,-17.4705,13.4053
1636,0,38.1481,-9.10613,9.422839999999999,14.8081
1380,0,24.2065,9.9038,31.186999999999998,8.47875
1556,0,44.7026,-22.9122,27.3266,5.58764
1620,0,31.1143,-11.5037,-3.839,14.5108
1524,0,28.1839,-28.8904,-10.2128,8.61135
1292,0,31.1798,-27.2475,-29.304000000000002,3.7705300000000004
1484,1,44.0722,-36.1157,23.9067,-1.3264200000000002
1580,0,28.8617,22.1082,11.3315,11.3576
1644,0,34.5064,3.8988300000000002,35.0848,7.71104
1516,0,50.8842,17.988,-2.46886,13.6677
1564,0,26.6325,-21.7353,-32.2182,3.5146300000000004
1308,0,32.9683,-15.1141,22.2278,10.7553
1436,1,24.3839,-44.6121,-8.07811,-0.644403
1596,0,39.3514,-15.2677,-7.095389999999999,13.6591
1340,1,29.8239,6.09636,-39.0555,1.59207
1660,1,39.1129,29.82,-0.541134,8.98928
1276,0,27.6751,-32.7312,-16.7594,5.598319999999999
1282,0,44.6015,-30.4665,22.1385,4.27479
1410,0,21.2848,0.519594,46.6062,2.46675
1602,1,41.354,25.9042,-23.71,7.02205
1474,0,27.6406,-39.2478,17.5292,-0.561753
1634,0,39.2374,-7.57833,-1.21811,14.9452
1554,0,26.685,-23.94,12.3655,10.9073
1298,0,29.0363,-24.0462,-15.4197,9.55043
1618,0,48.8156,-10.01,-16.6239,12.9091
1362,0,42.0035,0.13478800000000002,-25.0379,11.2308
1330,0,31.6632,-4.1085400000000005,-13.970999999999998,14.1693
1458,0,44.3237,12.9171,39.9072,3.9272400000000003
1522,0,15.5353,-28.7429,-14.5136,7.7918
1290,0,24.3428,2.44982,-18.6893,13.6256
1674,0,19.6361,-2.91282,10.075,15.1257
1418,0,31.3269,9.38919,27.229,10.009
1610,0,33.9719,-12.2016,42.9568,1.08931
1482,0,26.2655,-36.9065,-1.48732,5.62672
1578,0,29.0678,23.719,4.65878,11.6017
1322,1,41.7436,-8.19828,-39.8394,-0.308166
1642,0,24.4554,-8.43454,47.0955,-0.061268899999999994
1258,1,50.3136,-43.3745,12.3135,-3.16236
1306,0,25.5653,1.92661,15.6884,14.1364
1498,0,36.3533,-33.9066,3.01012,7.547339999999999
