Label, Parent Label
1536,937
1408,1123
1600,1186
1472,1056
1568,1148
1312,1195
1440,1114
1632,985
1376,877
1552,1115
1296,1192
1680,1068
1360,941
1328,805
1648,931
1264,1028
1544,891
1608,1189
1480,1192
1576,848
1320,1021
1640,1079
1512,1085
1432,1078
1368,1121
1496,1071
1592,1162
1336,819
1540,1115
1604,908
1348,865
1476,832
1572,804
1444,890
1636,935
1380,1091
1556,1136
1620,1199
1524,1100
1292,1112
1484,1059
1580,991
1644,1021
1516,914
1564,894
1308,909
1436,847
1596,1183
1340,832
1660,1055
1276,1084
1282,1087
1410,806
1474,1042
1634,861
1554,1120
1298,1134
1618,932
1362,943
1330,945
1458,1131
1522,1099
1290,979
1674,983
1418,879
1610,1202
1482,868
1578,930
1322,925
1642,956
1258,849
1306,853
1498,1072
1594,1165
1530,1089
1286,1196
1670,1010
1606,1200
1478,867
1574,926
1638,936
1254,1058
1302,1145
1590,982
1334,951
1526,886
1550,1198
1422,1000
1614,1007
1486,1160
1582,1022
1326,942
1454,1128
1646,1009
1518,991
1566,1145
1310,1202
1438,1027
1598,1185
1342,1043
1470,1040
1662,1124
1278,1042
1534,1113
1537,1099
1281,1085
1665,870
1345,1045
1473,1041
1569,1149
1441,1114
1505,1146
1553,1049
1297,1196
1361,863
1233,1124
1489,1130
1585,1152
1393,853
1521,860
1673,982
1609,1189
1321,993
1641,813
1513,1190
1561,1047
1433,1026
1625,956
1241,939
1593,1164
1337,820
1657,1201
1273,1125
1541,1122
1669,979
1605,933
1573,1151
1317,933
1445,1118
1509,1083
1557,1137
1621,916
1493,1132
1333,1007
1397,986
1525,1132
1549,1133
1293,1100
1677,958
1581,1164
1453,857
1309,934
1437,1146
1629,1009
1373,1053
1597,1184
1341,1008
1469,862
1661,958
1277,1074
1539,1188
1283,1088
1667,871
1411,1157
1347,805
1571,1150
1635,988
1379,983
1251,1000
1363,945
1235,879
1651,1048
1523,1131
1355,1058
1483,1157
1579,1162
1323,1004
1451,1125
1643,870
1515,1073
1563,894
1307,928
2203,2203
1435,1026
1499,1075
1659,919
1671,947
1607,1187
1319,930
1447,1121
1639,1065
1383,869
1511,816
1303,903
1623,936
1495,1083
1591,1180
1655,855
1271,1056
1527,1120
1295,1119
1679,1068
1615,1049
1487,1198
1583,860
1327,813
1647,1019
1263,862
1519,884
1567,1147
1439,1015
1631,931
1375,1017
1343,1043
1471,868
1663,806
1279,1188
