Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1920,25.3247,25.3247,-15.13,5.40059,17.4377
1856,29.3734,29.3734,-27.4677,27.7563,8.69744
1824,26.0262,26.0262,14.183,-27.9097,11.2266
1936,43.6779,43.6779,-12.7436,19.7628,15.5217
1872,43.0405,43.0405,0.857382,28.0505,13.6258
1744,29.1879,29.1879,6.9967,-15.6932,17.0388
1712,30.6336,30.6336,-17.9337,10.8574,16.1909
1672,41.4544,41.4544,-34.3152,-11.507,9.29251
1928,24.1031,24.1031,23.3347,-18.3992,12.7644
1864,30.6502,30.6502,-25.5903,-22.2324,10.624
1736,35.3363,35.3363,-8.0118,14.9472,17.2904
1960,41.9361,41.9361,-5.657,32.9956,11.6095
1896,38.1055,38.1055,-20.3521,15.3792,14.7339
1816,31.5133,31.5133,4.36506,33.4996,10.5387
1880,24.5723,24.5723,18.4566,-9.63588,15.9353
1752,21.7143,21.7143,-4.75473,-21.6637,15.6748
2008,27.3637,27.3637,23.3167,13.8976,13.4023
1720,26.4416,26.4416,-17.4143,21.5322,14.1405
1912,29.9873,29.9873,19.6777,11.6967,15.1024
1784,47.3659,47.3659,9.25398,28.9013,12.2009
1796,45.2717,45.2717,-38.0716,0.937014,7.26208
1668,17.8048,17.8048,-35.8993,-16.0513,6.84347
1860,48.5211,48.5211,1.88391,7.99558,18.4865
1956,44.2125,44.2125,-9.67418,-18.4906,16.2299
1892,31.538,31.538,-20.6455,-27.5614,9.98927
1940,33.5407,33.5407,3.97023,-19.0284,16.4636
1876,37.743,37.743,-23.2295,-37.7639,4.17117
1844,26.5977,26.5977,2.08665,-2.18762,18.6703
1908,36.1835,36.1835,21.5677,-4.12805,15.3376
1804,37.3521,37.3521,11.2126,1.4129,17.771
1932,30.5461,30.5461,-12.6423,-7.42622,17.7318
1740,46.4053,46.4053,8.44077,-31.0476,10.2498
1836,30.112,30.112,-31.058,-27.2056,5.42117
1708,25.9748,25.9748,-6.30127,21.0763,16.0081
1772,49.723,49.723,-1.42993,15.3158,17.541
1692,33.7308,33.7308,15.9122,9.21599,16.3536
1948,38.3282,38.3282,25.3066,-0.719647,14.101
1884,47.6406,47.6406,18.0149,2.39275,16.2886
1852,28.4677,28.4677,-26.9882,-4.93339,14.1792
1724,33.5707,33.5707,-13.9462,-21.4892,14.5606
1788,37.2245,37.2245,-40.3362,4.80777,4.64565
1794,39.4893,39.4893,-37.1313,-23.7825,2.60799
1666,26.6246,26.6246,-2.74975,-30.2539,11.6209
1922,37.4912,37.4912,-13.6055,29.5501,12.4598
1858,28.9845,28.9845,16.599,-3.97436,16.6736
1954,30.1714,30.1714,-7.38119,-31.8287,10.4113
1890,25.3839,25.3839,-3.79785,6.32946,18.6662
1762,42.6566,42.6566,-1.25324,-6.56959,18.5158
1810,35.7189,35.7189,-34.3094,14.5989,8.10879
2002,44.0571,44.0571,19.8338,19.5978,13.1503
1842,33.1296,33.1296,-2.29534,-17.4483,17.0278
1714,34.867,34.867,-4.5925,24.9357,14.9026
1906,15.782,15.782,-18.2051,-31.2271,8.83431
1802,18.9385,18.9385,9.74144,-2.67595,17.9733
1930,45.9542,45.9542,23.6622,6.17326,14.3976
1706,29.1634,29.1634,-20.3713,-34.9896,6.2877
1642,35.5836,35.5836,6.56132,9.45435,17.9833
1898,31.821,31.821,31.137,-8.3916,10.7701
1818,32.3671,32.3671,2.31337,-30.6253,11.2599
1690,40.6914,40.6914,-28.6982,-32.8246,4.16455
1946,22.5064,22.5064,26.5641,-14.9269,12.2739
1882,44.4394,44.4394,-23.6165,20.9841,12.3859
1850,36.3925,36.3925,-28.1688,-16.2483,11.6828
1798,23.0391,23.0391,12.5896,-25.2867,13.0439
1926,40.6474,40.6474,5.0735,-35.8552,7.08493
1862,31.126,31.126,14.844,16.7285,15.4188
1958,20.959,20.959,-7.1706,3.18296,18.6241
1878,24.6018,24.6018,-22.5758,-15.444,14.2342
1750,32.2091,32.2091,5.29025,1.80336,18.5388
1718,26.4114,26.4114,-15.2698,-34.0572,7.98015
1742,32.9661,32.9661,5.41336,-26.1535,13.5781
1710,48.9999,48.9999,-17.5009,-14.3534,15.8655
1774,37.4338,37.4338,9.45353,-9.4773,17.6092
1822,48.8581,48.8581,-33.9783,9.26125,9.43638
1694,28.0322,28.0322,15.73,27.0446,11.3792
1758,52.0909,52.0909,-0.0719022,-24.2039,14.7291
1854,42.9295,42.9295,-26.6416,12.8143,12.9405
1726,28.0156,28.0156,-11.678,25.3774,14.162
1918,23.8502,23.8502,-15.9791,-40.965,4.16216
1697,36.512,36.512,0.905912,21.0308,16.1415
1953,42.0749,42.0749,-8.58088,-38.7168,5.89607
1889,21.8816,21.8816,0.172916,33.941,10.8193
1681,26.3816,26.3816,-31.7791,-23.2739,6.83909
1713,25.7187,25.7187,-18.5762,25.4125,12.7959
1969,30.4086,30.4086,11.7083,32.2552,9.62961
1905,45.7162,45.7162,20.919,-13.5671,14.708
1673,49.1241,49.1241,-33.0524,-0.875171,11.1221
1929,24.5975,24.5975,-13.0971,-25.2855,13.1286
1865,46.8027,46.8027,-26.0897,1.83934,14.4809
1833,27.0004,27.0004,12.6177,6.38703,17.3271
1641,26.6267,26.6267,-1.81715,-34.5005,8.81666
1897,34.1294,34.1294,-20.3134,30.0782,10.8016
1945,48.7554,48.7554,-11.2967,8.61487,17.8114
1753,27.9524,27.9524,5.68945,25.7163,14.1802
1785,41.9369,41.9369,-39.9802,-11.8501,4.29923
1797,41.3758,41.3758,-38.6262,11.8104,5.07229
1861,26.3876,26.3876,-5.54588,10.6569,18.1931
1701,37.6808,37.6808,19.922,-24.061,11.7223
1957,33.7882,33.7882,-7.86599,-13.6644,17.524
1893,34.555,34.555,-20.7206,-19.5008,13.5687
1685,23.6718,23.6718,-32.1283,23.9129,7.09249
1877,36.2781,36.2781,-24.5347,-30.2589,7.19894
1749,26.5492,26.5492,-2.18661,-37.5928,6.58033
1909,34.0385,34.0385,-18.6995,-5.7151,16.6971
1677,46.5073,46.5073,13.4485,-14.2545,16.4054
1933,26.4932,26.4932,-13.5707,15.1731,16.433
1837,32.25,32.25,-31.0378,-6.55588,12.1476
1709,28.3634,28.3634,-18.87,-24.5258,12.0597
1773,25.6383,25.6383,9.01429,-22.5806,14.806
1693,34.6547,34.6547,14.8766,22.1968,13.865
1853,35.482,35.482,17.2949,-20.0666,14.1622
1725,39.699,39.699,-12.6494,-0.353258,18.0179
1789,43.4165,43.4165,-5.62585,-9.36954,18.2067
1795,38.6858,38.6858,-36.6196,-6.47604,8.37882
1667,27.99,27.99,11.2336,15.9323,16.3127
1987,37.703,37.703,29.6036,2.6842,11.8585
1827,24.511,24.511,13.8962,-7.1202,17.1096
1955,39.9995,39.9995,-7.36175,-26.4356,13.3936
1763,22.7583,22.7583,-0.955985,2.56018,18.8329
1811,35.7987,35.7987,-36.7294,18.9287,4.90136
1683,35.3828,35.3828,-31.3467,-18.0538,9.30719
1747,34.6418,34.6418,5.76229,-5.69941,18.2642
1843,42.2356,42.2356,2.13895,-12.3115,17.9064
