Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1920,0,25.3247,-15.13,5.40059,17.4377
1856,1,29.3734,-27.4677,27.7563,8.69744
1824,1,26.0262,14.183,-27.9097,11.2266
1936,0,43.6779,-12.7436,19.7628,15.5217
1872,0,43.0405,0.857382,28.0505,13.6258
1744,0,29.1879,6.9967,-15.6932,17.0388
1712,0,30.6336,-17.9337,10.8574,16.1909
1672,0,41.4544,-34.3152,-11.507,9.29251
1928,1,24.1031,23.3347,-18.3992,12.7644
1864,0,30.6502,-25.5903,-22.2324,10.624
1736,0,35.3363,-8.0118,14.9472,17.2904
1960,1,41.9361,-5.657,32.9956,11.6095
1896,0,38.1055,-20.3521,15.3792,14.7339
1816,1,31.5133,4.36506,33.4996,10.5387
1880,0,24.5723,18.4566,-9.63588,15.9353
1752,0,21.7143,-4.75473,-21.6637,15.6748
2008,1,27.3637,23.3167,13.8976,13.4023
1720,0,26.4416,-17.4143,21.5322,14.1405
1912,0,29.9873,19.6777,11.6967,15.1024
1784,1,47.3659,9.25398,28.9013,12.2009
1796,1,45.2717,-38.0716,0.9370139999999999,7.26208
1668,0,17.8048,-35.8993,-16.0513,6.84347
1860,0,48.5211,1.8839099999999998,7.99558,18.4865
1956,0,44.2125,-9.67418,-18.4906,16.2299
1892,0,31.538,-20.6455,-27.5614,9.98927
1940,0,33.5407,3.9702300000000004,-19.0284,16.4636
1876,1,37.743,-23.2295,-37.7639,4.17117
1844,0,26.5977,2.08665,-2.18762,18.6703
1908,0,36.1835,21.5677,-4.12805,15.3376
1804,0,37.3521,11.2126,1.4129,17.771
1932,0,30.5461,-12.6423,-7.42622,17.7318
1740,1,46.4053,8.44077,-31.0476,10.2498
1836,1,30.112,-31.058000000000003,-27.2056,5.42117
1708,0,25.9748,-6.30127,21.0763,16.0081
1772,0,49.723,-1.42993,15.3158,17.541
1692,0,33.7308,15.9122,9.21599,16.3536
1948,0,38.3282,25.3066,-0.719647,14.100999999999999
1884,0,47.6406,18.0149,2.39275,16.2886
1852,0,28.4677,-26.9882,-4.93339,14.1792
1724,0,33.5707,-13.9462,-21.4892,14.5606
1788,1,37.2245,-40.3362,4.80777,4.64565
1794,1,39.4893,-37.1313,-23.7825,2.60799
1666,0,26.6246,-2.74975,-30.2539,11.6209
1922,1,37.4912,-13.6055,29.5501,12.4598
1858,0,28.9845,16.599,-3.97436,16.6736
1954,0,30.1714,-7.381189999999999,-31.8287,10.4113
1890,0,25.3839,-3.79785,6.32946,18.6662
1762,0,42.6566,-1.25324,-6.56959,18.5158
1810,0,35.7189,-34.3094,14.5989,8.108789999999999
2002,1,44.0571,19.8338,19.5978,13.1503
1842,0,33.1296,-2.29534,-17.4483,17.0278
1714,0,34.867,-4.5925,24.9357,14.9026
1906,0,15.782,-18.2051,-31.2271,8.83431
1802,0,18.9385,9.741439999999999,-2.67595,17.9733
1930,0,45.9542,23.6622,6.17326,14.3976
1706,0,29.1634,-20.3713,-34.9896,6.2877
1642,0,35.5836,6.561319999999999,9.45435,17.9833
1898,1,31.820999999999998,31.136999999999997,-8.3916,10.7701
1818,0,32.3671,2.31337,-30.6253,11.2599
1690,1,40.6914,-28.6982,-32.8246,4.16455
1946,1,22.5064,26.5641,-14.9269,12.2739
1882,0,44.4394,-23.6165,20.9841,12.3859
1850,0,36.3925,-28.1688,-16.2483,11.6828
1798,0,23.0391,12.5896,-25.2867,13.0439
1926,1,40.6474,5.0735,-35.8552,7.08493
1862,0,31.125999999999998,14.844000000000001,16.7285,15.4188
1958,0,20.959,-7.1706,3.18296,18.6241
1878,0,24.6018,-22.5758,-15.444,14.2342
1750,0,32.2091,5.29025,1.8033599999999999,18.5388
1718,0,26.4114,-15.2698,-34.0572,7.98015
1742,0,32.9661,5.41336,-26.1535,13.5781
1710,0,48.9999,-17.5009,-14.3534,15.8655
1774,0,37.4338,9.45353,-9.4773,17.6092
1822,0,48.8581,-33.9783,9.26125,9.43638
1694,1,28.0322,15.73,27.0446,11.3792
1758,0,52.0909,-0.0719022,-24.2039,14.7291
1854,0,42.9295,-26.6416,12.8143,12.9405
1726,0,28.0156,-11.677999999999999,25.3774,14.162
1918,1,23.8502,-15.9791,-40.965,4.16216
1697,0,36.512,0.905912,21.0308,16.1415
1953,1,42.0749,-8.58088,-38.7168,5.89607
1889,1,21.8816,0.17291600000000001,33.941,10.8193
1681,0,26.3816,-31.7791,-23.2739,6.83909
1713,0,25.7187,-18.5762,25.4125,12.7959
1969,1,30.4086,11.7083,32.2552,9.629610000000001
1905,0,45.7162,20.919,-13.5671,14.708
1673,0,49.1241,-33.0524,-0.8751709999999999,11.1221
1929,0,24.5975,-13.0971,-25.2855,13.1286
1865,0,46.8027,-26.0897,1.8393400000000002,14.4809
1833,0,27.0004,12.6177,6.38703,17.3271
1641,0,26.6267,-1.81715,-34.5005,8.81666
1897,1,34.1294,-20.3134,30.0782,10.8016
1945,0,48.7554,-11.2967,8.61487,17.8114
1753,0,27.9524,5.68945,25.7163,14.1802
1785,1,41.9369,-39.9802,-11.8501,4.2992300000000006
1797,1,41.3758,-38.6262,11.8104,5.07229
