,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.47117794486215525
train tissue 1,0.0,50.0,0.0,0.4126984126984132
train tissue 2,0.0,49.999999999999986,0.0,0.4987057808455562
train tissue 3,0.0,50.000000000000014,0.0,0.7083333333333333
train tissue 4,0.0,50.0,0.0,0.39497041420118345
train tissue 5,0.0,50.0,0.0,0.5287878787878791
train tissue 6,0.0,49.999999999999986,0.0,0.510377358490566
train tissue 7,0.0,49.999999999999986,0.0,0.37224264705882354
train tissue 8,0.0,50.00000000000002,0.0,0.59290780141844
train tissue 9,0.0,50.000000000000014,0.0,0.4647184604419104
train tissue 10,0.0,49.999999999999986,0.0,0.5153846153846153
train tissue 11,0.0,50.0,0.0,0.381609195402299
train tissue 12,0.0,50.000000000000014,0.0,0.4882903981264637
train tissue 13,0.0,49.99999999999997,0.0,0.43446852425180565
train tissue 14,0.0,50.000000000000014,0.0,0.32325581395348846
train tissue 15,0.0,50.00000000000002,0.0,0.5142857142857149
train tissue 16,0.0,50.000000000000014,0.0,0.4357142857142856
train tissue 17,0.0,49.999999999999986,0.0,0.5551378446115286
train tissue 18,0.0,49.999999999999986,0.0,0.5225589225589222
train mean,0.0,50.0,0.0,0.48029607086459913
train std,0.0,1.4761154623573517e-14,0.0,0.0859789446026582
test tissue 0,0.0,50.0,0.0,0.46270161290322587
test tissue 1,0.0,49.999999999999964,0.0,0.5946969696969695
test tissue 2,0.0,50.0,0.0,0.38471177944862167
test tissue 3,0.0,49.999999999999986,0.0,0.40000000000000013
test tissue 4,0.0,49.999999999999986,0.0,0.5116995073891624
test tissue 5,0.0,49.99999999999999,0.0,0.5800477897252093
test tissue 6,0.0,50.0,0.0,0.5205965909090909
test tissue 7,0.0,50.00000000000004,0.0,0.5627118644067798
test mean,0.0,50.0,0.0,0.5021457643098824
test std,0.0,2.1018137570293107e-14,0.0,0.07459452871978568
