,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,21.34,48.62,0.0,15.4,33.44,22.85,33.25,0.0,35.29,0.5492,18.69,49.58,0.0,6.5,33.13,19.95,33.46,0.0,26.4,0.5284
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5439,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5548
split 2,27.43,45.07,0.0,37.22,34.67,23.05,35.08,0.0,34.07,0.5503,21.03,47.12,0.0,15.97,32.28,21.19,32.43,0.0,31.13,0.523
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5534,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5044
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5481,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.519
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5423,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5596
mean,19.24,48.95,0.0,8.77,33.57,15.06,33.61,0.0,11.56,0.5479,17.73,49.45,0.0,3.74,33.12,14.26,33.2,0.0,9.59,0.5315
std,4.04,1.81,0.0,13.91,0.49,5.58,0.66,0.0,16.35,0.0038,1.65,1.05,0.0,5.96,0.38,4.47,0.35,0.0,13.63,0.0196
test mean,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.5474316620829228,16.666666666666668,49.99999999999999,0.0,0.0,33.33333333333333,11.11111111111111,33.33333333333333,0.0,0.0,0.5185318561129318
test std,9.77572830774127e-15,2.7995572716763278e-14,0.0,0.0,7.752656836003963e-15,8.641691521971983e-15,2.5852524262579264e-14,0.0,0.0,0.047359458028464155,1.3987047740492306e-14,3.9561345224328346e-14,0.0,0.0,3.552713678800501e-15,1.2194272452022742e-14,3.657742603375525e-14,0.0,0.0,0.054268479657857464
