,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5582,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5255
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.55,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5568
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5525,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5374
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5494,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5344
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5505,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5504
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5447,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5885
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5509,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5488
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205
test mean,16.666666666666664,49.99999999999999,0.0,0.0,33.333333333333336,11.111111111111112,33.33333333333333,0.0,0.0,0.5486987629968109,16.666666666666664,50.0,0.0,0.0,33.33333333333333,11.111111111111109,33.333333333333336,0.0,0.0,0.5573577516650488
test std,9.148895777275558e-15,2.713021827347166e-14,0.0,0.0,8.311895553924868e-15,8.231585500921663e-15,2.229123891351071e-14,0.0,0.0,0.05383515847180471,1.459426066677148e-14,4.2780337774645346e-14,0.0,0.0,3.552713678800501e-15,1.3601025044985664e-14,4.050716828981883e-14,0.0,0.0,0.049123953922194805
