,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5814,0.0,50.0,0.0,0.4974
split 1,0.0,50.0,0.0,0.5955,0.0,50.0,0.0,0.4456
split 2,0.0,50.0,0.0,0.5915,0.0,50.0,0.0,0.5085
split 3,0.0,50.0,0.0,0.5658,0.0,50.0,0.0,0.4932
split 4,0.0,50.0,0.0,0.5865,0.0,50.0,0.0,0.4969
split 5,0.0,50.0,0.0,0.5908,0.0,50.0,0.0,0.3526
mean,0.0,50.0,0.0,0.5852,0.0,50.0,0.0,0.4657
std,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0544
test mean,0.0,50.0,0.0,0.5563067161955513,0.0,50.00000000000001,0.0,0.46285017870196415
test std,0.0,1.8657311011437966e-14,0.0,0.08221405278243726,0.0,1.5688358818848954e-14,0.0,0.06423409578092083
