,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999964,0.0,0.6408083441981742
train tissue 1,0.0,50.00000000000002,0.0,0.6298701298701302
train tissue 2,0.0,50.000000000000014,0.0,0.6472727272727271
train tissue 3,0.0,50.000000000000014,0.0,0.5250544662309369
train tissue 4,0.0,50.000000000000014,0.0,0.45217391304347826
train tissue 5,0.0,50.0,0.0,0.4903846153846156
train tissue 6,0.0,50.0,0.0,0.49622641509433957
train tissue 7,0.0,50.000000000000014,0.0,0.4590163934426229
train tissue 8,0.0,50.000000000000014,0.0,0.635250917992656
train tissue 9,0.0,49.99999999999997,0.0,0.6387264457439896
train tissue 10,0.0,49.999999999999964,0.0,0.4736842105263157
train tissue 11,0.0,50.000000000000014,0.0,0.643229166666667
train tissue 12,0.0,50.0,0.0,0.5378086419753088
train tissue 13,0.0,49.999999999999986,0.0,0.6407407407407407
train tissue 14,0.0,49.999999999999986,0.0,0.6105263157894733
train tissue 15,0.0,50.000000000000014,0.0,0.5880952380952386
train tissue 16,0.0,50.000000000000014,0.0,0.5063879210220678
train tissue 17,0.0,49.99999999999997,0.0,0.36650082918739596
train tissue 18,0.0,50.0,0.0,0.5880701754385964
train mean,0.0,50.0,0.0,0.5563067161955513
train std,0.0,1.8657311011437966e-14,0.0,0.08221405278243726
test tissue 0,0.0,50.000000000000036,0.0,0.515897435897436
test tissue 1,0.0,50.000000000000014,0.0,0.4517973856209152
test tissue 2,0.0,50.0,0.0,0.5636574074074074
test tissue 3,0.0,50.000000000000014,0.0,0.4749999999999999
test tissue 4,0.0,49.999999999999986,0.0,0.48761408083441937
test tissue 5,0.0,50.000000000000014,0.0,0.41147741147741207
test tissue 6,0.0,49.999999999999986,0.0,0.33435960591132985
test tissue 7,0.0,50.000000000000014,0.0,0.46299810246679357
test mean,0.0,50.00000000000001,0.0,0.46285017870196415
test std,0.0,1.5688358818848954e-14,0.0,0.06423409578092083
