,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.568,0.0,50.0,0.0,0.5268
split 1,0.0,50.0,0.0,0.5411,0.0,50.0,0.0,0.4909
split 2,0.0,50.0,0.0,0.5728,0.0,50.0,0.0,0.5081
split 3,0.0,50.0,0.0,0.5621,0.0,50.0,0.0,0.5754
split 4,0.0,50.0,0.0,0.5409,0.0,50.0,0.0,0.5127
split 5,0.0,50.0,0.0,0.5529,0.0,50.0,0.0,0.4765
mean,0.0,50.0,0.0,0.5563,0.0,50.0,0.0,0.5151
std,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0314
test mean,0.0,50.0,0.0,0.5527154341170956,0.0,50.00000000000001,0.0,0.5274002381473959
test std,0.0,1.70187105622355e-14,0.0,0.05568063025278488,0.0,8.331852114593072e-15,0.0,0.04531629125076402
