,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,31.84,30.35,19.64,45.51,35.15,35.61,34.54,37.29,35.0,0.5353,21.63,0.0,15.87,49.02,33.78,23.99,0.0,38.46,33.5,0.524
split 1,36.83,34.01,31.67,44.8,37.89,38.21,40.05,37.59,37.0,0.5603,37.8,33.64,38.18,41.58,37.74,37.98,33.33,36.84,43.75,0.5527
split 2,24.71,51.6,7.18,15.33,36.36,44.99,35.29,55.88,43.81,0.5586,19.68,47.67,2.72,8.64,32.39,33.0,32.32,33.33,33.33,0.4794
split 3,40.4,43.83,42.83,34.55,40.86,41.05,39.62,41.58,41.94,0.5871,29.91,35.69,16.77,37.29,31.55,30.5,30.57,25.45,35.48,0.4743
split 4,37.4,34.34,31.57,46.3,38.51,38.47,37.85,38.8,38.75,0.5575,29.63,21.85,25.56,41.46,32.53,33.8,36.11,34.0,31.29,0.4826
split 5,36.93,35.34,33.37,42.08,37.33,37.35,37.91,36.96,37.17,0.5554,33.38,35.87,28.0,36.26,33.72,33.62,33.67,32.81,34.38,0.4966
mean,34.68,38.25,27.71,38.1,37.68,39.28,37.54,41.35,38.95,0.559,28.67,29.12,21.18,35.71,33.62,32.15,27.67,33.48,35.29,0.5016
std,5.12,7.23,11.38,10.91,1.78,3.02,2.04,6.68,3.03,0.0151,6.3,15.02,11.13,12.78,2.0,4.26,12.48,4.11,3.99,0.0281
