,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.632822477650064
train tissue 1,0.0,50.00000000000002,0.0,0.6692209450830142
train tissue 2,0.0,50.0,0.0,0.5677308024158755
train tissue 3,0.0,50.000000000000014,0.0,0.4264990328820115
train tissue 4,0.0,49.999999999999986,0.0,0.5771604938271604
train tissue 5,0.0,49.999999999999986,0.0,0.7435897435897435
train tissue 6,0.0,50.0,0.0,0.6046698872785827
train tissue 7,0.0,50.000000000000014,0.0,0.522727272727273
train tissue 8,0.0,49.999999999999986,0.0,0.47979797979797967
train tissue 9,0.0,50.0,0.0,0.6827586206896553
train tissue 10,0.0,49.999999999999986,0.0,0.5017543859649123
train tissue 11,0.0,50.0,0.0,0.4654947916666666
train tissue 12,0.0,50.0,0.0,0.627314814814815
train tissue 13,0.0,49.999999999999986,0.0,0.6803069053708442
train tissue 14,0.0,50.000000000000014,0.0,0.5690537084398978
train tissue 15,0.0,50.0,0.0,0.6271186440677965
train tissue 16,0.0,50.000000000000014,0.0,0.3965728274173806
train tissue 17,0.0,50.00000000000002,0.0,0.6426666666666666
train tissue 18,0.0,49.999999999999986,0.0,0.630175438596491
train mean,0.0,50.0,0.0,0.5814439704708857
train std,0.0,1.334291761984158e-14,0.0,0.09166485209252025
test tissue 0,0.0,49.99999999999998,0.0,0.606
test tissue 1,0.0,49.999999999999964,0.0,0.6136363636363634
test tissue 2,0.0,49.999999999999986,0.0,0.49365079365079345
test tissue 3,0.0,50.0,0.0,0.42894736842105263
test tissue 4,0.0,50.0,0.0,0.5461309523809523
test tissue 5,0.0,49.99999999999999,0.0,0.5234192037470726
test tissue 6,0.0,50.000000000000014,0.0,0.552976190476191
test tissue 7,0.0,50.000000000000014,0.0,0.49525616698292274
test mean,0.0,49.99999999999999,0.0,0.5325021299119186
test std,0.0,1.6085595323533783e-14,0.0,0.05732844953244047
