,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5925,0.0,50.0,0.0,0.5744
split 1,0.0,50.0,0.0,0.5949,0.0,50.0,0.0,0.483
split 2,0.0,50.0,0.0,0.6135,0.0,50.0,0.0,0.4871
split 3,0.0,50.0,0.0,0.5998,0.0,50.0,0.0,0.5552
split 4,0.0,50.0,0.0,0.6028,0.0,50.0,0.0,0.4071
split 5,0.0,50.0,0.0,0.5899,0.0,50.0,0.0,0.5629
mean,0.0,50.0,0.0,0.5989,0.0,50.0,0.0,0.5116
std,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0589
test mean,0.0,50.0,0.0,0.5814439704708857,0.0,49.99999999999999,0.0,0.5325021299119186
test std,0.0,1.334291761984158e-14,0.0,0.09166485209252025,0.0,1.6085595323533783e-14,0.0,0.05732844953244047
