,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,43.39,50.26,38.14,41.76,44.58,46.88,40.12,50.55,49.98,0.648,31.26,37.58,28.06,28.15,32.04,32.42,31.39,30.69,35.19,0.499
split 1,40.11,50.01,32.47,37.85,42.36,45.77,38.41,52.37,46.53,0.6274,26.05,44.82,15.07,18.27,32.04,32.59,32.31,37.48,27.99,0.5267
split 2,44.29,51.21,39.2,42.46,45.43,47.49,41.32,52.56,48.6,0.6353,30.38,43.01,19.11,29.03,33.3,35.7,33.85,43.93,29.31,0.5246
split 3,41.92,50.95,32.53,42.27,43.81,46.51,40.72,54.17,44.63,0.6243,29.97,46.68,24.39,18.83,35.43,39.05,33.52,40.8,42.84,0.5725
split 4,39.89,50.72,31.46,37.5,42.45,46.02,38.73,53.11,46.24,0.634,28.07,26.68,18.71,38.82,29.73,29.09,26.4,28.39,32.46,0.4607
split 5,39.62,51.11,28.37,39.37,42.65,46.95,38.7,54.54,47.61,0.6267,30.56,40.5,26.66,24.52,32.14,31.91,32.67,31.39,31.67,0.5081
mean,41.54,50.71,33.7,40.2,43.55,46.6,39.67,52.88,47.27,0.6326,29.38,39.88,22.0,26.27,32.45,33.46,31.69,35.45,33.24,0.5152
std,1.81,0.44,3.79,2.05,1.16,0.58,1.11,1.31,1.73,0.0079,1.78,6.59,4.68,6.97,1.7,3.15,2.5,5.68,4.87,0.0336
test mean,34.80079850772144,49.60405079314241,28.69889899018964,26.09944573983224,40.426757836969834,45.34178664034404,37.97439246434449,54.10078689632858,43.95018056035904,0.6225010176910007,26.217309314361902,45.658235300150444,13.907836330331907,19.085856312603358,33.336196052511426,36.83223731487508,32.8380891797451,23.481163549826235,54.1774592150539,0.4925691352951478
test std,7.145170695020014,3.709558601551583,14.977691622418055,15.24664681908703,4.388530028839264,11.972652924774087,3.8499443830966844,23.7929195377936,22.473656826853816,0.052530677353243835,4.681068872905873,3.7944096472572957,10.1920750960242,8.771335659401581,2.3427942997845865,5.571326210228483,2.2948167721481063,16.360073466699195,29.030495935066043,0.0417357454619805
