,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5829,0.0,50.0,0.0,0.4546
split 1,0.0,50.0,0.0,0.5945,0.0,50.0,0.0,0.4665
split 2,0.0,50.0,0.0,0.5894,0.0,50.0,0.0,0.4906
split 3,0.0,50.0,0.0,0.5666,0.0,50.0,0.0,0.5697
split 4,0.0,50.0,0.0,0.5875,0.0,50.0,0.0,0.481
split 5,0.0,50.0,0.0,0.5829,0.0,50.0,0.0,0.4649
mean,0.0,50.0,0.0,0.584,0.0,50.0,0.0,0.4879
std,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0384
test mean,0.0,50.0,0.0,0.5754122111120644,0.0,49.99999999999999,0.0,0.4966358915516787
test std,0.0,1.2731463251543875e-14,0.0,0.07884166006662965,0.0,2.4741787777998282e-14,0.0,0.09374817943337851
