,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5829,0.0,50.0,0.0,0.4546
split 1,0.0,50.0,0.0,0.5945,0.0,50.0,0.0,0.4665
split 2,0.0,50.0,0.0,0.5894,0.0,50.0,0.0,0.4906
split 3,0.0,50.0,0.0,0.5666,0.0,50.0,0.0,0.5697
split 4,0.0,50.0,0.0,0.5875,0.0,50.0,0.0,0.481
split 5,0.0,50.0,0.0,0.5829,0.0,50.0,0.0,0.4649
mean,0.0,50.0,0.0,0.584,0.0,50.0,0.0,0.4879
std,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0384
