Label, Parent Label
20736,20443
20864,20530
21056,20417
20800,20495
20928,20571
21024,20442
21152,20413
20896,20414
20752,20429
20880,20544
21072,20574
21040,20396
20912,20567
20720,20583
43760,20382
43784,20635
21128,20619
20680,20398
20648,20558
20904,20556
21096,20629
20840,20520
21016,20463
21144,20586
20888,20539
20664,20565
20920,20562
21112,20616
20728,20604
43768,20519
21124,20416
20868,20545
21060,20514
20932,20582
20644,20511
20708,20548
20964,20599
21076,20565
21044,20389
20788,20390
20660,20395
20916,20569
21004,20442
20748,20588
21132,20621
20876,20542
20940,20426
21036,20471
20652,20580
21100,20493
20716,20581
20972,20612
21020,20441
21148,20593
21084,20570
20828,20400
20796,20485
21116,20615
20732,20443
20988,20612
20994,20593
21122,20441
20866,20543
20802,20501
20930,20587
21026,20444
21090,20435
20834,20408
20962,20599
21138,20557
20818,20634
20658,20389
21106,20493
43762,20478
20746,20588
20810,20498
20938,20564
21034,20463
21098,20473
20842,20521
20714,20583
20970,20584
21018,20445
21146,20423
21082,20436
20698,20408
20954,20572
20730,20607
20986,20610
43782,20536
21062,20546
20806,20400
21094,20617
20710,20550
21142,20434
21078,20594
20822,20398
20694,20409
20950,20430
21046,20406
20662,20528
20918,20559
20726,20607
43766,20497
20982,20596
20878,20418
21070,20570
21038,20395
20654,20580
20910,20551
21102,20629
20718,20584
20974,20601
21022,20448
21150,20509
21086,20574
21054,20514
20798,20494
21118,20540
43777,20382
20865,20542
21057,20417
21153,20414
20833,20399
21009,20620
20753,20617
21041,20525
20913,20553
21105,20416
20721,20426
43761,20478
43785,20497
21129,20574
20873,20411
20809,20498
20681,20495
21033,20448
20649,20551
20905,20423
21097,20435
20841,20401
20713,20564
20969,20605
21017,20471
20889,20553
20953,20587
20921,20562
21113,20437
20729,20604
43769,20634
20985,20610
20741,20525
21125,20416
21061,20406
21029,20625
21093,20618
20837,20402
20965,20611
21013,20437
20757,20416
21141,20615
21077,20436
20821,20507
20693,20409
20949,20562
21045,20406
20917,20569
21005,20444
20749,20617
20877,20418
20685,20399
20941,20577
20717,20571
20973,20601
21149,20509
20893,20556
20701,20548
20957,20592
20797,20494
21117,20540
20861,20520
43773,20635
20995,20605
20739,20514
20867,20544
20803,20497
20931,20572
20899,20550
21091,20436
21139,20558
20819,20401
20915,20554
20723,20585
43763,20485
20979,20592
21131,20621
20811,20507
20907,20559
20843,20530
20715,20567
20971,20608
21147,20430
20891,20554
20827,20400
20699,20539
21051,20528
20859,20411
20731,20620
43771,20634
20987,20611
43783,20536
21127,20619
21063,20415
21031,20396
21095,20618
20711,20423
21143,20586
20695,20402
20951,20585
21047,20546
21111,20616
20855,20545
43767,20519
20983,20608
21007,20625
21135,20582
20879,20543
21071,20594
20815,20501
20943,20581
20911,20577
21103,20473
20719,20434
21151,20413
20895,20557
20831,20511
20959,20596
21055,20415
20799,20390
21119,20429
20863,20521
20735,20445
