label, neighbor, wall area
21879,21956,6.44162
21879,22031,2.77959
21879,22245,3.31678
21879,22250,3.77982
21879,22255,3.10433
21879,22578,4.44424
21880,21948,3.78897
21880,21949,2.56108
21880,22041,5.62787
21880,22126,2.55338
21880,22247,6.19852
21880,22257,3.49463
21880,22391,2.09308
21881,22405,3.42906
21881,22410,3.77326
21881,22421,7.39512
21881,22423,3.77823
21881,22631,1.22995
21883,22040,4.43114
21883,22128,5.62062
21883,22252,2.86871
21883,22413,4.37895
21883,22414,0.200587
21883,22595,1.67597
21883,22599,3.51733
21883,22695,1.7346
21884,21959,7.47314
21884,22127,0.625436
21884,22268,5.9964
21884,22416,2.28309
21884,22430,3.52674
21884,22597,3.24652
21884,22676,2.4914
21885,22048,1.83541
21885,22049,3.31176
21885,22266,2.88407
21885,22429,5.10473
21885,22433,4.07012
21885,22641,1.04927
21885,22642,2.16596
21886,21966,5.85553
21886,21967,7.90933
21886,22141,7.91104
21886,22459,5.26925
21886,22621,9.39324
21889,21983,4.1875
21889,21988,6.14917
21889,22080,4.24498
21889,22153,5.66392
21889,22706,3.20208
21889,22713,7.67691
21893,21895,5.04
21893,22203,4.04404
21893,22208,2.41127
21893,22324,3.99861
21893,22551,3.74402
21893,22664,7.51391
21895,21893,5.04
21895,22103,7.54941
21895,22203,4.4958
21895,22208,4.96828
21895,22550,0.738168
21898,22026,6.0724
21898,22216,6.01459
21898,22373,1.65839
21898,22568,2.49175
21898,22571,6.45456
21898,22674,4.07602
21900,22023,5.05008
21900,22113,4.41266
21900,22220,5.42229
21900,22375,3.13489
21900,22383,4.93132
21900,22635,0.865434
21901,21949,5.21626
21901,22115,7.1094
21901,22230,6.86458
21901,22565,5.22767
21902,21940,2.22175
21902,22115,3.8233
21902,22379,6.79607
21902,22567,4.81703
21902,22577,5.1321
21903,22244,2.57985
21903,22254,6.11751
21903,22400,7.83568
21903,22425,9.97985
21905,22047,6.61614
21905,22126,2.20128
21905,22257,1.46702
21905,22429,4.8925
21905,22432,3.27409
21905,22601,2.82254
21906,22262,3.9254
21906,22267,4.58216
21906,22425,6.50308
21906,22436,1.72911
21906,22441,9.73874
21907,22134,2.55594
21907,22442,3.46414
21907,22598,6.85123
21907,22628,3.92997
21907,22629,0.7542
21907,22667,0.659147
21907,22668,2.19525
21908,21965,2.75669
21908,22264,4.74944
21908,22267,5.87973
21908,22436,4.9002
21908,22442,8.25702
21908,22453,3.96076
21908,22598,4.50529
21912,21915,6.67319
21912,22280,6.47356
21912,22467,2.09637
21912,22473,5.82903
21912,22475,12.4073
21912,22623,2.22934
21913,21915,5.83813
21913,21916,8.02248
21913,22064,6.05799
21913,22282,6.65144
21913,22473,2.64747
21913,22477,7.32685
21913,22623,5.10879
21914,21915,9.91313
21914,21916,3.9492
21914,22475,6.98491
21914,22484,7.14928
21915,21912,6.67319
21915,21913,5.83813
21915,21914,9.91313
21915,21916,3.51174
21915,22475,0.728861
21915,22623,8.08611
21916,21913,8.02248
21916,21914,3.9492
21916,21915,3.51174
21916,21972,4.17457
21916,22063,3.52488
21916,22064,5.50397
21916,22287,5.81564
21916,22483,6.60506
21916,22484,9.69844
21923,22155,2.59684
21923,22511,2.77869
21923,22515,8.14588
21923,22710,6.70785
21923,22716,5.12481
21925,22002,3.8577
21925,22168,4.608
21925,22524,1.1159
21925,22527,5.90156
21925,22540,6.98025
21928,22095,3.60799
21928,22318,3.93668
21928,22533,2.18404
21928,22534,4.27824
21928,22539,3.59807
21928,22665,2.31567
21928,22666,3.09246
21931,22097,0.567501
21931,22341,1.79641
21931,22347,2.57142
21931,44107,6.51776
21931,44108,2.83075
21932,22183,2.03594
21932,22184,5.62321
21932,22203,2.77878
21932,22324,1.66621
21932,22330,5.81799
21932,22348,2.92033
21932,22550,4.37249
21934,22348,5.20534
21934,22354,8.11747
21934,22364,3.86589
21934,22559,3.29223
21934,22562,3.80908
21936,22223,4.86248
21936,22658,4.9737
21936,22675,4.83701
21936,22681,1.61311
21936,22687,2.09451
21936,22688,2.42665
21939,21940,4.33994
21939,22012,7.35475
21939,22019,3.54544
21939,22213,3.67479
21939,22565,5.21502
21939,22567,5.18906
21940,21902,2.22175
21940,21939,4.33994
21940,22213,5.40229
21940,22365,7.74863
21940,22379,4.6389
21940,22567,3.39954
21940,22574,0.553233
21942,22022,5.20925
21942,22365,5.31379
21942,22574,7.06377
21942,22575,3.57739
21943,21944,4.64535
21943,22020,0.125409
21943,22021,1.6101
21943,22221,5.60936
21943,22376,5.3479
21943,22384,3.01655
21943,22696,2.75649
21944,21943,4.64535
21944,22021,4.96273
21944,22109,2.57334
21944,22232,3.1184
21944,22384,2.55054
21944,22385,3.01991
21948,21880,3.78897
21948,21949,8.07595
21948,22229,2.12583
21948,22230,3.79878
21948,22391,7.62268
21949,21880,2.56108
21949,21901,5.21626
21949,21948,8.07595
21949,22041,4.50108
21949,22115,1.71134
21949,22230,0.828906
21949,22580,6.94546
21950,22033,1.61162
21950,22036,2.38533
21950,22382,5.69178
21950,22388,4.91099
21950,22393,5.03765
21950,22394,6.01298
21950,22569,1.2238
21950,22646,0.385222
21952,21953,4.91705
21952,22249,2.29709
21952,22381,4.10731
21952,22404,2.79712
21952,22649,7.10064
21953,21952,4.91705
21953,21955,1.4388
21953,22240,4.86028
21953,22381,1.52586
21953,22404,3.77244
21953,22584,4.0218
21955,21953,1.4388
21955,22124,6.06383
21955,22259,2.26866
21955,22404,4.60063
21955,22412,0.6063
21955,22418,4.11312
21955,22584,4.86728
21956,21879,6.44162
21956,22250,1.58336
21956,22254,4.09125
21956,22255,2.44136
21956,22419,5.49949
21956,22420,3.7267
21959,21884,7.47314
21959,22253,1.20324
21959,22258,3.04344
21959,22416,3.3249
21959,22588,5.48146
21959,22597,0.383548
21963,22053,9.01313
21963,22261,3.59113
21963,22451,11.6463
21963,22465,8.09099
21963,22606,2.91657
21965,21908,2.75669
21965,22436,6.05162
21965,22441,4.19872
21965,22453,6.68151
21966,21886,5.85553
21966,22134,2.77841
21966,22279,9.73932
21966,22457,6.27597
21966,22458,6.68039
21966,22459,4.99586
21966,22621,1.04727
21967,21886,7.90933
21967,22141,1.05478
21967,22455,5.73353
21967,22459,5.89272
21967,22470,7.55285
21968,22136,7.08324
21968,22276,7.28543
21968,22466,4.18161
21968,22467,7.44679
21968,22473,8.94602
21972,21916,4.17457
21972,22285,1.98261
21972,22287,8.72137
21972,22482,10.6581
21972,22483,5.16214
21980,21990,3.88954
21980,22079,1.95668
21980,22148,6.8342
21980,22151,5.52936
21980,22305,6.18834
21980,22508,7.50233
21980,22697,0.416434
21983,21889,4.1875
21983,21988,6.36331
21983,22160,6.42619
21983,22167,0.603266
21983,22705,4.26395
21983,22706,3.7272
21987,22165,2.44012
21987,22305,7.1261
21987,22308,3.30186
21987,22508,6.26925
21987,22513,6.16642
21988,21889,6.14917
21988,21983,6.36331
21988,22080,8.03297
21988,22087,5.38814
21988,22167,4.12692
21990,21980,3.88954
21990,22079,3.87819
21990,22151,8.63758
21990,22157,4.30141
21990,22164,3.39026
21990,22525,4.46715
