Label, Parent Label
22016,20708
22272,21070
22720,20880
22208,20925
21952,20988
22464,21086
22048,21036
22688,20905
22176,20692
22432,21062
22240,20731
22544,20876
22032,21009
22160,20681
22416,21029
22608,21076
22096,20873
21968,21095
22064,21105
22448,21077
22640,20664
22128,21034
22384,21148
22256,21018
22000,20692
22280,21093
22664,20875
22152,20799
22216,20928
22184,20644
22440,21071
22632,20957
21992,20809
22552,20868
22040,21016
22680,20930
22168,20815
21912,21100
22424,21040
22104,20928
22232,20720
22584,21009
21944,20713
22136,21084
21880,21005
22532,20833
22020,20710
22276,21078
22660,21150
22148,43762
22404,20656
22212,20649
21956,21141
22308,20821
22180,20831
22436,21121
22628,21117
21988,20813
22676,21056
22164,20811
21908,21120
22100,20903
22580,20730
22196,20855
22132,21076
22388,20973
22260,21057
22540,20837
22028,21135
22284,21103
22668,21044
22156,20799
21900,43787
22412,21031
22348,20888
22220,43787
22476,21102
22700,43761
21932,20699
22636,20899
22124,20656
22252,20732
22508,20797
22556,20708
22428,21060
22364,20715
22236,20728
21980,20797
22588,20735
22716,43766
22204,20917
21948,20982
22460,20664
22652,20868
22140,21102
21884,21038
22268,21070
22524,20815
22018,20920
22210,20903
22466,21094
22050,20658
22690,20893
22370,20921
22034,20728
22674,21146
22418,21031
22610,21078
22098,20888
22354,20912
22578,21142
22706,20800
22194,20865
22450,21071
22642,21055
22130,20741
22386,20969
22258,20660
22282,21094
22666,20866
22410,21004
22602,21057
22090,20692
22346,20893
22570,43788
22058,20753
22698,43763
22186,20843
22442,21120
22122,20735
22250,21116
21994,20834
22682,20648
21914,21106
22330,20699
22650,20648
22394,20974
22266,21055
22022,20717
22278,21091
22662,20861
22598,21053
22086,20822
22470,21097
22054,21060
22310,20833
22694,21045
22438,20748
22118,20969
22246,20732
21990,20796
22550,20889
22038,21007
22678,20811
22230,20959
22582,21004
22326,20647
22710,43785
22198,20879
21942,20962
22646,20954
22262,21020
22518,20685
21902,20971
22414,21016
22606,20741
21966,20752
22574,20962
22062,21091
22318,20693
22702,43760
21934,20912
22446,20746
22638,21061
22126,21026
22382,21135
22254,21116
22558,20917
22430,21063
22622,21098
22238,20987
21950,20974
22462,20749
21886,21090
22529,20841
21889,20793
22593,21051
21953,20731
22465,21086
22049,21036
22305,20798
22433,21062
22625,21098
22113,20719
22033,21131
21905,21046
22417,21040
22609,21084
22481,21098
22577,20983
22321,20840
22705,20681
22193,20861
22641,20746
22385,21148
22257,21026
22001,20851
22513,20680
22281,21096
22665,20866
22601,21061
22089,20843
22217,20931
22473,21095
22569,20932
22697,43763
22185,20864
22633,20957
22121,21018
22377,20720
22249,21019
21993,20819
22553,20649
22041,21017
22681,20930
22233,20970
22713,20793
22457,21075
22649,20988
21881,21023
22393,20973
22533,20834
22021,20713
22661,20831
21893,20875
22597,20660
22341,20701
22213,20916
22565,20654
22053,21051
21925,20837
22437,20664
22629,21117
22373,20717
22037,20736
22677,20811
22165,20822
22421,21023
22229,20959
22645,20954
22261,21041
22541,20864
22285,21103
22669,20972
22157,20810
21901,20726
22413,20736
22093,20851
22349,20916
22221,20938
22477,21105
22573,20970
22317,20698
22701,43761
22445,21077
22637,21062
22381,20972
22253,21006
21997,20644
22173,20819
22429,21047
22621,21096
22493,43763
22589,21019
21949,20730
22653,20647
22141,21097
21885,21047
22397,20983
22269,21070
22525,20810
22019,20925
22275,21091
22659,20828
22083,20680
22211,20710
21955,20656
22467,21093
22563,20932
21923,20803
22627,21024
22115,20726
21987,20798
22035,21007
22675,21146
22163,20815
21907,21053
22419,21020
22611,20748
22707,43760
22451,21072
22643,21063
22259,21041
22515,20803
22539,20698
22667,21044
22155,20809
22411,21024
22347,20701
21963,21072
22475,21100
22059,21094
22315,20840
22699,43762
22187,20696
22635,20719
22379,20971
21915,21106
22107,20715
22235,20985
22587,21017
22331,20879
22203,20889
22459,21075
22651,20855
21883,21034
22267,21121
22535,20828
22023,20920
22279,20752
22663,20842
22151,20796
21895,20913
22087,20813
22343,20873
21959,21038
22471,20753
22567,20654
22055,21056
22695,21045
22183,20841
22439,21070
22247,21005
21991,20685
22039,21131
22167,21150
22423,20658
22103,20913
22359,20899
22583,21006
22711,43785
21943,20938
22455,21076
22647,20931
22135,21075
21879,21141
22391,20982
22543,20865
22031,21142
22287,21103
22095,20693
21967,21090
22063,21103
22319,20696
22703,43760
22447,20664
22127,21029
22383,43788
21999,20842
22511,43766
22047,21046
22687,20905
22175,20821
22623,21106
22367,20921
22239,20987
21983,20800
22079,20811
22335,20876
22719,20880
22399,20985
22271,20749
