,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5308,0.0,50.0,0.0,0.4731
split 1,0.0,50.0,0.0,0.508,0.0,50.0,0.0,0.4568
split 2,0.0,50.0,0.0,0.5117,0.0,50.0,0.0,0.4791
split 3,0.0,50.0,0.0,0.5426,0.0,50.0,0.0,0.5049
split 4,0.0,50.0,0.0,0.5077,0.0,50.0,0.0,0.4063
split 5,0.0,50.0,0.0,0.5169,0.0,50.0,0.0,0.5101
mean,0.0,50.0,0.0,0.5196,0.0,50.0,0.0,0.4717
std,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,0.0345
test mean,0.0,49.99999999999999,0.0,0.5016040879322247,0.0,49.99999999999999,0.0,0.46878142862539773
test std,0.0,1.572008455159306e-14,0.0,0.0816210003748842,0.0,1.879919374704706e-14,0.0,0.09746981718534715
