,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5389,0.0,50.0,0.0,0.4852
split 1,0.0,50.0,0.0,0.5375,0.0,50.0,0.0,0.4498
split 2,0.0,50.0,0.0,0.5301,0.0,50.0,0.0,0.4942
split 3,0.0,50.0,0.0,0.5501,0.0,50.0,0.0,0.57
split 4,0.0,50.0,0.0,0.5381,0.0,50.0,0.0,0.4783
split 5,3.27,50.67,83.61,0.5514,0.0,49.17,0.0,0.4795
mean,0.54,50.11,13.93,0.541,0.0,49.86,0.0,0.4928
std,1.22,0.25,31.16,0.0075,0.0,0.31,0.0,0.0371
