,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5424,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5202
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5381,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5367
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.54,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5332
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.547,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5151
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5411,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5196
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5439,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.502
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5421,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5211
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115
test mean,16.666666666666668,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.5428329774040523,16.666666666666664,49.99999999999999,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333333,0.0,0.0,0.5480939722182033
test std,1.46027928280772e-14,4.3861419868250843e-14,0.0,0.0,8.311895553924868e-15,1.2441174116753003e-14,3.738576531343964e-14,0.0,0.0,0.04673859514956654,1.2870928097709678e-14,3.709141974507642e-14,0.0,0.0,5.617333549722722e-15,1.1391559107903379e-14,3.389072849618009e-14,0.0,0.0,0.0382848352477595
