plant,time point,cell,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P6,0,1120,6.0,0.1690075661711774,0.20692184448100645,0.00017052400447479133,0.059502344031734586,0.016036259843445165,0.003864493336966216,0.06961281999121406,0.060718817803472346,0.054338826092843594,0.059502344031734586,1752.2389361636413,44.0,220.03801563278145,0.23157894736842108,4.4,0.06959713220211956,0.023491877584816724
P6,0,1121,6.0,0.17809253765057076,0.21461251062571762,0.0001694352441934271,0.06898665705012622,0.0001887689653723974,0.004152869672706154,0.06938764969223331,0.0618695992859419,0.055134874101992845,0.06898665705012622,1869.297136057679,42.0,214.0028667876118,0.2456140350877193,4.421052631578948,0.06550934986430705,0.0243351725515474
P6,0,1122,5.0,0.1511194300746797,0.26374427980569876,0.00016112076610451446,0.01965380454381536,0.02849848656294764,0.003481476736498165,0.06266858506623067,0.0457753204379993,0.02852794584911861,0.01965380454381536,1608.1653155335355,37.0,181.63620605048385,0.27205882352941174,4.352941176470588,0.0658599298019434,0.028405355911744572
P6,0,1123,7.0,0.1858298049388268,0.16184443176832775,0.00017903989739988973,0.17724486116119725,0.0003387925816849043,0.004293125268210452,0.0771604034565917,0.08413043567253707,0.11543155227646722,0.17724486116119725,2007.272591735935,52.0,268.12405693202993,0.20553359683794464,4.521739130434782,0.06950215148431489,0.01937596193044755
P6,0,1125,6.0,0.14497714890901725,0.17309153825998766,0.00016354682250632863,0.18395239812477462,0.0006493344993621009,0.0036492285146902084,0.07094535656307352,0.06378318392105581,0.09265438661108522,0.18395239812477462,2004.4337974526716,47.0,242.4702939272028,0.22380952380952382,4.476190476190476,0.062269019110707376,0.018225224408702206
P6,0,1133,5.0,0.18395389290181083,0.3048018015751303,0.0001687307599686028,0.000144248106743599,0.0007822438218952172,0.004218539187716184,0.06377410875404929,0.06004007730643591,0.04074681357399112,0.000144248106743599,1617.6510439934095,39.0,192.35119387601105,0.2549019607843137,4.333333333333333,0.06632690196896275,0.02481556702651909
P6,0,1134,6.0,0.2198231138715654,0.2415902272762496,0.00017839390875777836,0.005301117922827263,0.001185257835753987,0.004931325740526558,0.06919816089750189,0.07608040869236268,0.057591785150249625,0.005301117922827263,1697.0167765953897,42.0,209.1722733805714,0.2456140350877193,4.421052631578948,0.06823644083304671,0.024224028426827186
P6,0,1136,7.0,0.22081469729120945,0.19066065815183916,0.00017275654709431948,0.06905878110349802,0.09649985961571983,0.004623017309694936,0.07519922422269164,0.06993784557329011,0.06302539396071732,0.06905878110349802,1620.6475169598687,47.0,238.53019980103028,0.22380952380952382,4.476190476190476,0.07767356354299555,0.025092291020201767
P6,0,1145,6.0,0.15969481550397266,0.19688331960797753,0.0001691271545557714,0.04648395239812478,0.0013308692969124622,0.003758525887682579,0.06894101586882424,0.05908483837669685,0.052699670876563465,0.04648395239812478,1804.6884052410162,42.0,207.98159432184184,0.2456140350877193,4.421052631578948,0.0671708350490487,0.025118017232841953
P6,0,1147,6.0,0.1682677229571003,0.20108673325738097,0.0001724726630928097,0.06267580238009376,0.0028474526577091054,0.0038885271830692418,0.06951864767552966,0.061188208574463554,0.0572190173466245,0.06267580238009376,1818.4842266757844,44.0,219.99234027670784,0.23157894736842108,4.4,0.06823891931267843,0.022924609336617743
P6,0,1148,6.0,0.19106565179533594,0.22542130867622617,0.00017234372453804207,0.012513523260007212,0.01944766722390782,0.004253873958251801,0.06764210597277943,0.05813368916043752,0.03895822999227799,0.012513523260007212,1629.9121913031588,38.0,188.92310869397508,0.27941176470588236,4.470588235294118,0.06746869714559568,0.030201544200814272
P6,0,1149,6.0,0.19015264556583703,0.22145132509638657,0.00017195946911426443,0.01006130544536603,0.04241103757412022,0.004159342561971948,0.06945045623180782,0.06236767409008041,0.050037637584729885,0.01006130544536603,1614.5323141749616,44.0,219.99234027670883,0.23157894736842108,4.4,0.0739295157020824,0.02383589988448174
P6,0,1150,5.0,0.19130795391263905,0.32399439814969605,0.00015845557781823233,0.0,0.08359018875267384,0.0040872367188424215,0.061520896254843506,0.03991462668274529,0.016773139877962712,0.0,1400.073964054503,35.0,173.33432235223532,0.2916666666666667,4.375,0.06968453313507622,0.03095515289911694
P6,0,1157,7.0,0.1678032369596129,0.14584665587095086,0.00017544218913471377,0.19102055535521095,0.00047474505933712657,0.0040567938257506835,0.07738538660283016,0.08275024589644434,0.12614015178044866,0.19102055535521095,2065.5977481658383,51.0,258.87879862677676,0.2015810276679842,4.434782608695652,0.06538043518683499,0.016850525588019357
P6,0,1162,7.0,0.19243636916586196,0.1619773838608108,0.00017195316887833002,0.11759826902271908,0.00034042902932158157,0.004602503385692172,0.07704229908265194,0.08462967994572154,0.10058862709086382,0.11759826902271908,1916.2793244127633,51.0,263.29439512502825,0.2015810276679842,4.434782608695652,0.06501556128105165,0.01540010074006858
P6,0,1164,6.0,0.1630206677849421,0.2003301019818103,0.00016838220601729604,0.027695636494771005,0.0004823942870593601,0.003909099040777736,0.07008851413683377,0.06373961676117812,0.06293864344520152,0.027695636494771005,1871.026102513029,44.0,222.2151039265349,0.23157894736842108,4.4,0.06330618258265844,0.019901036085893373
P6,0,1165,6.0,0.18225795763449892,0.20656292725770964,0.00017427426883847303,0.03494410385863685,0.0008010156182530068,0.004262342896774813,0.06916236217623198,0.0681332232388839,0.0540721682924207,0.03494410385863685,1795.796049835492,42.0,209.17227338057134,0.2456140350877193,4.421052631578948,0.06572375905760199,0.02260566238604947
P6,0,1183,6.0,0.18954792776236076,0.2178079110775647,0.00017457116408733968,0.03678326721961774,0.0014291559947495025,0.004332329751410505,0.06813995291584862,0.061586300691993404,0.045587232156326346,0.03678326721961774,1764.8784577765778,40.0,199.71984703686317,0.26143790849673204,4.444444444444445,0.06446909886035539,0.0257441722997278
