,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5465,0.0,50.0,0.0,0.5316
split 1,0.0,50.0,0.0,0.5568,0.0,50.0,0.0,0.4636
split 2,0.0,50.0,0.0,0.5433,0.0,50.0,0.0,0.4783
split 3,0.0,50.0,0.0,0.544,0.0,50.0,0.0,0.4464
split 4,0.0,50.0,0.0,0.5233,0.0,50.0,0.0,0.4708
split 5,0.0,50.0,0.0,0.5451,0.0,50.0,0.0,0.5033
mean,0.0,50.0,0.0,0.5432,0.0,50.0,0.0,0.4823
std,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0279
test mean,0.0,50.0,0.0,0.5213009892916619,0.0,49.99999999999999,0.0,0.5023791787844796
test std,0.0,1.3442122834233563e-14,0.0,0.10439238710429381,0.0,9.729507111180988e-15,0.0,0.05304656973380244
