,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5704809286898836
train tissue 1,0.0,49.999999999999986,0.0,0.4289439374185132
train tissue 2,0.0,49.999999999999986,0.0,0.695141065830721
train tissue 3,0.0,50.000000000000036,0.0,0.5673469387755102
train tissue 4,0.0,50.0,0.0,0.4887436456063909
train tissue 5,0.0,50.000000000000014,0.0,0.4072463768115943
train tissue 6,0.0,50.0,0.0,0.5000000000000002
train tissue 7,0.0,50.00000000000002,0.0,0.6074270557029181
train tissue 8,0.0,50.000000000000014,0.0,0.6405228758169936
train tissue 9,0.0,50.0,0.0,0.499305555555556
train tissue 10,0.0,49.999999999999986,0.0,0.505263157894737
train tissue 11,0.0,49.99999999999999,0.0,0.5090590298071309
train tissue 12,0.0,50.000000000000014,0.0,0.5451505016722409
train tissue 13,0.0,50.000000000000014,0.0,0.42009569377990436
train tissue 14,0.0,50.000000000000014,0.0,0.4782608695652175
train tissue 15,0.0,50.00000000000002,0.0,0.5067204301075272
train tissue 16,0.0,50.00000000000002,0.0,0.4833333333333336
train tissue 17,0.0,50.0,0.0,0.5086666666666667
train tissue 18,0.0,50.000000000000014,0.0,0.4887218045112785
train mean,0.0,50.0,0.0,0.5184436772392694
train std,0.0,1.572008455159306e-14,0.0,0.07097720255584317
test tissue 0,0.0,50.000000000000036,0.0,0.2658779576587801
test tissue 1,0.0,49.99999999999999,0.0,0.475073313782991
test tissue 2,0.0,49.99999999999999,0.0,0.5066889632107021
test tissue 3,0.0,49.999999999999986,0.0,0.5428571428571429
test tissue 4,0.0,49.99999999999997,0.0,0.43807040417209847
test tissue 5,0.0,50.0,0.0,0.48164627363737433
test tissue 6,0.0,50.0,0.0,0.5314102564102565
test tissue 7,0.0,50.000000000000036,0.0,0.5892857142857144
test mean,0.0,50.00000000000001,0.0,0.47886375325188246
test std,0.0,2.1900397950137233e-14,0.0,0.09142804342745998
