,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.6502732240437155
train tissue 1,0.0,50.0,0.0,0.6171679197994986
train tissue 2,0.0,50.0,0.0,0.6237373737373734
train tissue 3,0.0,50.0,0.0,0.5435203094777563
train tissue 4,0.0,50.00000000000002,0.0,0.5275471698113209
train tissue 5,0.0,50.00000000000002,0.0,0.5861486486486489
train tissue 6,0.0,50.000000000000014,0.0,0.5389863547758285
train tissue 7,0.0,50.000000000000014,0.0,0.6798611111111114
train tissue 8,0.0,49.999999999999986,0.0,0.6091051805337516
train tissue 9,0.0,50.00000000000002,0.0,0.5465277777777782
train tissue 10,0.0,50.00000000000002,0.0,0.62962962962963
train tissue 11,0.0,50.000000000000014,0.0,0.6129032258064517
train tissue 12,0.0,49.999999999999986,0.0,0.5017636684303348
train tissue 13,0.0,50.0,0.0,0.6370370370370368
train tissue 14,0.0,50.00000000000002,0.0,0.6982097186700769
train tissue 15,0.0,50.000000000000014,0.0,0.5597069597069597
train tissue 16,0.0,50.0,0.0,0.7356181150550796
train tissue 17,0.0,49.999999999999964,0.0,0.5808344198174702
train tissue 18,0.0,50.0,0.0,0.5112847222222222
train mean,0.0,50.00000000000001,0.0,0.5994664508469497
train std,0.0,1.572008455159306e-14,0.0,0.06283615269070117
test tissue 0,0.0,50.000000000000014,0.0,0.5181236673773982
test tissue 1,0.0,50.0,0.0,0.5355113636363638
test tissue 2,0.0,49.99999999999999,0.0,0.4866220735785951
test tissue 3,0.0,50.0,0.0,0.6785714285714286
test tissue 4,0.0,49.999999999999986,0.0,0.3671679197994986
test tissue 5,0.0,49.999999999999986,0.0,0.48267622461170867
test tissue 6,0.0,50.0,0.0,0.5787821720025109
test tissue 7,0.0,50.000000000000014,0.0,0.47293447293447316
test mean,0.0,50.0,0.0,0.5150486653139971
test std,0.0,1.03578512786223e-14,0.0,0.08420822240650017
