,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.549,0.0,50.0,0.0,0.4871
split 1,0.0,50.0,0.0,0.5396,0.0,50.0,0.0,0.4515
split 2,0.0,50.0,0.0,0.5455,0.0,50.0,0.0,0.4823
split 3,0.0,50.0,0.0,0.546,0.0,50.0,0.0,0.5254
split 4,0.0,50.0,0.0,0.5477,0.0,50.0,0.0,0.3677
split 5,0.0,50.0,0.0,0.5346,0.0,50.0,0.0,0.5905
mean,0.0,50.0,0.0,0.5437,0.0,50.0,0.0,0.4841
std,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0679
