,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5241199478487609
train tissue 1,0.0,49.999999999999986,0.0,0.5418719211822658
train tissue 2,0.0,49.999999999999986,0.0,0.5277777777777778
train tissue 3,0.0,50.0,0.0,0.54642166344294
train tissue 4,0.0,50.000000000000014,0.0,0.4603174603174606
train tissue 5,0.0,50.0,0.0,0.4508928571428571
train tissue 6,0.0,50.0,0.0,0.46565656565656566
train tissue 7,0.0,50.00000000000002,0.0,0.5219941348973609
train tissue 8,0.0,50.0,0.0,0.5862913096695226
train tissue 9,0.0,50.0,0.0,0.4713010204081633
train tissue 10,0.0,50.0,0.0,0.5970588235294115
train tissue 11,0.0,50.0,0.0,0.564738292011019
train tissue 12,0.0,49.999999999999986,0.0,0.46428571428571397
train tissue 13,0.0,49.999999999999986,0.0,0.46018518518518514
train tissue 14,0.0,50.000000000000036,0.0,0.4645232815964524
train tissue 15,0.0,50.000000000000036,0.0,0.43754909662215247
train tissue 16,0.0,50.00000000000002,0.0,0.4212765957446812
train tissue 17,0.0,50.00000000000002,0.0,0.544
train tissue 18,0.0,49.999999999999986,0.0,0.5089773614363775
train mean,0.0,50.0,0.0,0.5031178425660352
train std,0.0,1.7632193132083764e-14,0.0,0.0507008925588417
test tissue 0,0.0,50.000000000000014,0.0,0.4811320754716983
test tissue 1,0.0,50.000000000000014,0.0,0.5396249243799152
test tissue 2,0.0,49.99999999999999,0.0,0.4665551839464881
test tissue 3,0.0,50.00000000000002,0.0,0.6137931034482759
test tissue 4,0.0,50.0,0.0,0.5210378681626928
test tissue 5,0.0,50.0,0.0,0.44827586206896486
test tissue 6,0.0,50.000000000000014,0.0,0.47791893526920726
test tissue 7,0.0,49.99999999999996,0.0,0.618022328548644
test mean,0.0,50.0,0.0,0.5207950351619858
test std,0.0,1.9131948672901813e-14,0.0,0.06130753748468277
