,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.312260536398468
train tissue 1,0.0,50.00000000000002,0.0,0.5320000000000001
train tissue 2,0.0,50.0,0.0,0.5079365079365079
train tissue 3,0.0,50.000000000000036,0.0,0.5806122448979593
train tissue 4,0.0,49.999999999999964,0.0,0.4920634920634921
train tissue 5,0.0,49.999999999999986,0.0,0.5326797385620914
train tissue 6,0.0,49.99999999999998,0.0,0.3969298245614031
train tissue 7,0.0,49.999999999999986,0.0,0.5569080949482657
train tissue 8,0.0,50.000000000000014,0.0,0.5702127659574471
train tissue 9,0.0,50.0,0.0,0.4976562499999999
train tissue 10,0.0,50.00000000000002,0.0,0.5716878402903814
train tissue 11,0.0,50.0,0.0,0.431326709526593
train tissue 12,0.0,49.999999999999986,0.0,0.5608504398826977
train tissue 13,0.0,49.999999999999986,0.0,0.49955076370170687
train tissue 14,0.0,49.999999999999986,0.0,0.41358024691358014
train tissue 15,0.0,50.000000000000014,0.0,0.39475409836065584
train tissue 16,0.0,50.00000000000002,0.0,0.47010869565217406
train tissue 17,0.0,50.0,0.0,0.40182328190743355
train tissue 18,0.0,50.00000000000002,0.0,0.4261548471047495
train mean,0.0,50.0,0.0,0.48153138835082127
train std,0.0,1.8078648421039906e-14,0.0,0.07411494644835909
test tissue 0,0.0,50.000000000000014,0.0,0.5334448160535121
test tissue 1,0.0,50.000000000000014,0.0,0.5003278688524591
test tissue 2,0.0,50.000000000000014,0.0,0.5672268907563026
test tissue 3,0.0,50.0,0.0,0.3520710059171598
test tissue 4,0.0,50.000000000000014,0.0,0.5070126227208976
test tissue 5,0.0,49.99999999999999,0.0,0.496551724137931
test tissue 6,0.0,50.000000000000014,0.0,0.4785714285714292
test tissue 7,0.0,49.99999999999997,0.0,0.4936204146730459
test mean,0.0,50.0,0.0,0.49110334646034215
test std,0.0,1.5280799322856756e-14,0.0,0.05857564773711499
