,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5339,0.0,50.0,0.0,0.5177
split 1,0.0,50.0,0.0,0.5344,0.0,50.0,0.0,0.4823
split 2,0.0,50.0,0.0,0.5457,0.0,50.0,0.0,0.5224
split 3,0.0,50.0,0.0,0.5478,0.0,50.0,0.0,0.5015
split 4,0.0,50.0,0.0,0.5362,0.0,50.0,0.0,0.5025
split 5,0.0,50.0,0.0,0.5444,0.0,50.0,0.0,0.5368
mean,0.0,50.0,0.0,0.5404,0.0,50.0,0.0,0.5105
std,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0174
test mean,0.0,50.00000000000001,0.0,0.5275048022552201,0.0,50.0,0.0,0.49507157784423445
test std,0.0,1.4117052668876551e-14,0.0,0.07405578212212527,0.0,2.1900397950137233e-14,0.0,0.07521731158017254
