,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.4751243781094524
train tissue 1,0.0,50.00000000000002,0.0,0.4667943805874843
train tissue 2,0.0,50.0,0.0,0.5394265232974915
train tissue 3,0.0,50.000000000000014,0.0,0.4222222222222223
train tissue 4,0.0,49.99999999999997,0.0,0.5015432098765431
train tissue 5,0.0,50.000000000000014,0.0,0.37331081081081097
train tissue 6,0.0,50.0,0.0,0.4670846394984325
train tissue 7,0.0,50.0,0.0,0.5152777777777781
train tissue 8,0.0,49.999999999999986,0.0,0.5394736842105259
train tissue 9,0.0,50.000000000000014,0.0,0.5696895922093733
train tissue 10,0.0,50.0,0.0,0.4548022598870058
train tissue 11,0.0,50.000000000000014,0.0,0.5902298850574712
train tissue 12,0.0,50.0,0.0,0.6176470588235293
train tissue 13,0.0,49.999999999999986,0.0,0.49825174825174795
train tissue 14,0.0,50.000000000000014,0.0,0.5718954248366013
train tissue 15,0.0,50.0,0.0,0.44946641556811046
train tissue 16,0.0,50.0,0.0,0.45165238678090563
train tissue 17,0.0,49.999999999999986,0.0,0.49076354679802947
train tissue 18,0.0,50.0,0.0,0.4443548387096778
train mean,0.0,50.0,0.0,0.49679004122701026
train std,0.0,1.2731463251543875e-14,0.0,0.06077723891787962
test tissue 0,0.0,50.000000000000014,0.0,0.5189520624303237
test tissue 1,0.0,50.000000000000036,0.0,0.37077769049489406
test tissue 2,0.0,50.000000000000014,0.0,0.5854341736694678
test tissue 3,0.0,50.0,0.0,0.6213017751479291
test tissue 4,0.0,50.0,0.0,0.5315315315315315
test tissue 5,0.0,50.000000000000014,0.0,0.5051282051282051
test tissue 6,0.0,49.999999999999964,0.0,0.3893939393939392
test tissue 7,0.0,49.999999999999964,0.0,0.403361344537815
test mean,0.0,49.99999999999999,0.0,0.49073509029176315
test std,0.0,2.4741787777998282e-14,0.0,0.08730497018676611
