,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6033,0.0,50.0,0.0,0.4929
split 1,0.0,50.0,0.0,0.6039,0.0,50.0,0.0,0.5288
split 2,0.0,50.0,0.0,0.6039,0.0,50.0,0.0,0.55
split 3,0.0,50.0,0.0,0.6221,0.0,50.0,0.0,0.526
split 4,0.0,50.0,0.0,0.6082,0.0,50.0,0.0,0.3978
split 5,0.0,50.0,0.0,0.5997,0.0,50.0,0.0,0.5633
mean,0.0,50.0,0.0,0.6069,0.0,50.0,0.0,0.5098
std,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0547
test mean,0.0,50.0,0.0,0.5791888219316841,0.0,50.00000000000001,0.0,0.4990779223304316
test std,0.0,1.770738406224495e-14,0.0,0.08629907826231387,0.0,1.6473255640462455e-14,0.0,0.06443279445486688
