degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,betweenness centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,katz centrality topologyArea,current flow betweenness centrality topologyArea,communicability betweenness centrality topologyArea,harmonic centrality topologyArea,estrada index on 2 neighborhood topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea,weighted node degree topologyWall,clustering coefficient topologyWall,information centrality topologyWall,betweenness centrality topologyWall,eigenvector centrality topologyWall,page rank topologyWall,current flow betweenness centrality topologyWall,harmonic centrality topologyWall,avg path length on 2 neighborhood topologyWall,algebraic connectivity on 2 neighborhood topologyWall,weighted node degree topologyDist,clustering coefficient topologyDist,information centrality topologyDist,betweenness centrality topologyDist,eigenvector centrality topologyDist,page rank topologyDist,current flow betweenness centrality topologyDist,harmonic centrality topologyDist,avg path length on 2 neighborhood topologyDist,algebraic connectivity on 2 neighborhood topologyDist
0.025442370383211788,-0.1901097450252583,-1.0410727710802634,-0.4605408087899093,-0.2860106342255591,-1.035331498114528,-1.0548082993882133,-0.5694188507532023,-0.6244408371691343,-0.4722414721634272,1.3656268092210935,0.5162669612393748,0.342255944797402,-0.7892999064245827,-0.45877003751653017,0.8976908566274717,-0.48357360541890587,1.7784624476900477,-0.8200184168310214,-0.9339742767485606,-0.8231770571148581,-0.5503150368994922,-0.7697155235501867,-1.0548082993882133,-0.27237137791845845,-0.6244408371693503,0.6147907900681777,0.342255944797402,1.8949110456895442,0.28783556125474186,0.17288078895821016,-0.6750034308362787,-0.9209890341695722,-1.3777485011140025,-0.12844200616190346,-0.7221755426037568,-0.20303532753734133,0.5763096191815869,1.8141777329922595,-0.6442448616070774,1.1112193685595306,0.15340344718226548,-1.042738005371828,-0.6034222260926662,-0.7672539125565998,-0.9292119923072085,-0.544849442906762,1.1343191239523427,1.9556755406313895,-0.15861260425592782
-1.0886250600331768,1.0374421674746503,-1.1140199119262624,-1.074983921406805,-0.7892858453250536,-1.2666195699236282,-1.5143584896909366,-1.3100770724491921,-1.095593088804142,-1.0623093187422414,1.3453755035431034,-1.2784541911044034,-1.2776862935373143,1.2480334971984275,-0.8394761143610021,-1.333135848364439,1.5791586821644825,-0.3781937791756292,-0.7196147992048036,-1.0886823091515012,-0.8919610094709477,-0.5501521107167806,-1.0964063649830846,-1.5143584896909366,-1.2895346017879823,-1.0955930888046064,0.9104952027928628,-1.2776862935373143,-1.0337783614499214,1.0018082991712753,-0.5566051549683079,-0.6557033967630351,-1.123403904228098,-1.4207028800488755,-0.12844241402958276,-1.0695882378528847,-0.9496723761768775,0.9867395596202283,-0.4339921336426363,0.3447486644172528,-0.815365084801837,0.8392413024435028,-1.1284474970138816,-0.9058102834898099,-0.7655933263725758,-1.174381742606003,-1.3795471502305,0.9813567989586449,-1.621220333120546,1.095915583018315
0.025442370383211788,-0.1901097450252583,-1.0205668871472497,-0.48885423517423304,-0.11918161968150509,-1.0291814668655266,-1.106878280540995,-0.6667771845519337,-0.671872274617725,-0.39068073676133364,1.5577668607714867,0.1174400384963129,0.007469366822768415,-0.3076942906060305,-0.1998899052622975,0.433166559013846,-0.5285290857224242,0.4264346776223213,-1.0560540588426726,-0.9734472081187047,-0.5062178394739786,-0.5502392918058093,-1.0298983590705142,-1.106878280540995,-0.7460562624091346,-0.6718722746176954,1.031985333764444,0.007469366822768415,1.503237774073608,0.19212705228165658,-0.27874202425383354,-0.7935229025599232,-1.0126235760653728,0.3391632921946173,-0.1284424139360702,-0.9349246521504344,-0.654825283788563,1.385268218936636,1.221561765409596,-0.6345433690113207,-0.03700837217454444,-0.17270236558914814,-1.0512137305311309,-0.5349358220039557,-0.7650349497759349,-1.0852117735206308,-0.8222135128482108,1.4887624740980425,1.0018140223236005,0.09608206976191895
1.1395098007996005,-1.0084776866918648,-0.9931672844312742,-0.6979754543581603,0.009370082841116558,-0.7675368733363636,-0.8591355499601914,-0.42490627790284125,-0.8756398429118273,-0.7173933426909215,1.3446852545351138,-0.08197342287521801,-0.05596310194304898,0.45645328649273864,1.516894129686824,-0.25989773758597345,0.5209307811235355,1.8789633157523458,-1.2061355800619098,-0.9211794842797425,-0.45298804719841157,-0.5502828427468758,-0.7417706084246665,-0.8591355499601914,-0.43645182304455715,-0.8756398429119945,0.7769962397221553,-0.05596310194304898,1.4114238336811054,1.306115745052184,0.3301718188559627,-0.8761275548231725,-0.9610126408046304,1.052542879603201,-0.1284424136437878,-0.5408668100332062,-0.4554981103577043,1.4368344679420666,1.087786303655088,0.8105957653179197,1.5221642430428357,-0.5662895267931224,-1.0073109859852971,-0.6269995127461566,-0.7654842991310143,-0.8435922470845993,-0.4858407844339779,1.0723790457539568,0.8809475528665633,1.1769546874606227
1.1395098007996005,-1.0084776866918648,-0.9252456708982475,1.4776346547708576,0.507998140193311,-0.8025272199135325,-0.6688939843378241,0.6434168015520306,1.5715121371490235,1.467219737334858,1.7894087415921398,1.1145073453539676,1.0242456352490918,-1.0554964649861085,0.5414486552839066,1.1870034108667304,-1.109713641362384,0.6717822622606635,-1.408259471757777,-0.9171162382234422,1.2994473218738445,-0.5401257321798105,-0.9117856715070461,-0.6688939843378241,0.458386074853913,1.571512137148736,1.4460951521905618,1.0242456352490918,0.8928790000075848,-0.7666591299863975,0.2468099503446211,-0.9187726157015051,-0.8155267330524729,0.7139613044694924,-0.12844240170027246,-0.7114387800771271,0.7105475346407727,1.3618042898448195,1.5275038088301824,-0.39838884305691563,0.8075628982270496,-0.8432958278778854,-0.9929750934944624,0.8314240759626016,-0.660229174507598,-0.9098790044619641,0.37758982136770464,1.7348865108528773,0.49178472432881093,-1.003685949470713
0.025442370383211788,-0.1901097450252583,-1.0576853725806687,-0.7973618312927202,-0.38324710252894617,-1.020557205217903,-1.1610081593792967,-0.9275891182073513,-1.088495460383316,-0.7708347616862298,1.2693236467100175,-0.2813868842467489,-0.3667512334720037,0.23170399911075082,0.08624076722922477,0.0006527498575705581,0.2260600090089081,1.929685381106196,-0.7937583890866273,-0.9418937397036355,-0.7201739525816166,-0.5503074880036097,-0.750249385179289,-1.1610081593792967,-0.6596749309407225,-1.0884954603834893,0.4962092151416852,-0.3667512334720037,1.7942464567300687,1.1192615785112705,-0.1437115771309866,-0.6822150064231378,-1.0141738534963243,-0.88208865791453,-0.12844239885506312,-0.9072294387475505,-0.7740713008752316,1.0466816997311605,1.2078552495112886,0.2694752053083221,1.2900969063656513,0.25542103383373926,-1.045221122041508,-0.7044677403219097,-0.7666606025860776,-0.9071871093883346,-0.8893272885612379,0.955421001891786,1.3332599358544703,1.2228064825523188
0.025442370383211788,-0.1901097450252583,-1.0373761880964738,-0.7966007231973242,-0.13055512698546223,-1.0146666553851558,-1.1802133924123568,-0.9211852624639196,-0.8980269481298355,-0.804196429820239,1.4680591302004031,-0.6802138069898107,-0.5733564105965709,0.8398491296737833,0.4041637366642455,-0.8453700093708676,1.1314551352363318,0.5061203057651378,-1.004926878037844,-0.9898644397698201,-0.4512598071894644,-0.5500486809144461,-0.9996780813358049,-1.1802133924123568,-1.0555966976249065,-0.8980269481300414,0.9425973458382506,-0.5733564105965709,0.7135951326608247,1.4540873812814068,-0.32315245503522344,-0.7969128153642268,-1.0664655516598078,-0.47149532986059445,-0.12844241419302319,-0.9871741420311799,-1.0132556921718603,1.299362541656736,0.8333448971335312,1.3417783645170822,0.5320862392547976,0.04677123752254138,-1.0421657617524716,-0.801770828098218,-0.7586100636698132,-0.9814154009073286,-0.9447744038166164,1.1259543092825635,-0.09774159615678567,0.8601193110819135
1.1395098007996005,-1.0084776866918648,-0.9951953978197768,0.529357267938851,-0.5999639600032429,-0.7751642449015724,-0.8039145112163819,0.013023656579063646,0.14234796854296466,0.6519382390575089,1.5208405922161903,0.31685349986784384,0.3186844644509261,-0.10541993196224002,1.1592307890724243,0.1986711203146607,-0.3120242185032731,-0.036030944524776266,-1.5236959762828939,-1.0625239205543975,1.7398028761535405,-0.5497691929763263,-0.9347482739280041,-0.8039145112163819,-0.38089159336053224,0.14234796854255652,1.8073644085144362,0.3186844644509261,-0.9235507593211887,-0.6513684503349731,0.17578303588460364,-0.9525245132548679,-0.9715802587391372,0.86682835891419,-0.12844241420544222,-0.4931575543102252,0.020990309496996495,1.4327998242975097,0.2687703811823373,0.2596307688746794,0.29139440884083606,-0.9880156968351023,-1.0858244158343038,0.705678547143987,-0.7650917045234701,-0.93752643922329,-0.32227734820485104,1.775481092992706,-0.44573751440530457,-0.7503317305849332
0.025442370383211788,-0.1901097450252583,-1.0534355335822316,-0.9550544862250739,-0.18800585888456423,-1.010089403727031,-1.1858872910890743,-1.0654081478822512,-1.1518025554715303,-0.8605365169883,1.325375657000296,-0.6802138069898107,-0.5295242718615031,0.8398491296737833,0.4041637366642455,-1.020092100950653,1.0683343045727762,1.032854038009768,-0.940206917052426,-0.9816270580461367,-0.8363116811828547,-0.5501701484880973,-0.8910022196704251,-1.1858872910890743,-1.0513476668604458,-1.1518025554719689,0.7103537398082451,-0.5295242718615031,0.3226292333025305,1.2639834348195078,1.1892293538702166,-0.6317112344764944,-0.9040939830318049,-1.0058983383738713,-0.1284424141685632,-0.13365028035044482,-0.562802556421365,1.2191654067711644,0.06620743385907876,0.5627865195349707,0.6239504862575226,0.07824163284760373,-1.053951547453688,-0.8511708572769603,-0.7614286013979439,-0.9722384872150642,-1.087220291331113,1.0107326075041385,-0.3323350120494732,1.3353243681818192
-1.0886250600331768,1.0374421674746503,-1.1269173316172885,-1.1927412641853887,-0.9475967481130698,-1.2641635663584365,-1.5357826255788711,-1.3420928934604581,-1.1937792304832981,-1.1985446984759172,1.1776588943519684,-1.6772811138474653,-1.6517592302305009,2.0016046372439305,-0.539670078845984,-1.8179896524983437,2.1077190158217314,-0.8533401853040876,-0.8415466490199436,-1.1406732258976817,-0.8916153614691583,-0.5499225324916108,-1.1908330017104176,-1.5357826255788711,-1.451643583143822,-1.1937792304833676,1.086232669093003,-1.6517592302305009,-1.7322275716908584,1.0394188593896512,-0.691924674327528,-0.7295892551594994,-1.2177676146912544,-1.4362843704468191,-0.12844241396114034,-1.1521256508601074,-1.1697055371538319,1.0804466804803272,-1.4084258238865075,1.0401337337080048,0.02508003687032592,1.006333337946684,-1.1061910724631123,-0.9058102834898099,-0.7661798097652343,-1.0274240392440424,-1.0496052688647808,0.6917217526761382,-2.0917096121474628,1.9123423708358092
