,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5716,0.0,50.0,0.0,0.5438
split 1,0.0,50.0,0.0,0.5787,0.0,50.0,0.0,0.4195
split 2,0.0,50.0,0.0,0.5749,0.0,50.0,0.0,0.4634
split 3,0.0,50.0,0.0,0.5894,0.0,50.0,0.0,0.4467
split 4,0.0,50.0,0.0,0.5792,0.0,50.0,0.0,0.4593
split 5,0.0,50.0,0.0,0.5776,0.0,50.0,0.0,0.4438
mean,0.0,50.0,0.0,0.5786,0.0,50.0,0.0,0.4628
std,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0389
test mean,0.0,50.0,0.0,0.5624932851560983,0.0,50.0,0.0,0.5276860649563948
test std,0.0,1.5635339543114833e-14,0.0,0.05714688442266036,0.0,1.896630097780749e-14,0.0,0.03431192302615685
