,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,20.9118070508582,51.31280717195392,6.714680240428879,4.707933740191807,34.86360015929908,36.968614195251064,34.706929795909716,35.90040532715692,40.298507462686565,0.5999342537804077
train tissue 1,21.88973728359923,50.15388122649035,0.0,15.515330624307339,34.77633477633478,28.97888166093813,34.03991954200834,0.0,52.896725440806044,0.6107482993197278
train tissue 2,20.09235278846959,51.012753188297054,0.0,9.264305177111718,35.0,32.40088023572414,34.23967774420945,0.0,62.96296296296296,0.6449382716049383
train tissue 3,24.508569359226115,48.657926102502955,0.0,24.867781975175394,34.47420634920635,23.3320447772778,34.186373685268286,0.0,35.80976064656512,0.570532300754828
train tissue 4,18.88550135501355,50.40650406504065,6.25,0.0,34.40860215053763,44.56521739130435,33.69565217391305,100.0,0.0,0.546016880564227
train tissue 5,53.09563345821574,63.56968215158925,52.543786488740615,43.17343173431735,53.504273504273506,52.981460907547806,60.74766355140188,51.30293159609122,46.893787575150306,0.700960219478738
train tissue 6,22.494691329598073,51.98019801980198,0.0,15.503875968992247,35.05866114561767,25.784455086942348,35.68669859416037,0.0,41.66666666666667,0.5873312266590061
train tissue 7,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111105,33.333333333333314,0.0,0.0,0.58875
train tissue 8,17.543859649122805,52.63157894736842,0.0,0.0,33.33333333333333,11.904761904761905,35.714285714285715,0.0,0.0,0.6300728407908429
train tissue 9,28.19773321490248,48.97839768826118,8.065339458907603,27.549462497538652,36.67607940433149,52.371342940869944,34.227021589037484,77.07317073170732,45.81383650186505,0.6200358072916666
train tissue 10,26.439914900843885,49.070560851959335,0.0,30.249183850572315,36.525740580960594,29.21857767536297,33.942789087139694,0.0,53.71294393894921,0.5795511930311829
train tissue 11,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.6027805797991317
train tissue 12,22.095674643086056,50.01532005595155,0.0,16.27170387330662,34.403080872913996,23.35817044837467,34.248599733630144,0.0,35.825911611493865,0.6300226757369615
train tissue 13,26.38936372269706,49.53846153846154,0.0,29.62962962962964,36.41304347826087,27.02032804338424,34.54935622317596,0.0,46.511627906976756,0.6191042409829568
train tissue 14,34.25062148575747,53.82436260623231,11.912225705329156,37.015276145710935,40.42884990253411,44.741141894938174,41.15099009900992,55.88235294117647,37.190082644628106,0.6183431952662722
train tissue 15,26.158623120873468,51.38411434774736,0.0,27.091755014873048,37.6962676962677,33.21535390639446,35.08771929824555,0.0,64.55834242093785,0.5957625000000001
train tissue 16,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.7704081632653063
train tissue 17,36.16909456667924,51.293103448275865,20.055710306406688,37.158469945355186,40.95860566448802,49.38783417957248,38.263665594855325,67.9245283018868,41.97530864197531,0.6633714880332986
train tissue 18,16.239316239316228,48.71794871794869,0.0,0.0,32.20338983050847,10.857142857142849,32.57142857142855,0.0,0.0,0.6002533308313004
train tissue 19,23.477413038714545,51.495058175903864,6.23608017817372,12.70110076206605,36.15873015873015,46.81685340548785,34.922789750551466,48.275862068965516,57.25190839694656,0.6253000685871056
train tissue 20,53.55333086145098,73.56321839080458,33.33333333333333,53.76344086021505,55.833333333333336,55.084972567911144,68.08510638297871,50.0,47.16981132075472,0.7006802721088434
train mean,25.828249431829747,52.266946509266226,6.910055033872381,18.307746752350635,37.27219677813958,31.5391127339295,37.62222224434332,23.159964331761152,33.83515162568405,0.6240427527565116
train std,10.37844192233475,5.653656395138859,13.095719042692409,16.015074157531778,6.0502889905144475,14.867790436648004,8.953089973462575,31.746149679251815,22.68739325380747,0.04949382523852046
test tissue 0,16.750418760469024,50.25125628140707,0.0,0.0,33.33333333333333,11.185682326621937,33.55704697986581,0.0,0.0,0.4619485941351039
test tissue 1,23.4301958916738,51.76670923797363,0.0,18.52387843704777,36.84210526315789,37.34363069740191,34.92245835726596,0.0,77.10843373493977,0.5012664861559961
test tissue 2,26.630752883505917,43.49514563106791,7.7596996245306595,28.637413394919175,32.98131080389145,41.21380691479669,31.356579282260068,56.363636363636374,35.92120509849363,0.5116862880886426
test tissue 3,37.296317615725506,35.077376565954296,46.93251533742331,29.8790609437989,37.58169934640524,37.198365283967796,37.0139968895801,44.21965317919075,30.361445783132517,0.5566430653894211
test tissue 4,16.666666666666657,49.99999999999997,0.0,0.0,33.33333333333333,11.111111111111102,33.33333333333331,0.0,0.0,0.5965746189829486
test tissue 5,16.666666666666693,50.00000000000008,0.0,0.0,33.33333333333333,11.111111111111136,33.33333333333341,0.0,0.0,0.5105029585798817
test tissue 6,26.89882496976313,53.45731191885037,6.033519553072622,21.205643437366398,37.49502190362406,40.37463362200148,37.27894364536665,46.55172413793104,37.29323308270677,0.5544363965595291
test tissue 7,18.72755786337012,48.679971507833145,0.0,7.502702082277218,32.499520797393124,21.537688686549217,32.938053945288104,0.0,31.675012114359554,0.547859690844233
test mean,22.883425164730106,47.84097139288581,7.590716814378324,13.218587286926185,34.674957264308965,26.384503719195163,34.216718220786674,18.39187671009477,26.54491622670403,0.5301147623419696
test std,6.804203670210754,5.529313434770748,15.158848234236986,12.062935248192623,2.064560214114353,13.104020686588793,1.9206555711540534,23.9614566029477,24.786316601024485,0.03909950259098126
