,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5117,0.0,50.0,0.0,0.5318
split 1,0.0,50.0,0.0,0.4842,0.0,50.0,0.0,0.479
split 2,0.0,50.0,0.0,0.4906,0.0,50.0,0.0,0.4635
split 3,0.0,50.0,0.0,0.4729,0.0,50.0,0.0,0.5203
split 4,0.0,50.0,0.0,0.5191,0.0,50.0,0.0,0.4927
split 5,0.0,50.0,0.0,0.5146,0.0,50.0,0.0,0.5327
mean,0.0,50.0,0.0,0.4988,0.0,50.0,0.0,0.5033
std,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.0266
test mean,0.0,50.00000000000001,0.0,0.48076386258886056,0.0,50.0,0.0,0.5536305255977476
test std,0.0,1.4117052668876551e-14,0.0,0.06600940304292016,0.0,2.1900397950137233e-14,0.0,0.09629521637832024
