,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,40.53653907892164,54.42694606929352,35.56068696781639,31.621984199655035,43.272005772005784,44.742312137419994,42.28103465494852,53.35643135556518,38.58947040174628,0.6101660092044707
train tissue 1,35.66241604237309,48.690982322667246,14.425022999080038,43.871242805371985,40.49036281179139,45.04087977583501,37.50430885901412,53.62517099863201,43.99315946985891,0.6710204081632654
train tissue 2,37.17331193559914,47.734578294810944,17.659559882086782,46.12579762989969,40.27228809837505,38.51632640916153,40.22313942989808,32.51704115122443,42.80879864636206,0.6143484224965705
train tissue 3,36.75951999605736,49.73432518597234,38.82743362831858,21.71680117388114,40.07340674007341,40.84436005626883,38.48684210526313,43.38689740420272,40.65934065934066,0.6316047446328791
train tissue 4,42.66550773261905,40.35262334707807,46.83725690890479,40.80664294187427,43.26109936575051,46.25680984126106,43.674976915974156,38.22251921149347,56.87293339631555,0.5996045477014336
train tissue 5,67.22689075630252,57.14285714285714,58.82352941176471,85.71428571428571,68.88888888888889,75.87719298245614,100.0,52.63157894736842,75.0,0.7729591836734694
train tissue 6,65.17064459229006,51.06382978723403,65.01547987616098,79.43262411347519,65.95238095238096,66.46939445126323,63.15789473684209,57.377049180327866,78.87323943661973,0.6975308641975307
train tissue 7,47.23839628040741,50.33780377130185,44.87004103967168,46.50734403024867,47.64284101174343,49.71304845335999,41.73215181407796,53.025404157043866,54.38158938895814,0.649061526807508
train tissue 8,38.521877289985866,49.59009536556796,39.29974991068239,26.67578659370724,41.4017094017094,47.20825120614496,36.80158927241117,64.78209658421673,40.04106776180698,0.6277452157333521
train tissue 9,37.869505747933275,49.951418422771205,29.37430844067724,34.282790380351386,39.0331505736623,38.13638293241119,42.93890516745624,32.5167552576843,38.953488372093034,0.6057835316387237
train tissue 10,36.40709054628727,48.13485145688936,27.26816866660315,33.818251515369305,38.79559340499995,39.59383551853904,37.42990867728945,37.84650932956576,43.505088548761904,0.6457393903475999
train tissue 11,59.56887091903993,62.22222222222222,51.06382978723405,65.42056074766353,60.11904761904761,61.64996755975318,53.16455696202531,63.15789473684211,68.62745098039214,0.7590027700831025
train tissue 12,44.67982283716109,53.93876848985209,39.6099024756189,40.49079754601229,47.33044733044733,57.85247265074022,39.53605648008068,64.54767726161367,69.47368421052632,0.6603955978584176
train tissue 13,46.3869230035777,49.791891475258225,43.05094965330117,46.317927882173706,46.83952528379772,48.693874258471,41.37842685114016,51.776649746192895,52.92654617807994,0.6723611111111111
train tissue 14,30.346403393137436,36.75530124537193,20.030816640986135,34.25309229305424,31.367521367521356,31.346541792336097,30.316490838423103,25.096525096525095,38.626609442060094,0.5326086956521738
train tissue 15,44.395904424526826,54.49031635536561,30.144213387608655,48.553183530606205,47.00709527423416,50.04048803552882,44.04554976155451,58.20362997052588,47.872284374506044,0.6571220324864642
train tissue 16,49.02902733463264,47.03059388122375,50.27726432532348,49.77922379735069,49.142156862745104,50.008799047881325,54.82517482517483,50.557620817843876,44.64360150062525,0.6663648709823449
train tissue 17,49.212002827760436,55.34760482819533,36.15144884291493,56.13695481217105,50.60964958250358,50.82865548860221,55.52391198869272,49.2057761732852,47.75627830382871,0.691339988637286
train tissue 18,51.04056126375281,57.26032715145317,39.74385629340098,56.117500346404285,52.4042686754551,53.827204563707674,53.86607350353577,58.861928808966624,48.75361137862061,0.7042606044638489
train mean,45.25743242117713,50.736701937651894,38.317553638850264,46.718041687029256,47.047549421954365,49.29719985058639,47.20457857072642,49.51027137837474,51.17674960265801,0.6562641850458713
train std,9.767959499490901,5.693214021012265,12.967181331284289,16.131013279448624,9.255854879759328,10.343367715650029,14.769149081714534,11.251215339098266,12.505480108207246,0.054542048105660844
test tissue 0,28.43833717653705,27.23384780842759,34.009146418325095,24.072017302858466,29.251268855317836,29.828304403422493,29.417318786488604,28.08380590738382,31.983788516395055,0.5009827725748641
test tissue 1,29.47870532658875,44.039087947882734,19.270474879559536,25.12655315232398,32.42979242979242,31.24858425571844,34.17593528816987,25.78268876611418,33.78712871287129,0.6149276859504131
test tissue 2,37.984165427815576,52.41809672386894,17.153996101364523,44.38040345821325,39.61038961038961,37.27007938053054,50.45045045045045,21.463414634146343,39.89637305699482,0.6133333333333333
test tissue 3,61.7465657415195,62.068965517241395,50.0,73.17073170731707,64.44444444444446,73.99267399267399,64.28571428571429,100.0,57.692307692307686,0.67
test tissue 4,34.250264704504,39.18081772465561,41.0674436620532,22.50253272680319,35.828898962028646,36.162199342157884,33.36229365768894,38.69484693321708,36.42945743556762,0.5272055555555556
test tissue 5,32.103996790897455,40.34847056528947,25.650423910250904,30.313095897151992,32.9124000999001,32.55619012525459,34.57454513041636,28.414222289682378,34.679802955665025,0.4715810762911532
test tissue 6,30.373793032020455,38.28483920367533,10.268378063010497,42.56816182937554,32.48484848484849,29.542535478328546,33.068783068783056,14.332247557003258,41.22657580919932,0.5147569444444444
test tissue 7,34.03865037726876,39.672700223158955,28.892202438382604,33.551048470264696,34.14731329690346,33.972372382112205,38.44305622296974,29.70243462578901,33.77162629757785,0.49947185755243695
test mean,36.051809822143944,42.90585321427501,28.289008184118295,36.96056806803852,37.63866952295313,38.071617420024836,39.72226211133516,35.809207589167016,38.68338255957234,0.5515324032127751
test std,10.125763098020899,9.726425141635136,12.271751492759835,15.687105221022726,10.513577361609713,13.825183650968848,11.001500726274383,25.119807241860535,7.7731143397862,0.0665910077064275
