,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5360750360750366
train tissue 1,0.0,50.0,0.0,0.5162907268170425
train tissue 2,0.0,50.0,0.0,0.5666666666666665
train tissue 3,0.0,50.0,0.0,0.5744680851063829
train tissue 4,0.0,49.99999999999997,0.0,0.5910493827160493
train tissue 5,0.0,49.999999999999986,0.0,0.591463414634146
train tissue 6,0.0,50.000000000000014,0.0,0.5404040404040404
train tissue 7,0.0,50.000000000000014,0.0,0.4746970776906629
train tissue 8,0.0,50.000000000000014,0.0,0.4836601307189544
train tissue 9,0.0,50.0,0.0,0.49362244897959184
train tissue 10,0.0,49.999999999999986,0.0,0.5630885122410547
train tissue 11,0.0,50.000000000000014,0.0,0.33809523809523834
train tissue 12,0.0,50.0,0.0,0.6032
train tissue 13,0.0,50.0,0.0,0.47414880201765436
train tissue 14,0.0,49.99999999999998,0.0,0.5592592592592591
train tissue 15,0.0,50.00000000000004,0.0,0.49166666666666725
train tissue 16,0.0,49.99999999999999,0.0,0.47891891891891913
train tissue 17,0.0,50.000000000000014,0.0,0.5179211469534055
train tissue 18,0.0,50.0,0.0,0.6637500000000001
train mean,0.0,50.0,0.0,0.5293918712610933
train std,0.0,1.6219258688167645e-14,0.0,0.06768794281888148
test tissue 0,0.0,50.000000000000014,0.0,0.41360089186176185
test tissue 1,0.0,50.0,0.0,0.4185897435897438
test tissue 2,0.0,50.00000000000002,0.0,0.41842105263157897
test tissue 3,0.0,49.99999999999997,0.0,0.38306451612903225
test tissue 4,0.0,50.0,0.0,0.5378681626928472
test tissue 5,0.0,49.99999999999999,0.0,0.5065876152832673
test tissue 6,0.0,50.000000000000014,0.0,0.4767213114754099
test tissue 7,0.0,49.999999999999986,0.0,0.559934318555008
test mean,0.0,50.0,0.0,0.4643484515273312
test std,0.0,1.5485919901226005e-14,0.0,0.06109891448573522
