Label, Parent Label
3840,3055
3968,3305
3904,3347
4032,3116
4128,3058
4000,3183
3936,3369
4112,3247
3856,3034
3984,3070
3920,3383
4048,3282
4144,3420
3848,3249
3976,3206
3912,3177
4040,3054
3880,3326
4008,3250
3944,3151
4072,3179
3992,3143
3928,3087
3896,3343
4024,3134
3960,3308
4100,3266
3844,3271
3972,3170
3908,3300
4036,3246
3876,3226
4004,3185
3940,3096
4068,3047
3988,3273
3924,3053
4052,3318
3892,3225
3956,3161
3828,3164
4084,3507
4108,3352
3852,3140
3980,3244
3916,3168
3884,3303
4012,3452
3820,3144
4076,3107
3868,3061
3996,3083
3932,3311
4028,3335
3964,3296
3836,3066
4092,3165
4098,3332
3970,3383
3906,3199
4034,3158
3874,3069
4066,3290
3858,3198
4050,3090
3890,3112
4018,3282
3954,3324
3826,3350
4082,3267
3850,3078
3978,3208
3914,3205
4138,3266
3882,3190
4010,3108
3946,3242
4074,3329
3866,3246
3994,3261
3930,3299
4058,3345
3898,3132
4026,3106
3962,3258
3834,3256
4102,3279
3846,3139
3974,3290
3910,3181
4038,3332
3878,3042
4006,3240
3942,3283
4070,3097
3862,3107
3926,3212
4054,3079
3894,3060
4022,3346
3958,3216
3830,3151
3982,3223
3918,3242
4046,3283
4142,3527
4014,3293
4078,3148
3870,3104
3998,3113
3934,3177
4062,3068
3902,3320
4030,3463
3966,3042
3838,3330
4094,3170
4097,3154
3969,3269
3905,3070
4033,3149
3873,3391
4001,3331
3937,3258
3857,3284
3985,3069
3921,3312
4049,3339
4017,3057
3953,3150
3825,3279
3849,3068
3977,3206
4041,3121
4009,3275
3945,3126
4073,3333
3993,3311
3929,3163
4057,3351
3897,3171
4025,3105
3961,3174
3833,3254
4089,3330
3973,3041
3909,3179
4037,3072
3877,3226
4005,3238
3941,3183
3861,3094
3989,3363
3925,3263
4053,3186
3893,3336
3957,3214
3829,3043
4109,3352
3853,3274
3981,3277
3917,3117
4045,3302
3885,3361
4013,3313
3949,3225
3821,3128
4077,3267
3997,3180
3933,3241
4061,3413
3901,3221
4029,3304
3965,3165
4093,3140
4099,3061
3843,3036
3971,3185
3907,3199
4035,3174
4131,3229
4003,3497
4067,3270
3987,3114
3923,3300
4147,3260
3891,3117
4019,3155
3955,3038
3827,3314
3851,3084
3979,3211
3883,3193
4011,3129
3947,3154
4075,3087
3867,3228
3995,3313
3931,3252
3899,3171
4027,3451
3835,3097
4091,3263
3847,3169
3975,3172
4039,3164
3879,3119
3943,3219
4071,3130
3927,3175
4055,3351
3895,3344
3959,3276
3831,3176
4087,3050
4111,3252
3855,3362
3919,3338
4047,3335
4143,3498
3887,3328
4015,3090
3823,3327
3935,3063
4063,3413
3903,3044
4031,3099
3967,3096
3839,3154
