plant,time point,cell,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P1,0,332,44.33288,0.16564546665006008,0.029899689018177404,0.0603642075267123,0.05713328370930975,0.002747914548967929,0.05807807324109789,0.05179879374199731,0.04147177827173127,0.059879761052973504,7.856787176739756,46.0,229.57218872317523,0.21904761904761907,4.380952380952381,18.265158380952386,5.178162116830682
P1,0,340,36.4494718,0.21958177869926937,0.02845199648463483,0.06132673001787975,0.08728226232368627,0.0022869872312656493,0.05171667979774048,0.0353881278482304,0.0268926604792738,0.06024123875534796,7.788833016292983,37.0,182.962386263065,0.27205882352941174,4.352941176470588,17.619687894117654,7.479953064839382
P1,0,346,48.11257,0.18248862821978545,0.030753739736201317,0.045687608270251936,0.07422593821834551,0.002956626990502732,0.0573572866030097,0.05232252307450762,0.04000408176549449,0.046102741789282385,7.956864119837802,44.0,219.93953893083776,0.23157894736842108,4.4,18.045374697894722,5.448623477406747
P1,0,351,55.759389999999996,0.14397622463838927,0.03093458611242404,0.06988962408422987,0.0514825507850014,0.003469379163454059,0.06078670305242529,0.055917573551327246,0.03369879219056629,0.07091080949789007,8.024642018747366,43.0,218.1144276591104,0.25146198830409355,4.526315789473684,16.80160023391813,6.265937147241274
P1,0,369,59.69242,0.15862513486738758,0.03316346327554045,0.06605997854203549,0.05527495169772626,0.0034661745927979403,0.06342015087540832,0.08341002725982267,0.10942233346521839,0.06561819385794719,7.791664903588049,49.0,249.19474315725256,0.2121212121212121,4.454545454545454,19.783342303030306,5.357046667244348
P1,0,376,43.572340000000004,0.1641438488234676,0.02934681703959463,0.04554966495409836,0.04277425402225369,0.002764401857715506,0.056607985517735784,0.04385576425464757,0.027112286216904116,0.04584454506347339,7.972904219147088,42.0,209.17227338057157,0.2456140350877193,4.421052631578948,16.679523859649123,5.726961849239612
P1,0,389,45.8909915,0.17110322594841848,0.030005860323967067,0.0658642986195808,0.04743622325122191,0.002883113478870472,0.05634213415683399,0.04469019973941756,0.03300605594050739,0.06646180567748845,8.052288142319245,40.0,203.22772408422645,0.26143790849673204,4.444444444444445,17.351727297385622,7.538581252639537
P1,0,390,65.37894000000001,0.16786120484173467,0.032295297976848075,0.055593287003964535,0.16655276547484926,0.003713633540859129,0.061551108684743304,0.07177100205583067,0.06519893712879511,0.055632289453584526,7.405335963162069,45.0,228.89397809526292,0.23684210526315788,4.5,19.71330767894735,6.437040401065864
P1,0,398,46.0433285,0.1695831956408079,0.029678706269444695,0.03376239478824898,0.0405500852967394,0.0029061272397194454,0.0562635923509507,0.041567313403552165,0.025153340688805207,0.0339170611805641,7.981866636990933,40.0,204.48888468581987,0.26143790849673204,4.444444444444445,17.05667694444445,6.940252473342474
P1,0,413,33.20369,0.21052607401133883,0.027508458761884028,0.06683552257105449,0.0890628386387547,0.002116003310242939,0.05142011293639865,0.031104689716142803,0.023854433833510057,0.06593699885578165,7.829663574364323,35.0,172.19936936508935,0.2916666666666667,4.375,17.07529588666666,8.515364274698632
P1,0,422,50.2363,0.19382318506226237,0.030816642291254904,0.05587964049455789,0.12844829392682688,0.002967378160643504,0.058511566428203536,0.057355830152361224,0.0765887530939805,0.05624859167500687,7.5837679089015655,46.0,232.88908093701087,0.21904761904761907,4.380952380952381,20.280862000000013,5.884687504834563
P1,0,428,36.579499999999996,0.224924717193756,0.027503559967849523,0.0364382193241055,0.03280290860043834,0.002354557280606825,0.05168564265383726,0.03470965101469438,0.025562057404231207,0.036788558109318206,7.611711135288839,37.0,182.8631811503472,0.27205882352941174,4.352941176470588,17.328276029411768,7.480116468825072
P1,0,431,35.369277,0.21473457650700487,0.027621472768103797,0.03831172527686671,0.02536487239172265,0.0022926298222324397,0.051137669179172694,0.032555673272500404,0.02247760302598282,0.03816830507904178,7.713824650678692,35.0,172.1509158909799,0.2916666666666667,4.375,16.43619349999999,7.9308344261010895
P1,0,436,49.55129,0.17882788680636882,0.030939146182113315,0.03596008168240482,0.03671753016431547,0.002982278578450713,0.058025637905902504,0.06275960949198434,0.06624996528724149,0.0359754447563488,7.58455416640602,44.0,219.94314519430662,0.23157894736842108,4.4,18.583106773684207,5.94438722319136
P1,0,438,49.10883000000001,0.184528503275054,0.03033422504219869,0.057190452575306146,0.0492944032378997,0.0030035247164735676,0.056930409375839194,0.054430332854721125,0.04722338532203697,0.05732056476392815,7.7552912928048094,42.0,210.48826866193036,0.2456140350877193,4.421052631578948,17.95571964912281,6.20702394191802
P1,0,439,39.79430000000001,0.23592252756936358,0.028449918401223784,0.02978785404504232,0.07965644934614369,0.002422318638063173,0.05167604402933126,0.038012000625717364,0.026583762343934815,0.028925760788135243,7.3542162747694695,37.0,181.63620605048334,0.27205882352941174,4.352941176470588,17.79839191176471,7.482864111931951
P1,0,441,48.345856999999995,0.17746731024294127,0.030561635933332332,0.02105406864556299,0.043468838358289005,0.002969347573609219,0.056426239340001134,0.05360363126018082,0.04719571119479396,0.021232648338688622,7.718946382169349,40.0,200.86956775385698,0.26143790849673204,4.444444444444445,17.632892176470577,6.756229219820308
P1,0,442,49.2852,0.18529047729816994,0.030724016720420175,0.07079620102660591,0.0722290054218903,0.0029619051616158244,0.05744057547496367,0.05724021629618151,0.054164875586354105,0.07091894851895422,7.787785838812135,44.0,219.98623238976114,0.23157894736842108,4.4,18.731303315789454,6.120367095230963
P1,0,447,36.25141,0.2176375903281224,0.029079528647278936,0.05821718953475808,0.04622498777969482,0.002274819710841131,0.05280691898298615,0.042095076470570175,0.044954787244362776,0.05896764199573917,7.8952284616230655,41.0,203.12127066383187,0.23976608187134504,4.315789473684211,18.131078947368426,6.245662336833817
