,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.4649368863955121
train tissue 1,0.0,49.999999999999986,0.0,0.5597290640394088
train tissue 2,0.0,50.0,0.0,0.5004035512510085
train tissue 3,0.0,50.000000000000014,0.0,0.5515873015873014
train tissue 4,0.0,50.0,0.0,0.6201298701298701
train tissue 5,0.0,49.99999999999999,0.0,0.5964912280701753
train tissue 6,0.0,49.999999999999986,0.0,0.5320512820512823
train tissue 7,0.0,50.00000000000002,0.0,0.5527777777777781
train tissue 8,0.0,50.0,0.0,0.6091503267973858
train tissue 9,0.0,50.00000000000002,0.0,0.6488269794721411
train tissue 10,0.0,49.999999999999964,0.0,0.5613207547169812
train tissue 11,0.0,50.0,0.0,0.6966145833333333
train tissue 12,0.0,50.00000000000002,0.0,0.4347826086956524
train tissue 13,0.0,50.000000000000014,0.0,0.6681034482758622
train tissue 14,0.0,49.999999999999986,0.0,0.7938271604938272
train tissue 15,0.0,50.000000000000014,0.0,0.6026229508196722
train tissue 16,0.0,50.00000000000002,0.0,0.610054347826087
train tissue 17,0.0,49.999999999999964,0.0,0.5612777053455016
train tissue 18,0.0,49.999999999999986,0.0,0.47789473684210515
train mean,0.0,50.0,0.0,0.5811885559958361
train std,0.0,1.7480841034847636e-14,0.0,0.08334682326858228
test tissue 0,0.0,50.0,0.0,0.44057142857142906
test tissue 1,0.0,50.00000000000002,0.0,0.4654761904761911
test tissue 2,0.0,50.0,0.0,0.32121212121212156
test tissue 3,0.0,49.99999999999997,0.0,0.6190476190476191
test tissue 4,0.0,50.00000000000002,0.0,0.5593333333333333
test tissue 5,0.0,49.99999999999999,0.0,0.4968701095461657
test tissue 6,0.0,50.000000000000014,0.0,0.48578342407743474
test tissue 7,0.0,50.000000000000014,0.0,0.6303418803418804
test mean,0.0,50.0,0.0,0.5023295133257719
test std,0.0,1.6473255640462455e-14,0.0,0.09456415423568948
