,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6091,0.0,50.0,0.0,0.4963
split 1,0.0,50.0,0.0,0.5984,0.0,50.0,0.0,0.5064
split 2,0.0,50.0,0.0,0.6051,0.0,50.0,0.0,0.508
split 3,0.0,50.0,0.0,0.5894,0.0,50.0,0.0,0.5173
split 4,0.0,50.0,0.0,0.5938,0.0,50.0,0.0,0.5517
split 5,0.0,50.0,0.0,0.6103,0.0,50.0,0.0,0.4778
mean,0.0,50.0,0.0,0.601,0.0,50.0,0.0,0.5096
std,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0225
test mean,0.0,50.0,0.0,0.5767532926001774,0.0,50.00000000000001,0.0,0.5219924430821742
test std,0.0,1.4210854715202004e-14,0.0,0.07845912789042875,0.0,7.105427357601002e-15,0.0,0.06868683808998678
