,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5911,0.0,50.0,0.0,0.506
split 1,0.0,50.0,0.0,0.577,0.0,50.0,0.0,0.4694
split 2,0.0,50.0,0.0,0.5958,0.0,50.0,0.0,0.484
split 3,0.0,50.0,0.0,0.58,0.0,50.0,0.0,0.5105
split 4,0.0,50.0,0.0,0.5979,0.0,50.0,0.0,0.4486
split 5,0.0,50.0,0.0,0.5851,0.0,50.0,0.0,0.4561
mean,0.0,50.0,0.0,0.5878,0.0,50.0,0.0,0.4791
std,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0234
test mean,0.0,50.0,0.0,0.574228767895574,0.0,50.0,0.0,0.5073114068308742
test std,0.0,1.7632193132083764e-14,0.0,0.06893082484668092,0.0,1.879919374704706e-14,0.0,0.07810905503665082
