,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.44740437158469903
train tissue 1,0.0,50.000000000000014,0.0,0.602
train tissue 2,0.0,50.000000000000014,0.0,0.3898809523809526
train tissue 3,0.0,49.999999999999986,0.0,0.46419753086419746
train tissue 4,0.0,50.0,0.0,0.4383651944627556
train tissue 5,0.0,50.00000000000002,0.0,0.555769230769231
train tissue 6,0.0,50.0,0.0,0.4849206349206348
train tissue 7,0.0,50.000000000000036,0.0,0.3985411140583557
train tissue 8,0.0,50.000000000000014,0.0,0.44675642594859233
train tissue 9,0.0,49.999999999999964,0.0,0.46971027216856864
train tissue 10,0.0,49.999999999999986,0.0,0.4903508771929824
train tissue 11,0.0,50.0,0.0,0.5192837465564737
train tissue 12,0.0,50.0,0.0,0.3411016949152542
train tissue 13,0.0,50.0,0.0,0.44976076555023925
train tissue 14,0.0,50.000000000000014,0.0,0.5034883720930233
train tissue 15,0.0,50.000000000000014,0.0,0.4596273291925468
train tissue 16,0.0,49.99999999999999,0.0,0.4439716312056741
train tissue 17,0.0,50.00000000000002,0.0,0.47318007662835293
train tissue 18,0.0,50.0,0.0,0.5541635961680176
train mean,0.0,50.0,0.0,0.4701302008768712
train std,0.0,1.6054591898650453e-14,0.0,0.05959558741075587
test tissue 0,0.0,50.000000000000014,0.0,0.5395371263259403
test tissue 1,0.0,49.99999999999999,0.0,0.4615835777126097
test tissue 2,0.0,49.99999999999999,0.0,0.5351170568561872
test tissue 3,0.0,50.000000000000014,0.0,0.4090909090909093
test tissue 4,0.0,49.99999999999997,0.0,0.5915384615384616
test tissue 5,0.0,49.99999999999999,0.0,0.5252192982456141
test tissue 6,0.0,49.99999999999998,0.0,0.5116995073891624
test tissue 7,0.0,50.00000000000002,0.0,0.5225155279503108
test mean,0.0,49.99999999999999,0.0,0.5120376831386494
test std,0.0,1.7222418539888655e-14,0.0,0.05127933336847579
