,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4635,0.0,50.0,0.0,0.4938
split 1,0.0,50.0,0.0,0.525,0.0,50.0,0.0,0.5211
split 2,0.0,50.0,0.0,0.4756,0.0,50.0,0.0,0.4543
split 3,0.0,50.0,0.0,0.5259,0.0,50.0,0.0,0.5423
split 4,0.0,50.0,0.0,0.472,0.0,50.0,0.0,0.4622
split 5,0.0,50.0,0.0,0.4655,0.0,50.0,0.0,0.5092
mean,0.0,50.0,0.0,0.4879,0.0,50.0,0.0,0.4971
std,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,0.0312
test mean,0.0,50.0,0.0,0.4701302008768712,0.0,49.99999999999999,0.0,0.5120376831386494
test std,0.0,1.6054591898650453e-14,0.0,0.05959558741075587,0.0,1.7222418539888655e-14,0.0,0.05127933336847579
