,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6136,0.0,50.0,0.0,0.5138
split 1,0.0,50.0,0.0,0.6066,0.0,50.0,0.0,0.4916
split 2,0.0,50.0,0.0,0.6104,0.0,50.0,0.0,0.5358
split 3,0.0,50.0,0.0,0.6345,0.0,50.0,0.0,0.4336
split 4,0.0,50.0,0.0,0.5914,0.0,50.0,0.0,0.5842
split 5,0.0,50.0,0.0,0.6118,0.0,50.0,0.0,0.5012
mean,0.0,50.0,0.0,0.6114,0.0,50.0,0.0,0.51
std,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0455
test mean,0.0,50.0,0.0,0.5883101463630931,0.0,50.00000000000001,0.0,0.5089831684524008
test std,0.0,1.5550132698718232e-14,0.0,0.08156249280374703,0.0,1.5485919901226005e-14,0.0,0.08674879570060488
