,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5263,0.0,50.0,0.0,0.4705
split 1,0.0,50.0,0.0,0.5164,0.0,50.0,0.0,0.4099
split 2,0.0,50.0,0.0,0.5173,0.0,50.0,0.0,0.4604
split 3,0.0,50.0,0.0,0.5247,0.0,50.0,0.0,0.4549
split 4,0.0,50.0,0.0,0.5196,0.0,50.0,0.0,0.4982
split 5,0.0,50.0,0.0,0.5081,0.0,50.0,0.0,0.4462
mean,0.0,50.0,0.0,0.5187,0.0,50.0,0.0,0.4567
std,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0265
