,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5953,0.0,50.0,0.0,0.5561
split 1,0.0,50.0,0.0,0.59,0.0,50.0,0.0,0.5692
split 2,0.0,50.0,0.0,0.607,0.0,50.0,0.0,0.508
split 3,0.0,50.0,0.0,0.602,0.0,50.0,0.0,0.4943
split 4,0.0,50.0,0.0,0.5993,0.0,50.0,0.0,0.5247
split 5,0.0,50.0,0.0,0.5936,0.0,50.0,0.0,0.4643
mean,0.0,50.0,0.0,0.5979,0.0,50.0,0.0,0.5194
std,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0357
test mean,0.0,50.0,0.0,0.5938918884200067,0.0,50.0,0.0,0.46651917966360695
test std,0.0,1.6300968317080003e-14,0.0,0.07174284875542737,0.0,1.2809491335957507e-14,0.0,0.07809954319083955
