,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6202,0.0,50.0,0.0,0.4759
split 1,0.0,50.0,0.0,0.5897,0.0,50.0,0.0,0.5304
split 2,0.0,50.0,0.0,0.5804,0.0,50.0,0.0,0.545
split 3,0.0,50.0,0.0,0.6103,0.0,50.0,0.0,0.5362
split 4,0.0,50.0,0.0,0.5981,0.0,50.0,0.0,0.4241
split 5,0.0,50.0,0.0,0.6004,0.0,50.0,0.0,0.5354
mean,0.0,50.0,0.0,0.5998,0.0,50.0,0.0,0.5078
std,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0438
test mean,0.0,50.0,0.0,0.5962609313503385,0.0,50.00000000000001,0.0,0.4938674816732181
test std,0.0,1.4488617559270878e-14,0.0,0.051893089522485544,0.0,1.3528330643921842e-14,0.0,0.10042222546810503
