plant,time point,cell,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P1,0,332,2.0530338392118,0.01064183840861928,0.0011491293696530192,0.004336909381419767,2.410399237523937e-08,0.003130735446042477,0.05807807324109789,0.059865706824915044,0.04147177827173127,0.004336909381419767,244.8976679105191,46.0,229.57218872317523,0.21904761904761907,4.380952380952381,0.5994726320267085,0.17371970416847993
P1,0,340,1.2637797534414983,0.010860416744864116,0.001027458227582089,0.0025459589486067457,1.0798989590173447e-11,0.002361955335039412,0.05171667979774048,0.03971352674731315,0.0268926604792738,0.0025459589486067457,260.17183651972607,37.0,182.962386263065,0.27205882352941174,4.352941176470588,0.512176168869298,0.20647585009315972
P1,0,346,1.5644087278956207,0.009299571921230378,0.0010940480440449617,0.07592225168121082,1.6322879712139282e-11,0.0026599487238249905,0.0573572866030097,0.04767162594958728,0.04000408176549449,0.07592225168121082,275.00309841912457,44.0,219.93953893083776,0.23157894736842108,4.4,0.5764613468260895,0.17404102427704593
P1,0,351,2.2232120160984064,0.008364050906642056,0.0011250712659787027,0.10566607553596825,3.358832312216948e-11,0.0035319486125660023,0.06078670305242529,0.0530515854635939,0.03369879219056629,0.10566607553596825,276.9221386845875,43.0,218.1144276591104,0.25146198830409355,4.526315789473684,0.571266844025508,0.22190502653785577
P1,0,369,2.1330201544624123,0.007881083549150677,0.0012125225315222255,0.09154917212438325,7.391049385088038e-10,0.0031544945360236663,0.06342015087540832,0.08452385416433644,0.10942233346521839,0.09154917212438325,274.1298872474448,49.0,249.19474315725256,0.2121212121212121,4.454545454545454,0.588341080078517,0.1818626246307239
P1,0,376,1.7105024710066365,0.010560165278535753,0.001093116175622943,0.025003072709075903,9.071745904491834e-10,0.0027212347088372245,0.056607985517735784,0.04445310469585904,0.027112286216904116,0.025003072709075903,262.4025859476859,42.0,209.17227338057157,0.2456140350877193,4.421052631578948,0.5759291226477075,0.20398274134578642
P1,0,389,1.5163596678186495,0.009261180201403945,0.0010616837485757855,0.04212245184625919,1.1443830898973558e-12,0.002544327247754381,0.05634213415683399,0.037997375055943604,0.03300605594050739,0.04212245184625919,271.8061147929812,40.0,203.22772408422645,0.26143790849673204,4.444444444444445,0.5613868811277862,0.23949815963142013
P1,0,390,2.056173872633474,0.007498833777760364,0.0011187190936176972,0.09792284866468842,4.107763155555746e-13,0.0036375231278677985,0.061551108684743304,0.06591229262954586,0.06519893712879511,0.09792284866468842,276.77198924071615,45.0,228.89397809526292,0.23684210526315788,4.5,0.5394644458337319,0.20365668683897603
P1,0,398,3.152653734704106,0.01113213475819033,0.0011592849484733042,0.01984092146155602,2.5892625274578764e-12,0.004433067003381505,0.0562635923509507,0.05015537434717214,0.025153340688805207,0.01984092146155602,268.8215748276259,40.0,204.48888468581987,0.26143790849673204,4.444444444444445,0.5315989241351737,0.21369741384600874
P1,0,413,1.1173732538674694,0.010023638533020773,0.0009707364046310831,0.0018963004582726107,1.4841958486137694e-11,0.0021793105370763203,0.05142011293639865,0.033774700257078,0.023854433833510057,0.0018963004582726107,263.659151217993,35.0,172.19936936508935,0.2916666666666667,4.375,0.4743388968721245,0.2295074819533787
P1,0,422,1.6879557049445486,0.009497353601953532,0.0011197372061803187,0.022808280512001122,2.9329595136720534e-07,0.0027685368872367136,0.058511566428203536,0.06019431438839624,0.0765887530939805,0.022808280512001122,261.33372109302616,46.0,232.88908093701087,0.21904761904761907,4.380952380952381,0.6104183236003875,0.19685357486988847
P1,0,428,1.2433615933205338,0.011756856295279932,0.0009703810372681505,0.009463943953786455,2.138748600037149e-11,0.002254287351042346,0.05168564265383726,0.03243866224653229,0.025562057404231207,0.009463943953786455,259.20659837151095,37.0,182.8631811503472,0.27205882352941174,4.352941176470588,0.5313389114333946,0.24022589734712496
P1,0,431,1.1340184622324514,0.01039903132817287,0.0009721133438527804,0.05372851298439064,6.661005340742741e-10,0.0018795998447568376,0.051137669179172694,0.02888856641366532,0.02247760302598282,0.05372851298439064,268.3218058514069,35.0,172.1509158909799,0.2916666666666667,4.375,0.4838359380061346,0.2439693895109078
P1,0,436,1.990544466717982,0.009970112939537746,0.0011519343719718282,0.031060699173002297,1.1031723563886155e-09,0.0028876034854806876,0.058025637905902504,0.06779379335186836,0.06624996528724149,0.031060699173002297,262.1262068280336,44.0,219.94314519430662,0.23157894736842108,4.4,0.5422539327715862,0.18566349090619005
P1,0,438,1.6019536987074063,0.00934782742480073,0.0010660033676622716,0.05982125612347022,1.5608874927223113e-11,0.0027785324736269,0.056930409375839194,0.05011977316317466,0.04722338532203697,0.05982125612347022,270.21688113548083,42.0,210.48826866193036,0.2456140350877193,4.421052631578948,0.5303997348294837,0.1948303826272118
