plant,time point,cell,clustering coefficient,information centrality,page rank,katz centrality,harmonic centrality,abs graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,katz centrality.1,abs graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,weighted node degree.2,clustering coefficient.2,information centrality.2,eigenvector centrality.2,page rank.2,katz centrality.2,harmonic centrality.2,abs graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,clustering coefficient.3,information centrality.3,katz centrality.3,harmonic centrality.3,abs graph density on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3
P1,0,449,0.4,0.0037685062858659963,0.002968520908837457,0.05692266090816454,60.19117549117581,0.2456140350877193,0.7949814819885632,0.13825435395954955,0.08782693016035148,0.00010550105907417824,1.6513134205020838e-05,0.0026607223273455768,0.05692266090816454,0.2456140350877193,0.053858359991052776,0.01966210609208416,1.2605631643398874,0.00747058518263299,0.0009970812686725008,2.2534315570009886e-12,0.002417663209089808,0.05692266090816454,286.7885867146327,0.2456140350877193,0.4907242564762917,0.20539524173592927,0.1973608735041256,0.03060684926303877,0.05692266090816454,7.347699623914432,0.2456140350877193,6.728469039449241
P1,0,457,0.4,0.003951149429489061,0.002944908319449684,0.05770295516395048,63.16522366522394,0.2315789473684211,0.7755775972444487,0.18172240116713206,0.1123648405420969,0.00011965430564419004,0.000131641641305996,0.003021216928717499,0.05770295516395048,0.2315789473684211,0.06657760745226457,0.02230568318725775,1.7577770897187437,0.009576054351975245,0.0011227486301120253,4.486580519109324e-11,0.002909462760297696,0.05770295516395048,271.58181578395266,0.2315789473684211,0.5722074379909913,0.18012741453603565,0.18313441911764305,0.03137279520098775,0.05770295516395048,7.918768204911983,0.2315789473684211,6.020231578919654
P1,0,461,0.4,0.003957658576859354,0.002928535180120094,0.0588816949955689,63.83326118326149,0.2121212121212121,0.6373531582395703,0.15762430681096568,0.10027439822117558,0.00011639931725334737,0.00011888197371017395,0.0026633075513314178,0.0588816949955689,0.2121212121212121,0.0680832002554442,0.018316715283413568,1.4992586005863204,0.008807045824784436,0.0011181228965402642,4.618418533836228e-11,0.0024151930726333697,0.0588816949955689,274.9189267135524,0.2121212121212121,0.5929086845681005,0.17079458276570644,0.20171318103738656,0.031815595140901966,0.0588816949955689,7.872105846541578,0.2121212121212121,5.391502116149846
P1,0,462,0.3333333333333333,0.004128914985380929,0.0033712005157388405,0.06265707473227143,64.93445165945192,0.22380952380952385,0.7011367920528107,0.1912674073069308,0.08883186030319055,0.00012243998022217883,8.441690681031217e-05,0.003207869270670296,0.06265707473227143,0.22380952380952385,0.0652810159245498,0.01979614462590304,2.0364159062371128,0.007952969918457068,0.0011961186594555678,9.780037390984518e-12,0.003400866869259364,0.06265707473227143,272.2613245626544,0.22380952380952385,0.5815138560015491,0.16633888488213175,0.15682521488782564,0.033171447674574764,0.06265707473227143,7.92619164756784,0.22380952380952385,5.594078276471505
P1,0,466,0.3333333333333333,0.0040541521118311425,0.0034001852026621236,0.06196629680981078,63.7327922077925,0.2368421052631579,0.7767539353744446,0.21146331892592926,0.0942795209957193,0.00012293880284331002,6.389599093023309e-05,0.0034269516610038863,0.06196629680981078,0.2368421052631579,0.06657447964129748,0.022900106540853702,2.050121325209054,0.008059058550739349,0.0011539940907082688,9.103927558231027e-12,0.0032942219406733968,0.06196629680981078,267.77776661954516,0.2368421052631579,0.5734325842110746,0.19757833788485232,0.15479043849583748,0.03246001469039333,0.06196629680981078,7.963271314340488,0.2368421052631579,6.0731554981480125
P1,0,467,0.4,0.003972671899819759,0.002934388017496685,0.05818787513348054,64.13672438672464,0.21904761904761907,0.6817662448950639,0.17487524580820066,0.10654565539223462,0.00011926576454361252,2.2763292800013048e-05,0.002943329955220041,0.05818787513348054,0.21904761904761907,0.06729704240399223,0.01983203635766672,1.8662973604334163,0.009182275181524124,0.0011723081064419884,2.8474278058456543e-12,0.003145873768190886,0.05818787513348054,271.0455471161562,0.21904761904761907,0.6053986920282868,0.1801645904213236,0.19152162655912364,0.03176994378502145,0.05818787513348054,7.983265759029997,0.21904761904761907,5.9227875652361295
P1,0,471,0.3333333333333333,0.004048861414041256,0.0033951021155389518,0.06175303232636305,63.5097763347766,0.2368421052631579,0.7682504068878604,0.17574251638877153,0.08307013450571485,0.00011744434130849646,1.2942775703477035e-05,0.0030752402308615308,0.06175303232636305,0.2368421052631579,0.061341519655845125,0.02147357441580563,1.8871316207099047,0.007646403599475393,0.0011416151759372324,1.0331549996541504e-12,0.003356854938690009,0.06175303232636305,282.07705149711603,0.2368421052631579,0.5557951066376181,0.1826463782486,0.16191311272228492,0.03273070394824503,0.06175303232636305,7.753963123638773,0.2368421052631579,5.937895784675669
P1,0,498,0.4,0.003842242359676553,0.002971600947726539,0.056672983321671276,60.500263625263976,0.25146198830409355,0.8028002671219718,0.21324356773890013,0.12695035173649008,0.00012072854940585459,9.406434865949515e-06,0.003333054569856153,0.056672983321671276,0.25146198830409355,0.06998937833113537,0.02548272490496284,1.8803078150716268,0.010172621132863293,0.0011249540391302065,1.8303252564234343e-12,0.003020258170987343,0.056672983321671276,258.881331341012,0.25146198830409355,0.5832346686637283,0.2277687857940757,0.17188359394896224,0.030016069517670087,0.056672983321671276,8.001650637528138,0.25146198830409355,6.4680352551154865
P1,0,502,0.3333333333333333,0.0041023884274931175,0.0033722628078628305,0.06291177048220037,64.54116161616189,0.2121212121212121,0.6760015447065111,0.20243759149878127,0.09128416671998543,0.0001229587160587974,1.3654127610882304e-05,0.003330384685900107,0.06291177048220037,0.2121212121212121,0.06857220167001958,0.019587482603506973,2.1885638422134965,0.008058075015422701,0.0012087865928054366,3.310735601804113e-11,0.003665182263042475,0.06291177048220037,275.14356325130825,0.2121212121212121,0.5895495075174927,0.1603073228547922,0.159006220318943,0.03327479554717603,0.06291177048220037,7.884934920158412,0.2121212121212121,5.264647123366951
P1,0,515,0.3333333333333333,0.003971990192722028,0.003383922297530241,0.06338174484127672,61.88504828504861,0.2121212121212121,0.6674962993304969,0.1775943637961781,0.08402466518570019,0.00011661857279018396,8.036382452155358e-06,0.002956240979326902,0.06338174484127672,0.2121212121212121,0.06836845215741892,0.018365040095109864,2.061579352732997,0.007719772552488714,0.0011589216289593193,1.8019330772131526e-07,0.0032173475281309857,0.06338174484127672,265.92314842734885,0.2121212121212121,0.5991115749566363,0.16915169148458065,0.15750533564503255,0.03207602180890848,0.06338174484127672,7.674096918719018,0.2121212121212121,5.366644191868982
P1,0,550,0.4,0.00379124458885604,0.002959855023376076,0.05750471348841981,61.29136419136453,0.2315789473684211,0.7124311178296135,0.17115621505204212,0.1067496492149908,0.00011304198599614608,0.0034584125892432173,0.0028886078537875078,0.05750471348841981,0.2315789473684211,0.06432730328601087,0.0198235925099226,1.5712536293480068,0.009869384203895732,0.0010893357178080668,1.1812308719812827e-09,0.00234664757656188,0.05750471348841981,261.2664195683668,0.2315789473684211,0.5364496334806513,0.19464506934156373,0.18650211182136495,0.03042762701762328,0.05750471348841981,7.52126425713509,0.2315789473684211,5.906757019774119
P1,0,559,0.4,0.00389812352958328,0.0029462600529628967,0.05814768030343009,63.088600288600595,0.21904761904761907,0.6559167408400162,0.18860780860755694,0.1127633633715508,0.00011899623081116736,1.6615200007239018e-05,0.0030823800214200693,0.05814768030343009,0.21904761904761907,0.06772427884623637,0.01892014933073206,1.809191732760972,0.009591258741263663,0.0011527942778685495,4.902958276576218e-10,0.00301253299379477,0.05814768030343009,257.2428776468576,0.21904761904761907,0.5944438245152291,0.1916569264911248,0.1840022587216836,0.031209132721470387,0.05814768030343009,7.899841782250025,0.21904761904761907,5.70796858536086
P1,0,560,0.5,0.003552138580578773,0.0025502231451636393,0.05111468671994995,57.07587967588008,0.2916666666666667,0.9729099134769362,0.16269631437436086,0.14615611913199214,0.00010815931718370232,0.0002671674680240825,0.002865688951043848,0.05111468671994995,0.2916666666666667,0.05693941080304597,0.027031595515678183,1.2211314170429957,0.011273504884853944,0.0009657905136737768,1.4499576437171761e-11,0.002262724235218397,0.05111468671994995,257.7210994667488,0.2916666666666667,0.5000738760007016,0.2444752575466216,0.2065811714844532,0.027113368770714092,0.05111468671994995,7.732032619733657,0.2916666666666667,7.638537325364777
P1,0,569,0.5,0.003631890323450227,0.002535003646102189,0.051665600240972935,58.998318348318726,0.2720588235294117,0.8677883184361841,0.1500576812881269,0.1390201124028865,0.00010959234316552364,0.0011002750429918472,0.002577979333072416,0.051665600240972935,0.2720588235294117,0.06192320288519292,0.025356728826640862,1.058191000933861,0.013437200926842956,0.0009629662307527617,1.2823926631155539e-09,0.0016698928933234884,0.051665600240972935,270.0464725445064,0.2720588235294117,0.5059829932636961,0.21251038061792016,0.22370360250675608,0.02809166318224089,0.051665600240972935,7.740129579319709,0.2720588235294117,7.000529888663107
P1,0,570,0.4,0.0039307189242887616,0.002946125162708961,0.05760100333089312,62.01504329004359,0.2315789473684211,0.7536257201119778,0.1808324059731352,0.11374501506289605,0.00011941847715552627,1.4284841315447956e-05,0.0029377468259506943,0.05760100333089312,0.2315789473684211,0.07077285621654666,0.02298144085710447,1.4833470183436115,0.009135653177325195,0.0010917793301947589,1.5336903847902582e-12,0.002543607066145389,0.05760100333089312,274.05055548944625,0.2315789473684211,0.5868579425935005,0.18436227048709453,0.1820038003244968,0.031109717089903562,0.05760100333089312,8.027837562004986,0.2315789473684211,5.824392881733781
P1,0,571,0.4,0.003772040536749671,0.002977181592395689,0.05628649271139917,59.43780663780698,0.26143790849673204,0.8818657187023077,0.15293248344453894,0.09860057541350796,0.00011075046110506468,2.263468471034966e-06,0.002575218930280939,0.05628649271139917,0.26143790849673204,0.06333779414099247,0.026148361151719517,1.683295798210974,0.009124308564658179,0.001056765316721228,1.6156345560727084e-10,0.0025433015262045326,0.05628649271139917,290.0657137596316,0.26143790849673204,0.5025103315872466,0.2164344078664293,0.1926084413799631,0.029930084014237933,0.05628649271139917,7.751917461312896,0.26143790849673204,6.793461713619326
P1,0,574,0.4,0.003814731226847971,0.002965401767695917,0.057058087480166414,60.330852480852826,0.2315789473684211,0.7373832484761575,0.1768833485584443,0.11336717736554056,0.0001159207284454616,3.4447645613035242e-06,0.0028191182660553767,0.057058087480166414,0.2315789473684211,0.07143361273588314,0.0232282646109546,1.6109585622772038,0.00930690609101384,0.0010819582456988767,7.905800278956616e-11,0.002538636141684041,0.057058087480166414,281.36092008756265,0.2315789473684211,0.5674137580072681,0.2087398678541231,0.17751186689076084,0.03009605344339758,0.057058087480166414,7.943954853864341,0.2315789473684211,5.671086085071645
P1,0,576,0.4,0.0036913431750530304,0.00298565758923308,0.05691134961503665,58.769402819403155,0.2456140350877193,0.7959765987503052,0.1380851155633612,0.08691834218415903,0.0001035292067033732,2.670167750151762e-05,0.0026590756421892505,0.05691134961503665,0.2456140350877193,0.0540756429013249,0.01943423249602841,1.307786400468574,0.007956464365343748,0.0009899048825985537,4.3603953261596596e-11,0.002479400400837464,0.05691134961503665,276.96478749469617,0.2456140350877193,0.5145216226049771,0.18597114824694927,0.20401228145396672,0.03030935518222279,0.05691134961503665,6.994199579747919,0.2456140350877193,6.736061288655591
P1,0,580,0.3333333333333333,0.004005290888565428,0.0033875858818703305,0.06217929047699629,62.96441336441365,0.22380952380952385,0.7437871132826719,0.16186746960817888,0.07635135678561501,0.00011377035650878601,4.154402866392636e-05,0.0029571547162622397,0.06217929047699629,0.22380952380952385,0.059777300331743465,0.01927868840670019,1.9583884154461988,0.0074970904829585894,0.0011376238995994368,1.7897654933888749e-12,0.00345503375188861,0.06217929047699629,285.21296353698943,0.22380952380952385,0.5422154404297804,0.17233341751853634,0.1691189676250123,0.03267024251865172,0.06217929047699629,7.605621237353024,0.22380952380952385,6.3627527942796425
P1,0,583,0.5,0.003576957206893943,0.002534191275805402,0.05170909133835542,57.50333416583457,0.2720588235294117,0.9154162499968921,0.1411785122054917,0.1330339615888591,0.00010718357549449144,1.1699726668371807e-06,0.0023787227880451753,0.05170909133835542,0.2720588235294117,0.06221504294171457,0.02725688874637145,1.4833803723998642,0.012156318619757793,0.0010012393369483476,2.4126177360058564e-09,0.002348720087510228,0.05170909133835542,287.1660976219437,0.2720588235294117,0.5145434406529477,0.2475463028875363,0.2428490940261616,0.028452519462499788,0.05170909133835542,7.523925284943742,0.2720588235294117,6.7803334862248175
P1,0,587,0.3333333333333333,0.004066440567063407,0.0033874830627914593,0.06201765687484189,63.694924519924825,0.2368421052631579,0.7682504068878605,0.1972241033651745,0.09015469979655504,0.00012149465171935994,0.0005262973397222241,0.003271048643100461,0.06201765687484189,0.2368421052631579,0.0649866183902165,0.02210187266075633,2.4442885139386976,0.008229247850835845,0.0012078305607398365,7.528681124604284e-10,0.0036628273841913524,0.06201765687484189,272.62547759906073,0.2368421052631579,0.5536717904883496,0.2121821177186894,0.15335772512917042,0.032640757696446115,0.06201765687484189,7.896077833688829,0.2368421052631579,6.2486799996476075
P1,0,589,0.4,0.0037954299520324055,0.0029794455689047066,0.056526603201660926,60.941319791320105,0.26143790849673204,0.8220787297337819,0.17974803009593274,0.11460719687010446,0.00011489041040929373,1.310451604202697e-05,0.002935486422685959,0.056526603201660926,0.26143790849673204,0.062048474409635485,0.02277972060245699,1.9822971393365083,0.009760469714218557,0.00109855999169907,6.315425150883823e-10,0.003179920372630229,0.056526603201660926,273.5538064057769,0.26143790849673204,0.5439361432085109,0.20945766310378644,0.17604337867663394,0.029772490671156095,0.056526603201660926,7.836844707241787,0.26143790849673204,6.844687218310473
P1,0,600,0.3333333333333333,0.0040525945744792026,0.003371666475607775,0.06338949558930469,63.8466505716509,0.2121212121212121,0.6375133610830058,0.1961396859103481,0.08671534001916173,0.00012088573115217815,0.0002026307879842433,0.003269650136534499,0.06338949558930469,0.2121212121212121,0.06513276774291005,0.017622685460214338,2.227950866462283,0.007838143796744171,0.0012149726341755321,4.893061123033032e-11,0.003471097879088973,0.06338949558930469,259.7647591248048,0.2121212121212121,0.5711639184860141,0.17682242740929888,0.1578660137742093,0.03283226902649445,0.06338949558930469,7.775822501413629,0.2121212121212121,5.354392680331784
