,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.45488721804511256
train tissue 1,0.0,50.000000000000014,0.0,0.5972877358490569
train tissue 2,0.0,50.000000000000014,0.0,0.35267857142857156
train tissue 3,0.0,50.0,0.0,0.3589473684210527
train tissue 4,0.0,49.999999999999986,0.0,0.49224137931034445
train tissue 5,0.0,49.99999999999998,0.0,0.42307692307692296
train tissue 6,0.0,50.0,0.0,0.5704099821746882
train tissue 7,0.0,50.000000000000014,0.0,0.4597222222222226
train tissue 8,0.0,49.99999999999999,0.0,0.4259459459459462
train tissue 9,0.0,50.000000000000014,0.0,0.5836990595611288
train tissue 10,0.0,50.000000000000014,0.0,0.43388429752066143
train tissue 11,0.0,50.000000000000014,0.0,0.4591914569031272
train tissue 12,0.0,49.999999999999986,0.0,0.451271186440678
train tissue 13,0.0,50.000000000000014,0.0,0.4633333333333334
train tissue 14,0.0,49.99999999999998,0.0,0.6088516746411481
train tissue 15,0.0,49.99999999999999,0.0,0.46767106089139987
train tissue 16,0.0,50.000000000000014,0.0,0.4901960784313728
train tissue 17,0.0,50.0,0.0,0.5238095238095237
train tissue 18,0.0,49.999999999999986,0.0,0.44377104377104337
train mean,0.0,50.0,0.0,0.47688821377775453
train std,0.0,1.3040774653664003e-14,0.0,0.07051369814256545
test tissue 0,0.0,49.99999999999997,0.0,0.464
test tissue 1,0.0,50.000000000000014,0.0,0.5051759834368531
test tissue 2,0.0,50.0,0.0,0.5270270270270273
test tissue 3,0.0,50.00000000000002,0.0,0.4758620689655173
test tissue 4,0.0,49.999999999999986,0.0,0.503694581280788
test tissue 5,0.0,50.000000000000014,0.0,0.3487109905020353
test tissue 6,0.0,49.99999999999999,0.0,0.45386064030131823
test tissue 7,0.0,50.00000000000002,0.0,0.5093167701863356
test mean,0.0,50.0,0.0,0.47345600771248436
test std,0.0,1.7222418539888655e-14,0.0,0.05257955822184024
